Rv_ID,2003A_Sassetti_log2FC,2003B_Sassetti_log2FC,2005_Rengarajan_log2FC,2006_Joshi_GI_1_log2FC,2006_Joshi_GI_2_log2FC,2011_Griffin_2_log2FC,2013_Zhang_1_log2FC,2013_Zhang_2_log2FC,2013_Zhang_3A_log2FC,2013_Zhang_3B_log2FC,2013_Zhang_3C_log2FC,2013_Zhang_3D_log2FC,2016_Korte_log2FC,2017_Mishra_1A_log2FC,2017_Mishra_1B_log2FC,2017_Mishra_1C_log2FC,2017_Mishra_1D_log2FC,2018_Rittershaus_1A_log2FC,2018_Rittershaus_1B_log2FC,2012_Zhang_log2FC,2015_Kieser_GI_1_log2FC,2015_Kieser_GI_2_log2FC,2015_Kieser_GI_3_log2FC,2015_Mendum_log2FC,2016_Nambi_log2FC,2017_Xu_1A_log2FC,2017_Xu_1B_log2FC,2017_Xu_1C_log2FC,2017_Xu_1D_log2FC,2017_Xu_1E_log2FC,2018_Carey_1A_log2FC,2018_Carey_1B_log2FC,2018_Carey_1C_log2FC,2018_Carey_1D_log2FC,2018_Carey_1E_log2FC,2018_Carey_1F_log2FC,2018_Carey_1G_log2FC,2018_Carey_1H_log2FC,2017B_DeJesus_1A_log2FC,2017B_DeJesus_1B_log2FC,2017B_DeJesus_1C_log2FC,marP_log2FC,Rv0950_log2FC,Rv3916c_log2FC,Rv0307c_log2FC,Rv3717_log2FC,ponA1_log2FC,Rv1565c_log2FC,Rv3684_log2FC,Rv0954_log2FC,Rv3811_log2FC,Rv1096_log2FC,Rv2680_log2FC,Rv1432_log2FC,Rv3594_log2FC,Rv3005c_log2FC,Functional_Category
Rv3393,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.592687496967845,-1.305230533611215,0.5123823747910039,-1.0,1.29452869241898,0.06502444059925462,-0.03526012065186561,-0.03064631218888171,-0.08959596398812059,-0.2125536760405963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-0.35,-0.09,0.14,0.4,2.24,0.68,-0.29,-0.97,0.84,0.11,-0.69,-0.05,0.43,0.42,-1.24,-0.07,1.35,F
Rv3394c,0.0,0.0,0,0,0,0.0,3.518800460946933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5455677708652027,-0.5196920571281455,0.7154916345447487,-1.0,0.44889622917083793,-0.1030190178309849,0.1240477428498758,-0.1129400742122099,-0.002289827397922021,0.1494292434967951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22,0.24,-1.59,0.22,0.03,-1.64,1.3,0.06,-0.36,-0.95,0.5,0.37,0.05,0.17,-0.89,-0.56,-0.06,-1.69,L
Rv3396c,-4.2065986170040075,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.256518676745425,-0.6222458775757994,-1.9738990339517233,0.0,0.0,0.0,0.0,0.0,-0.9175378398080272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.59,-1.0,-0.72,-0.82,0.0,0.0,0.0,0.0,2.21,0.0,0.0,-0.05,0.0,0.0,0.0,-3.68,0.0,0.0,F
Rv3396c,-4.2065986170040075,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.256518676745425,-0.6222458775757994,-1.9738990339517233,0.0,0.0,0.0,0.0,0.0,-0.9175378398080272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.59,-1.0,-0.72,-0.82,0.0,0.0,0.0,0.0,2.21,0.0,0.0,-0.05,0.0,0.0,0.0,-3.68,0.0,0.0,F
Rv3397c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.5499504789981382,1.812928219552079,-0.5235998437385014,-1.0,-1.62295272764394,-0.06162142731647539,-0.4963391310196463,-0.09354791958434026,-1.413601743604643,0.1270036482376521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.95,-0.15,0.26,0.13,-0.05,-7.64,0.43,-0.11,0.42,0.14,-0.87,0.57,0.22,-1.66,-0.43,-0.04,-4.82,I
Rv3398c,-3.58394720075604,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.159082783412428,-0.567598110729304,0.4438470780423586,-1.0,3.06967371471888,0.3194263423894985,0.2402036974529084,-0.1338969075958703,-0.4090441282750796,0.05649488623301688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.75,-0.36,0.14,-0.03,1.24,2.36,-1.05,2.92,2.55,-0.14,-0.37,-0.79,0.38,-0.43,1.45,-0.34,-4.22,H
Rv3399,0.0,0.0,0,0,0,0.0,7.330916878114617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.174357993486252,-0.7434504714311886,1.627012915603711,-1.0,0.24747197312697697,0.02330016041358401,-0.2839808505558246,-0.1045640365490432,-0.3699789182255762,0.2165511613136679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,1.32,-0.79,0.19,-0.05,1.22,1.85,-0.23,-0.27,3.58,-0.07,-0.2,-0.14,0.18,-2.23,4.05,0.0,-2.65,Q
Rv3400,0.0,-1.6259342817774618,0,0,-1,0.0,6.244125943283731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.000529557311397,-0.2426864464525627,-0.07582887916972722,-1.0,-0.818317373046562,-0.6141088463806726,-0.09658320609202027,-1.440889214901109,-0.031163624017541563,-0.4514420085300635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,-0.12,0.34,-0.19,0.0,1.78,1.78,-1.34,0.67,-1.74,0.36,0.64,-0.28,0.6,2.3,-2.01,-0.24,1.88,R
Rv3401,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5609777423836233,-0.3573863996830515,0.1666613847136064,-1.0,0.62960486993557,-0.05089525582622673,0.037028663603837685,-0.03648031185571775,-0.1971120354850892,0.4928090524243497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.83,1.75,0.17,0.03,0.45,0.33,-0.2,-0.5,0.07,-0.04,-0.15,-0.16,0.06,1.55,0.66,-0.15,2.12,G
Rv3402c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0177450470808097,-0.2527336846888129,-0.01682620024941794,-1.0,-1.59171966459427,0.035923140620396636,-0.1576223463265054,0.1217526610272647,-0.1002463967817644,0.205642805871684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13,-0.49,0.0,0.18,0.2,-0.53,0.41,-0.51,-0.69,-0.55,0.03,0.44,-0.29,0.21,-0.7,-0.53,-0.38,-1.02,M
Rv3404c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.8046654997086216,-0.4839598667677918,0.9588085223233256,-1.0,0.27599942072322303,0.07601743646504885,-0.04248939447927029,-0.2732368628874492,0.2287589933464287,0.2215633419912355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.52,-1.31,-1.56,0.35,0.13,-0.69,0.51,-0.32,0.13,-0.79,-0.04,0.78,0.31,-0.11,-0.86,-0.75,-0.3,-4.46,J
Rv3405c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1647474569719078,-0.9479466483383101,1.802926996317278,-1.0,-0.485056713236637,-0.05650437031631411,0.1163145331955518,-0.3105241189596215,0.3259070311007674,0.2089371368951828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3.87,1.31,1.0,-0.05,-0.44,-1.95,-0.66,0.23,5.48,-0.44,-0.5,0.14,-0.09,0.83,2.43,-0.31,-2.76,K
Rv3406,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.08148428929210362,0.03615324869354339,0.2769462377791991,-1.0,-1.1995630634244399,0.06926524976449415,0.1250309691301907,0.1420863292542479,-0.03643391579746758,0.025547097008643167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.56,0.69,0.4,0.2,-2.67,0.06,-0.22,0.19,-1.56,0.05,0.04,-0.11,0.24,0.03,1.12,-0.32,-0.07,Q
Rv3408,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3438867719443898,-0.3374758941001721,0.3586492039167171,-1.0,0.469367397463724,-0.04481438005753968,0.0225708891411412,0.028992898542224387,-0.1620393363461773,0.7288864808237676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.87,-1.43,-0.85,-0.13,0.04,-1.07,0.59,-0.49,-0.04,-2.39,0.15,-0.42,-0.18,0.07,-2.04,0.33,-0.3,0.04,R
Rv3409c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.1653411335365603,0.1321427603698672,0.1621357299811882,-1.0,-0.44603608133322403,-0.1565190200637196,-0.2158531906187036,0.024399200011252592,0.05557412540956036,0.1210011072184314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,-0.69,-0.37,0.3,0.22,-0.68,1.17,-0.05,-0.6,-0.79,-0.09,0.21,-0.02,0.08,-0.96,0.05,-0.16,1.37,E
Rv3410c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.27288837323176,0.5408910795709063,-0.4131173430690324,0.0,1.7162000327659,-2.0193653248669308,0.020758560166797183,3.2171319048757527,1.925352131456055,-1.777607578663552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.59,-1.01,-0.71,-2.19,-3.43,0.0,0.0,2.14,3.57,0.0,-2.47,-2.45,1.76,-2.22,0.0,0.0,3.64,0.0,F
Rv3411c,-3.7126534807463365,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.581887235521124,-2.5192552777861934,3.058113510100143,0.0,-3.2324108323805296,0.0,0.0,0.0,0.0,0.415037499278844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.58,-0.98,-1.08,2.82,0.04,2.04,-0.58,2.27,-0.88,0.0,0.57,0.7,0.77,1.29,0.0,0.0,0.73,0.0,F
Rv3411c,-3.7126534807463365,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.581887235521124,-2.5192552777861934,3.058113510100143,0.0,-3.2324108323805296,0.0,0.0,0.0,0.0,0.415037499278844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.58,-0.98,-1.08,2.82,0.04,2.04,-0.58,2.27,-0.88,0.0,0.57,0.7,0.77,1.29,0.0,0.0,0.73,0.0,R
Rv3414c,0.0,0.0,0,0,0,0.0,-1.9436360443317648,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5180923137057656,-0.4856109870512786,-0.3228008907801122,-1.0,2.80512249785508,-1.543834615587546,-1.68046983164978,0.3647356718711429,0.21939481549353196,-0.6925758391980561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,-0.22,1.57,-0.16,-0.4,-0.25,-2.92,0.22,-0.55,-1.67,-0.54,-0.16,0.3,0.07,0.65,-5.57,1.22,-4.26,K
Rv3417c,-2.553744193653996,0.0,0,0,0,0.0,3.9853232575682527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.5322910311942943,0.1199229426410223,0.3792313993286739,-1.0,-1.88732297218816,0.3075829975989356,0.1789912098223407,0.3657870507572468,0.6605750411953087,0.5044592584396099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41,1.05,0.64,0.35,-0.07,-1.96,-1.69,0.05,0.17,1.12,-0.02,-0.28,0.32,0.02,-1.14,-3.27,0.34,-5.13,O
Rv3418c,-3.9201316350921966,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.598366961960518,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,-1.03,-0.73,0.0,0.0,0.0,0.0,0.0,2.21,0.0,0.0,2.64,0.18,0.0,0.0,0.0,0.0,0.0,O
Rv3419c,0.0,0.1282934010098176,-1,0,0,-4.966150685987258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.05706120076689065,-0.2845890014307991,1.97462555953772,-1.0,-2.30554402460348,-0.04515746561983886,-0.07495515071970253,-2.8521403914947117,2.0290820147793194,0.6027785585097689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.28,-3.2,-4.02,-0.45,0.17,2.62,4.58,0.84,2.46,-3.25,0.41,-0.44,0.68,-0.1,-4.74,-2.13,0.42,0.97,O
Rv3420c,0.0,0.0,0,0,0,0.0,3.391873562276044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4666236286594875,-0.2949507959456194,0.9255021788463134,-1.0,2.16169075489353,0.5826711855629653,0.3219939247813249,0.02505088683312401,1.040323894971002,0.1558506311451769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46,-0.27,-0.53,1.01,0.5,5.56,5.76,1.25,0.5,-0.65,0.18,-0.93,0.06,0.36,-1.46,1.44,0.05,-1.77,R
Rv3421c,0.0,0.0,-1,0,0,-4.273129196522195,0.7805350352538686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6787049059458088,0.7338409862596126,1.9777607844658918,-1.0,-2.91339028175738,0.1410123095270735,0.920997541803894,-2.498547748903683,2.16598589990741,0.7935491225325736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.68,-3.77,-3.08,1.08,0.59,2.62,3.49,-0.12,1.84,-3.27,0.71,0.59,-0.82,0.04,-1.9,-5.55,-1.87,-5.9,O
Rv3422c,-2.563184372398648,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.242653526368374,-5.61047158971441,-1.0,-1.0,2.8934886649569798,0.7520724865564145,0.6546129322886485,-4.0,1.005333444303041,-0.6918777046376681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-1.1,-0.86,0.52,-0.49,3.81,0.0,4.72,4.81,-0.52,0.37,0.0,2.47,-1.04,-1.28,-0.52,1.23,-1.28,R
Rv3423c,-3.729797367851446,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.6289118524821686,0.4430197332116473,-1.841443866549243,0.0,5.6780683581439195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.37,-0.72,0.0,-1.58,0.0,0.0,-5.95,0.0,8.24,-1.58,0.58,-5.95,1.61,0.96,3.83,-5.95,-0.1,M
Rv3427c,-3.4775122303751487,0.0,0,0,0,0.0,7.317810855689567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.5504754260350169,0.6184870998852604,-1.2119515132254701,-1.0,0.29297810829215,-0.0588645581175482,-0.5919829283989285,-0.3245466612933818,0.1048358449831664,0.3789467597495302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.9,-0.51,0.59,-0.02,-1.52,-0.74,-0.31,0.76,-0.08,0.04,-1.59,-0.87,0.1,-1.07,0.1,-0.17,-4.61,L
Rv3428c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.6795806130031993,0.9401376641305116,-1.6485883934348058,-1.0,-1.7762936131902,0.02469610069735995,-0.2338677406689089,-0.06971343420797024,-0.0472876834569561,0.2950867500149037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29,-0.38,-0.45,-0.28,-0.19,-0.65,-2.65,-0.53,-0.18,-0.38,0.26,-0.17,-0.08,0.28,0.08,-1.19,0.53,1.75,L
Rv3430c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.41463917029772795,0.009430883220073507,-0.5098227165383301,-1.0,-0.209320667104173,0.04279605293976265,0.1491521818351396,0.051045326908248985,0.1567659307401654,-0.008026217525718589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,-0.09,-0.15,-0.11,0.27,-1.64,1.43,-0.52,-0.09,-0.18,0.05,0.2,-0.68,0.0,-0.69,0.16,-0.62,-0.73,L
Rv3431c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.7106428646394478,0.1619556095758692,-0.02150333245748828,-1.0,-1.81282649328497,-0.040942651312559995,0.1078760904537092,0.01782029288720488,0.4990474652901569,0.08399369751204343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.87,-0.96,0.39,-0.22,0.03,-1.47,0.93,0.71,1.19,-3.03,0.14,0.27,0.86,0.27,-1.34,-2.15,1.15,-4.26,L
Rv3432c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.6484113961451728,-0.2169364255206413,-0.7384851282391439,-1.0,-0.5880171783088871,0.0109449955561521,0.0331242978954748,-0.08832435466139839,-0.015333758823872591,0.5480437183786037,0.06,0.34,0.98,0.23,0.18,0.28,0.61,0.46,0.14,-0.06,0.28,0.18,0.3,0.11,-0.53,-0.05,0.48,-0.04,0.16,-0.02,-0.05,0.32,-0.06,0.58,-0.11,1.52,E
Rv3433c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.404835144,0.0,-1.0,-0.2216730731570796,-0.128107987951249,0.3126917415507696,-1.0,-0.8346819293042891,-0.08933316298508857,0.1995518723624866,0.5977108911444089,0.5826694750078828,0.4246990739713661,0.53,0.23,1.49,0.76,0.21,0.34,0.89,0.74,1.19,1.66,1.41,0.71,0.01,-5.56,-2.45,-0.66,1.92,3.1,-0.25,0.05,0.11,-0.05,1.11,1.6,0.11,-1.84,G
Rv3436c,-3.019207046508583,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-5.715426980840893,-7.848060452019014,7.076815597050832,0.0,1.5156390878244599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62,1.79,0.98,-0.6,-1.01,-0.74,1.39,0.0,0.0,0.0,0.0,2.69,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,M
Rv3441c,-3.4682571804333735,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.9780946627738345,1.4840863292784667,-3.567066285309996,0.0,2.38094646734851,0.0,0.0,0.584962500721156,0.0,0.0,0.0,0.0,0.0,2.92,1.88,1.35,1.7,0.0,0.61,0.19,0.44,2.17,-0.28,-4.45,-4.45,0.0,-2.6,0.0,-0.06,0.37,0.0,0.86,0.0,0.0,0.0,0.0,G
Rv3442c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9177175948630152,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,1.07,3.93,0.12,0.0,-0.6,-1.01,-0.73,0.0,0.0,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J
Rv3443c,-3.5572065787732434,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3553340925815097,0.0,-2.4777532472706194,-1.0,0.0,0.0,0.0,0.0,0.0,-0.7369655941662062,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,-0.59,-1.01,-0.7,-0.89,0.0,0.0,0.0,0.0,2.21,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,J
Rv3449,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.1209674008277152,-0.1544663749373398,-1.37871773533229,-1.0,0.533229840523289,-0.162354910728965,-0.1429945377003135,0.04611923971081528,-0.2154086084579612,-0.8042274258449191,1.13,0.71,-0.63,0.64,0.29,0.18,0.11,0.67,-2.42,-2.17,-2.13,0.57,-0.13,0.01,-2.68,-0.12,-0.85,-2.2,-0.35,-0.83,-0.16,-0.1,-2.82,-4.21,-0.52,-0.35,O
Rv3455c,-2.864352083062085,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.08822926868350155,5.1292830169449655,-3.083456031505304,-1.0,0.6622119611417829,-0.8073549220576043,-1.8247160827190412,4.004445905031194,-0.5320136207721973,0.01792190799726232,2.65,4.03,5.14,3.74,3.5,3.19,3.06,3.56,-0.79,-1.02,-0.72,0.47,-0.27,0.0,0.0,-0.84,-0.26,3.29,1.28,0.21,0.26,0.36,-0.14,2.19,-0.82,-0.14,J
Rv3456c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.173297981576694,0.0,4.930817598793523,-1.0,0.0,0.4854268271702417,0.0,0.0,0.0,0.0,0.0,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,-0.24,-1.02,-0.71,4.3,-1.58,0.0,0.0,3.39,2.21,0.0,-1.58,0.0,-1.0,-1.58,0.0,2.5,-1.0,0.0,J
Rv3457c,-3.6085887753241783,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3813396684307088,0.5545476805807464,-3.8808129430391984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.37,0.0,-0.59,-1.03,-0.71,-5.3,0.0,0.0,0.0,3.98,0.0,0.0,2.16,3.15,-0.82,1.54,0.0,0.0,0.75,0.0,K
Rv3458c,-3.8858400449668253,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.707158702942212,-6.477898757769215,-2.7159129844653855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,-0.6,-1.0,-0.73,1.77,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J
Rv3459c,-4.928762034496887,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.117793844391552,-3.2979206877137113,1.9319296047762742,-1.0,1.5156390878244599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.61,-1.02,-0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.11,0.0,0.0,0.0,0.0,0.0,0.0,J
Rv3460c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.076056677217891,1.0,1.783126046072315,0.0,-1.25708058740955,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,1.9,0.0,0.0,0.09,2.19,0.99,-0.59,-1.03,-0.72,-0.82,0.0,0.0,0.0,4.84,2.69,0.0,0.0,0.76,0.18,0.0,0.0,0.0,0.94,0.0,J
Rv3461c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4650973240191443,4.5810735377504646,1.480579321561226,0.0,2.14683359663178,0.0,0.0,0.0,-0.4150374992788438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62,-1.03,-0.73,0.42,0.0,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J
Rv3462c,-2.44362014593106,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.0,0.0,0.0,0.0,0.0,-0.6,-1.0,-0.73,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,J
Rv3463,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.1625914912474654,-0.2440097638295767,0.1640582062840465,-1.0,0.597321222538195,0.0604968792193983,-0.0495648573363686,-0.02905529398471065,0.7585189507806716,-0.2306298473483074,0.21,-0.01,-0.01,-0.43,-0.29,-0.66,-0.31,-0.07,-1.55,-1.63,-1.57,0.92,0.22,0.81,0.47,-0.05,-0.35,-1.42,-0.32,-1.18,-0.81,0.11,-1.6,0.09,-0.45,-5.42,C
Rv3464,-3.012059835980257,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.627906893751623,0.0,-2.7159129844653855,0.0,0.0,-0.6780719051126377,0.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.0,0.0,0.0,2.12,0.0,-0.59,-1.01,-0.72,0.51,0.0,0.0,0.0,3.14,2.21,0.0,0.0,-1.28,0.0,0.0,0.0,0.0,0.0,0.0,M
