Rv_ID,PE35_KO_vs_mbio_H37Rv,PPE68_KO_vs_mbio_H37Rv,Rv0950c_KO_vs_CB_WT,Rv0954_KO_vs_RJ_WT,Rv1096_KO_vs_CB_WT,Rv3005c_KO_day32_vs_dejesus_H37Rv_day32,Rv3594_KO_vs_Rubin_FLUTE_WT,Rv3684_KO_vs_CB_WT,Rv3717_KO_vs_Rubin_FLUTE_WT,Rv3811_KO_vs_Rubin_FLUTE_WT,bellerose_MB_HRZE_wk1_vs_bellerose_MB_d21_untreated,bellerose_MB_HRZE_wk1_vs_bellerose_MB_pretreatment,bellerose_MB_d21_untreated_vs_bellerose_MB_pretreatment,carey_621_vs_carey_rv,carey_630_vs_carey_rv,carey_631_vs_carey_rv,carey_632_vs_carey_rv,carey_641_vs_carey_rv,carey_662_vs_carey_rv,carey_663_vs_carey_rv,carey_667_vs_carey_rv,dejesus_H37Rv_day32_vs_dejesus_H37Rv_day0,dejesus_Rv0307c_day32_vs_dejesus_Rv0307c_day0,dejesus_Rv1432_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1432_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1432_day32_vs_dejesus_Rv1432_day0,dejesus_Rv1565c_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1565c_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1565c_day32_vs_dejesus_Rv1565c_day0,dejesus_Rv2680_day0_vs_dejesus_H37Rv_day0,dejesus_Rv2680_day32_vs_dejesus_H37Rv_day32,dejesus_Rv2680_day32_vs_dejesus_Rv2680_day0,dejesus_Rv3916c_day32_vs_dejesus_Rv3916c_day0,eccD1_KO_vs_mbio_H37Rv,espI_KO_vs_mbio_H37Rv,griffin_cholesterol_vs_griffin_glycerol,griffin_glycerol_vs_mbio_H37Rv,kieser_dPonA1_vs_mbio_H37Rv,korte_2016_otsa_trehalose_vs_korte_2016_otsa_7h9,marP_KO_vs_marP_WT,minato_minimal_plate_vs_minato_rich_plate,mishra_C3H_vs_mishra_B6,mishra_NOS2_vs_mishra_B6,mishra_NOS2_vs_mishra_C3H,nambi_2015_ctpC_vs_nambi_2015_wt,ritterhaus_hypoxia_H3_vs_ritterhaus_hypoxia_input,ritterhaus_hypoxia_H6_vs_ritterhaus_hypoxia_input,xu_emb_2.5_vs_xu_emb_0,xu_emb_3_vs_xu_emb_0,xu_inh_025_vs_xu_inh_0,xu_inh_02_vs_xu_inh_0,xu_mero_2.5_vs_xu_mero_0,xu_rif_4_vs_xu_rif_0,xu_van_16_vs_xu_van_0,zhang_AA_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_DETA-NO_pH_7.0_vs_zhang_pH_7.0_no_NO_control,zhang_Fe_1.5mM_vs_zhang_Fe_450uM,zhang_Trp_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_Tyloxapol_pH_6.5_vs_zhang_Tyloxapol_pH_4.5,zhang_Tyloxapol_pH_6.5_vs_zhang_pcit_pH_4.5,zhang_mhcii_mouse_d10_vs_zhang_wt_mouse_d10,zhang_mhcii_mouse_d45_vs_zhang_wt_mouse_d45,zhang_wt_mouse_d10_vs_zhang_input_library,zhang_wt_mouse_d45_vs_zhang_input_library,129s1.SvImJ_vs_mbio_H37Rv,A.J_vs_mbio_H37Rv,C57BL.6J_vs_mbio_H37Rv,CC001.Unc_vs_mbio_H37Rv,CC002.Unc_vs_mbio_H37Rv,CC003.Unc_vs_mbio_H37Rv,CC004.TauUnc_vs_mbio_H37Rv,CC005.TauUnc_vs_mbio_H37Rv,CC006.TauUnc_vs_mbio_H37Rv,CC007.Unc_vs_mbio_H37Rv,CC008.GeniUnc_vs_mbio_H37Rv,CC009.Unc_vs_mbio_H37Rv,CC010.GeniUnc_vs_mbio_H37Rv,CC011.Unc_vs_mbio_H37Rv,CC012.GeniUnc_vs_mbio_H37Rv,CC013.GeniUnc_vs_mbio_H37Rv,CC015.Unc_vs_mbio_H37Rv,CC016.GeniUnc_vs_mbio_H37Rv,CC017.Unc_vs_mbio_H37Rv,CC018.Unc_vs_mbio_H37Rv,CC019.TauUnc_vs_mbio_H37Rv,CC021.Unc_vs_mbio_H37Rv,CC022.GeniUnc_vs_mbio_H37Rv,CC023.GeniUnc_vs_mbio_H37Rv,CC024.GeniUnc_vs_mbio_H37Rv,CC025.GeniUnc_vs_mbio_H37Rv,CC027.GeniUnc_vs_mbio_H37Rv,CC028.GeniUnc_vs_mbio_H37Rv,CC030.GeniUnc_vs_mbio_H37Rv,CC031.GeniUnc_vs_mbio_H37Rv,CC032.GeniUnc_vs_mbio_H37Rv,CC033.GeniUnc_vs_mbio_H37Rv,CC034.Unc_vs_mbio_H37Rv,CC035.Unc_vs_mbio_H37Rv,CC037.TauUnc_vs_mbio_H37Rv,CC038.GeniUnc_vs_mbio_H37Rv,CC039.Unc_vs_mbio_H37Rv,CC040.TauUnc_vs_mbio_H37Rv,CC041.TauUnc_vs_mbio_H37Rv,CC042.GeniUnc_vs_mbio_H37Rv,CC043.GeniUnc_vs_mbio_H37Rv,CC044.Unc_vs_mbio_H37Rv,CC045.GeniUnc_vs_mbio_H37Rv,CC046.Unc_vs_mbio_H37Rv,CC047.Unc_vs_mbio_H37Rv,CC051.TauUnc_vs_mbio_H37Rv,CC056.GeniUnc_vs_mbio_H37Rv,CC057.Unc_vs_mbio_H37Rv,CC059.TauUnc_vs_mbio_H37Rv,CC061.GeniUnc_vs_mbio_H37Rv,CC065.Unc_vs_mbio_H37Rv,Cast.EiJ_vs_mbio_H37Rv,IFNG_vs_mbio_H37Rv,NOD.ShiLtJ_vs_mbio_H37Rv,NOS_vs_mbio_H37Rv,NZO.H1LtJ_vs_mbio_H37Rv,PWK.PhJ_vs_mbio_H37Rv,Phox_vs_mbio_H37Rv,Rag_vs_mbio_H37Rv,Wsb.Eij_vs_mbio_H37Rv,in_vitro_vs_mbio_H37Rv
Rv3546,1.0,1.0,1.0,1.0,1.0,0.4732399999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93076,1.0,0.91824,1.0,1.0,1.0,0.92311,1.0,0.02329,1.0,0.36164,0.31579,0.41425,0.97814,0.5676100000000001,1.0,0.6328699999999999,0.46363,0.27424,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.96046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25517,0.6795,0.38636,0.2124,0.32221,0.66333,0.45775,0.70243,0.48456,0.73422,0.4104399999999999,0.4180899999999999,0.80995,0.8826799999999999,0.7953600000000001,0.47334,0.4419399999999999,0.47216,0.8275600000000001,0.5141399999999999,0.47084,0.32881,0.3375,0.46478,0.5150100000000001,0.50754,0.414,0.3093599999999999,0.32893,0.59777,0.80174,0.51945,0.45863,0.4527199999999999,0.77812,0.47334,0.29395,0.6128100000000001,0.65098,0.49559,0.4036,0.5051,0.26294,0.39693,0.87741,0.44564,0.47408,0.5171399999999999,0.4429899999999999,0.71305,0.6732600000000001,0.8644,0.38155,0.3235,0.69629,0.36662,1.0,0.6088,0.38645,0.38894,0.48531,0.54318
Rv3547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.56752,0.30441,1.0,1.0,0.98607,0.92784,1.0,1.0,1.0,1.0,0.94584,1.0,0.96704,1.0,1.0,0.9676,0.90405,1.0,0.90604,1.0,1.0,1.0,0.8428700000000001,1.0,1.0,0.8743700000000001,1.0,1.0,1.0,1.0,0.8381200000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99533,1.0,1.0,0.35436,0.8987200000000001,1.0,1.0,1.0,0.94907,0.94325,0.96862,0.5758800000000001,1.0,1.0,0.98682,1.0,1.0,0.98299,1.0,1.0,1.0,1.0,1.0,0.93533,1.0,0.86006,1.0,1.0,0.8771399999999999,0.97701,0.8408200000000001,1.0,0.8363799999999999,0.82262,0.8731700000000001,1.0,0.73164,0.8406399999999999,1.0,1.0,0.91337,0.7881,0.52128,0.81684,1.0,0.98108,0.96224,1.0,0.79474,0.8819299999999999,1.0,1.0,1.0,0.3831,0.72732,1.0,0.49487,0.3729099999999999,1.0,1.0,0.80781,0.91885,1.0,0.8056300000000001,0.74883,0.72796,1.0,1.0,1.0
Rv3548c,1.0,1.0,1.0,1.0,1.0,0.47129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7914,1.0,1.0,0.8383799999999999,1.0,0.96524,0.77896,1.0,1.0,1.0,0.5567300000000001,1.0,1.0,0.67102,0.75655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05911,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95232,1.0,0.98411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83834,0.8987200000000001,1.0,0.42195,0.22444,0.95018,0.6797,0.65708,1.0,1.0,0.66909,0.95437,0.6752100000000001,0.99427,0.98735,1.0,1.0,1.0,1.0,1.0,0.88774,0.89618,1.0,0.73897,0.7962899999999999,0.68633,0.5899300000000001,0.96281,1.0,0.92639,0.66083,0.4981,0.49331,0.92688,1.0,0.81626,0.85962,0.87754,0.45061,0.92209,0.47222,0.92994,0.99194,0.84816,0.7641600000000001,0.79532,0.5591,0.52758,1.0,0.97546,0.94449,0.8810100000000001,1.0,1.0,0.45276,1.0,0.75672,0.52449,1.0,0.4985699999999999,1.0,0.97183,0.80296,0.41683,0.78754,0.83054
Rv3549c,1.0,1.0,1.0,1.0,1.0,0.4732399999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98612,0.54469,1.0,1.0,1.0,1.0,0.93638,1.0,0.04003,1.0,0.02684,0.3688,1.0,0.40676,0.1193,0.53794,0.69125,0.87364,0.98514,1.0,1.0,1.0,0.0,0.31569,1.0,1.0,0.96046,1.0,1.0,1.0,1.0,0.94866,1.0,0.95525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.69901,1.0,1.0,1.0,1.0,0.71226,0.56581,0.43918,0.8327100000000001,0.79551,0.45008,1.0,0.545,0.92445,0.39514,0.7015600000000001,0.81271,0.6276,0.8875200000000001,0.92549,0.74155,0.51874,0.83068,0.4578899999999999,0.47416,0.42661,0.7610600000000001,0.84277,0.62433,0.7921699999999999,0.46617,0.42585,0.43849,0.54491,1.0,0.62502,0.64303,0.8586600000000001,0.7813100000000001,0.75403,0.29849,0.91181,0.45085,0.6423300000000001,0.48283,0.94014,0.30627,0.59331,0.54687,0.55781,0.68833,0.86024,0.6302,0.51941,0.8896700000000001,0.91477,0.5091399999999999,0.4499399999999999,0.8591,0.40002,1.0,0.8961,0.49476,0.4363399999999999,0.5036,0.68201
Rv3550,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94788,1.0,0.17947,1.0,0.11059,1.0,1.0,0.93022,0.5663600000000001,1.0,0.81839,0.8743700000000001,0.76151,1.0,1.0,1.0,0.16994,0.79203,1.0,1.0,0.98707,1.0,1.0,1.0,1.0,1.0,1.0,0.78776,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8145100000000001,1.0,1.0,0.99845,1.0,1.0,0.02876,0.01535,0.73545,0.42202,0.17625,0.36151,0.402,0.37833,0.4018199999999999,0.38771,0.5232399999999999,0.34145,0.32383,0.42522,0.81218,0.49235,0.4608899999999999,0.34481,0.61203,0.6995,0.42548,0.35149,0.35353,0.32034,0.3679199999999999,0.3931199999999999,0.47721,0.37956,0.32336,0.30924,0.38897,1.0,0.40642,0.36561,0.34044,0.42007,0.5603199999999999,0.29565,0.44575,0.39092,0.5331100000000001,0.43498,0.93206,0.28311,0.3234599999999999,0.32353,0.39487,0.36733,0.6258,0.399,0.63379,0.85715,0.45198,0.46032,0.34171,0.7673399999999999,0.36071,0.55919,0.7248100000000001,0.4523899999999999,0.30212,0.3710699999999999,0.7296100000000001
Rv3551,1.0,1.0,1.0,1.0,1.0,0.4732399999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6241300000000001,0.97074,1.0,1.0,1.0,0.8514799999999999,0.24856,1.0,0.0047799999999999,0.92971,0.66772,0.2269199999999999,0.0586799999999999,0.94666,0.7965399999999999,0.171,0.67166,0.95108,0.06727,0.50532,1.0,1.0,0.0,0.06182,1.0,1.0,1.0,0.90778,1.0,1.0,1.0,1.0,1.0,0.80519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8391799999999999,1.0,1.0,0.69934,1.0,1.0,1.0,0.27923,0.4425699999999999,0.16806,0.03837,0.16025,0.17221,0.16708,0.1609799999999999,0.16527,0.1699,0.2048,0.20119,0.20888,0.75063,0.18756,0.1995,0.37737,0.17135,0.54535,0.16748,0.16766,0.15587,0.17767,0.16011,0.20437,0.16765,0.17242,0.16825,0.1995,0.16664,0.47951,0.19195,0.20717,0.93536,0.20249,0.40101,0.16354,0.19327,0.1943599999999999,0.18547,0.1862,0.31808,0.14951,0.18185,0.18415,0.17137,0.15818,0.1876,0.19037,1.0,0.2227,0.19038,0.19014,0.15739,1.0,0.16008,0.59615,0.51751,0.1596,0.13762,0.18503,0.01155
Rv3552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94956,1.0,0.95285,1.0,1.0,1.0,0.95142,1.0,0.1169299999999999,1.0,0.61031,0.48889,0.10297,0.5745,1.0,1.0,0.83339,1.0,0.2370199999999999,0.08627,1.0,1.0,0.59363,0.59987,0.5493100000000001,1.0,1.0,1.0,1.0,1.0,1.0,0.96379,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96911,1.0,1.0,0.91614,1.0,1.0,0.0096099999999999,0.40874,0.34671,0.25215,0.11245,0.2264199999999999,0.25551,0.27746,0.28188,0.27849,0.32842,0.27576,0.2391199999999999,0.31394,0.65359,0.28773,0.31636,0.25994,0.26625,0.5564,0.25398,0.26553,0.2394,0.25125,0.27565,0.27496,0.25849,0.27747,0.3795199999999999,0.32905,0.25747,0.5081899999999999,0.26415,0.27275,0.24097,0.27078,0.46161,0.21853,0.26943,0.52868,0.28896,0.39375,0.29452,0.21753,0.2571699999999999,0.26539,0.2675599999999999,0.23911,0.2827,0.28352,0.5030100000000001,0.22399,0.2758,0.29181,0.2567,0.3426099999999999,0.24928,0.6696300000000001,0.5901,0.28069,0.22662,0.26042,0.99694
Rv3553,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91167,0.97349,1.0,1.0,1.0,1.0,0.9183,1.0,0.1132599999999999,1.0,0.13504,0.96837,1.0,0.85557,0.06096,1.0,0.7931600000000001,0.47468,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85339,1.0,1.0,1.0,0.25068,0.7828,0.57475,0.41122,0.71186,0.52373,0.45008,0.7270800000000001,0.4396899999999999,0.60518,0.59062,0.56238,0.68377,1.0,0.68799,0.4379699999999999,0.53149,0.69187,0.93411,0.43478,0.43201,0.40453,0.93602,0.55782,0.50442,0.56684,0.4202899999999999,0.29349,0.89669,0.50026,1.0,0.7704,0.42288,0.95621,0.55512,0.43641,0.30641,0.5321600000000001,0.45006,0.57675,0.40697,0.98789,0.2707,0.2988099999999999,0.28165,0.48962,0.6036600000000001,0.6620699999999999,0.50173,0.5030100000000001,0.26896,0.72685,0.36946,0.29155,0.83834,0.4144199999999999,1.0,0.99243,0.68583,0.27463,0.46511,0.7028300000000001
Rv3554,1.0,1.0,1.0,1.0,1.0,0.73055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.51966,1.0,1.0,1.0,1.0,0.88574,1.0,0.95292,1.0,0.25283,0.64286,1.0,1.0,0.38582,1.0,0.84403,1.0,1.0,0.47381,1.0,1.0,1.0,0.99807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.86321,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96357,1.0,1.0,0.68384,1.0,1.0,1.0,1.0,0.33163,0.18942,0.03497,0.27676,0.15187,0.27249,0.68848,0.50971,0.31259,0.4379399999999999,0.30476,0.5638,0.6280899999999999,0.6066,0.36982,0.8558600000000001,0.20307,1.0,0.53456,0.46957,0.24836,0.72037,0.36861,0.53445,0.22364,0.41163,0.2038599999999999,0.52923,0.69097,0.87631,0.22674,0.28147,0.05347,0.0,0.0,0.93422,0.55433,0.1062299999999999,0.16261,0.10428,0.7006399999999999,0.0383,0.1092,0.16781,0.80037,0.08143,0.1776599999999999,0.46558,0.88594,0.25523,0.38398,0.26154,0.31774,0.41761,0.24899,0.16186,0.48712,0.1832599999999999,0.42418,0.20495,0.04996
Rv3555c,1.0,1.0,1.0,1.0,1.0,0.756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94561,1.0,0.71446,0.9183,1.0,1.0,1.0,0.09519,0.8466,1.0,0.85557,0.57067,1.0,0.71387,1.0,0.89269,0.92542,1.0,1.0,1.0,0.34708,1.0,1.0,1.0,0.86819,1.0,1.0,1.0,0.97527,1.0,0.66168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6905100000000001,1.0,1.0,0.92581,0.8987200000000001,1.0,1.0,0.24411,0.96624,0.3879599999999999,0.33488,0.21473,0.6449199999999999,0.55289,0.57552,0.51095,0.64612,0.51427,0.85146,0.38743,0.64949,0.6511,0.39,0.31908,0.50647,0.84035,0.4427,0.48876,0.3058,0.25423,0.49054,0.34444,0.42433,0.35544,0.26299,0.23571,0.33775,0.47951,0.8514799999999999,0.5511699999999999,0.56208,0.46779,0.41848,0.31162,0.54698,0.32169,0.35573,0.3925599999999999,0.8709399999999999,0.194,0.53367,0.2399599999999999,0.58349,0.96149,0.49912,0.37979,0.48552,0.26474,0.59175,0.26744,0.37134,0.99355,0.49038,0.3960599999999999,0.97591,0.57931,0.86367,0.4634899999999999,0.05691
Rv3556c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99638,1.0,1.0,0.87356,1.0,1.0,0.94812,1.0,0.2054,1.0,0.73575,1.0,0.52127,0.77384,1.0,1.0,0.95493,1.0,0.06763,0.56116,1.0,1.0,0.00739,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3133599999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91452,1.0,1.0,1.0,0.01267,0.6997,0.36646,0.18402,0.57081,0.39332,0.36021,0.44333,0.34547,0.48625,0.32683,0.36518,0.5460699999999999,0.6653600000000001,0.36958,0.40648,0.32946,0.41989,0.85649,0.31956,0.31834,0.32289,0.33758,0.3451,0.38023,0.4086,0.34548,0.27721,0.30638,0.40046,0.97939,0.3827,0.35591,0.7873100000000001,0.3215,0.43427,0.24633,0.42676,0.45565,0.37374,0.34191,0.51163,0.25115,0.28963,0.2868199999999999,0.43044,0.31059,0.6486,0.4347899999999999,0.50398,0.28715,0.526,0.3585,0.28658,0.66897,0.3395,0.6425,0.5958600000000001,0.33823,0.27463,0.33989,0.87298
Rv3557c,1.0,1.0,1.0,1.0,1.0,0.32144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8955799999999999,0.96765,0.98723,0.94372,1.0,1.0,0.99662,1.0,0.02329,1.0,1.0,0.62535,1.0,0.13699,0.0532,1.0,1.0,1.0,0.8452299999999999,0.75497,1.0,1.0,1.0,0.7008,1.0,1.0,0.8793200000000001,1.0,1.0,1.0,1.0,0.7035899999999999,1.0,1.0,1.0,1.0,0.29179,0.8660899999999999,1.0,1.0,1.0,1.0,1.0,0.91975,1.0,1.0,0.78027,1.0,1.0,1.0,1.0,0.20401,0.27623,0.1068099999999999,0.19438,0.35814,0.43846,0.3810199999999999,0.28967,0.54197,0.91746,0.21515,0.47246,0.70395,0.342,0.80403,0.56384,0.58412,0.91161,0.26575,0.19234,0.38698,0.16209,0.27271,0.56393,0.3145699999999999,0.23924,0.2857,0.81989,0.18765,0.47951,0.38572,0.26383,0.71396,0.3086,0.96335,0.323,0.30828,0.47945,0.4741399999999999,0.33318,0.63065,0.23339,0.13193,0.26047,0.52037,0.26578,1.0,0.3967,0.48552,0.3074699999999999,0.6240899999999999,0.29348,0.15675,0.32663,0.27766,0.21453,0.51751,0.63137,0.10355,0.4634899999999999,0.2202199999999999
Rv3558,1.0,1.0,1.0,1.0,1.0,0.4732399999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94121,0.99249,1.0,1.0,0.91402,0.29925,0.95744,1.0,1.0,0.28112,0.33776,1.0,1.0,0.84731,1.0,0.4594,0.30521,1.0,1.0,1.0,1.0,1.0,0.7234,1.0,1.0,1.0,0.88735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.52752,1.0,1.0,1.0,1.0,1.0,0.98176,0.73921,0.97789,1.0,1.0,1.0,1.0,0.97347,0.46031,0.99175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93914,0.87441,0.99087,0.93659,0.70076,0.94466,0.89159,1.0,0.98361,1.0,0.952,1.0,0.96355,0.99893,0.54176,1.0,0.64799,1.0,0.97853,0.94296,1.0,1.0,0.79393,0.45297,0.94254,0.99385,0.97938,1.0,1.0,0.96745,1.0,0.4715899999999999,1.0,0.96012,0.9682,1.0,0.9973,1.0,1.0,1.0,0.8991100000000001,0.96696,0.77364
Rv3559c,1.0,1.0,1.0,1.0,1.0,0.73958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94027,0.90401,0.5353399999999999,1.0,1.0,0.98656,0.99662,0.71949,0.5050600000000001,1.0,0.02299,0.74792,1.0,0.38895,0.77593,0.22383,0.92049,0.86044,0.70294,1.0,1.0,1.0,0.00739,0.92505,1.0,1.0,0.08895,0.92226,1.0,1.0,1.0,1.0,1.0,0.80315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8644299999999999,1.0,1.0,1.0,0.00549,0.41552,0.48701,0.3325,0.4439399999999999,0.49471,0.52618,0.5466,0.4988399999999999,0.58473,0.6984899999999999,0.43007,0.5675,0.77755,0.52153,0.5586800000000001,0.82458,0.5231899999999999,0.64472,0.48349,0.48905,0.4764199999999999,0.43877,0.49054,0.5249,0.5397,0.51855,0.42688,0.41134,0.48256,0.71302,0.5062300000000001,0.50772,0.4152899999999999,0.45064,0.50979,0.49058,0.61321,0.52594,0.5331100000000001,0.52681,0.5354,0.4091,0.44425,0.43735,0.4927399999999999,0.47248,0.5407,0.52469,1.0,0.38524,0.56167,0.49217,0.45061,0.4717,0.49038,0.74066,0.68981,0.52174,0.4119899999999999,0.5036,0.76945
Rv3560c,1.0,1.0,1.0,1.0,1.0,0.41196,1.0,1.0,1.0,1.0,1.0,0.532,1.0,0.9721,0.88131,0.99249,1.0,1.0,0.92746,0.98858,1.0,0.99281,1.0,0.66823,0.5187,0.4773699999999999,0.70107,0.41662,1.0,0.8779899999999999,0.77066,0.6529699999999999,0.54377,1.0,1.0,0.0,0.84867,1.0,1.0,1.0,0.92952,0.94662,0.9305,1.0,0.97527,1.0,1.0,1.0,0.94599,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00201,0.1346,0.06902,0.0036299999999999,0.2076599999999999,0.05971,0.03861,0.07567,0.04052,0.1514,0.06425,0.37078,0.18244,1.0,0.1616,0.15093,0.057,0.06435,0.64184,0.08815,0.05285,0.02367,0.11049,0.04946,0.03764,0.05058,0.05955,0.0292,0.67461,0.07125,0.48602,0.04534,0.07534,0.43432,0.063,0.35044,0.03655,0.09614,0.04836,0.05567,0.03903,0.5,0.03751,0.0281,0.04469,0.05125,0.22285,0.28835,0.05936,0.48552,0.07901,0.07134,0.07216,0.04102,1.0,0.0105,0.7204699999999999,0.35229,0.03764,0.03069,0.07705,0.799
Rv3561,1.0,1.0,1.0,1.0,1.0,0.4732399999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99411,1.0,1.0,1.0,1.0,1.0,0.9183,1.0,0.15871,1.0,0.0,0.07708,1.0,0.85557,0.4106399999999999,1.0,0.7511399999999999,0.79609,0.20214,1.0,1.0,1.0,0.0,0.24427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98258,1.0,0.94318,0.8652299999999999,0.89266,0.931,0.93189,1.0,1.0,0.50308,0.51625,1.0,1.0,0.97725,0.94997,0.94298,0.91365,0.8248,0.98644,0.93961,0.72545,0.84983,0.90496,1.0,0.9899,0.90584,0.95627,0.29009,1.0,1.0,1.0,1.0,0.62302,0.6639,1.0,0.32224,1.0,0.97788,1.0,1.0,0.70236,1.0,0.7574,0.48202,0.6157100000000001,0.64554,0.96078,1.0,0.48552,1.0,1.0,0.57726,0.91882,0.70277,1.0,1.0,0.80705,1.0,0.27202,0.99064,0.92655
Rv3562,1.0,1.0,1.0,1.0,1.0,0.58214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91725,1.0,1.0,0.91556,1.0,1.0,1.0,1.0,0.91509,1.0,0.2766099999999999,0.4746,1.0,0.85557,1.0,1.0,0.7499600000000001,0.75232,1.0,0.55882,1.0,1.0,0.23734,0.47261,1.0,1.0,0.92128,1.0,1.0,1.0,1.0,0.97527,1.0,0.94676,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7296,1.0,1.0,0.91871,1.0,1.0,0.53087,0.1082,0.73851,0.94772,0.93711,0.3372,1.0,0.96146,1.0,0.99976,0.96108,1.0,0.6024,0.7422,1.0,1.0,0.93371,0.95896,0.87067,0.5564,0.7941,1.0,0.74148,0.54505,0.66317,0.92257,0.7159300000000001,0.6686300000000001,0.95627,1.0,0.95176,0.66415,1.0,0.7983899999999999,0.56018,0.45585,0.61492,0.38515,0.9447,1.0,0.98251,0.66356,0.4687699999999999,0.32803,0.5028100000000001,1.0,1.0,0.97926,0.76251,1.0,0.9676,0.97458,1.0,0.79683,1.0,0.96954,0.7631399999999999,0.59615,0.92965,1.0,0.37555,0.89576,0.16757
