Rv_ID,gene_name,2003A_Sassetti,2003B_Sassetti,2005_Rengarajan,2006_Joshi_GI_1,2006_Joshi_GI_2,2011_Griffin_2,2013_Zhang_1A,2013_Zhang_1B,2013_Zhang_2,2013_Zhang_3A,2013_Zhang_3B,2013_Zhang_3C,2013_Zhang_3D,2016_Korte,2018_Rittershaus_1A,2018_Rittershaus_1B,2012_Zhang,2015_Kieser_GI_1,2015_Kieser_GI_2,2015_Kieser_GI_3,2015_Mendum,2016_Nambi,2017_Mishra_1,2017_Mishra_2,2017_Xu_1A,2017_Xu_1B,2017_Xu_1C,2017_Xu_1D,2017_Xu_1E,2018_Carey_1A,2018_Carey_1B,2018_Carey_1C,2018_Carey_1D,2018_Carey_1E,2018_Carey_1F,2018_Carey_1G,2018_Carey_1H,2017B_DeJesus_1A,2017B_DeJesus_1B,2017B_DeJesus_1C
Rv0056,rplI,,,,,,,,,,,,,,,,,,0.4476938714212352,1.468650305941554,-1.567413139127862,,-1.43329239888839,6.45066131654643,3.92395652417161,0.4176779495712812,0.5691415752937833,2.268215899212045,-0.4099880169267467,-0.41226041460827,0.6,1.16,0.45,1.25,0.3,0.72,0.5,2.04,1.11,0.65,0.99
Rv0057,-,,,,,,,-7.007052821858159,-2.013414891464854,,,,,,,,,,0.5975415525335357,0.9811373003383743,-0.4121364518106557,,0.41000483043031,0.880473486377797,0.571376285238973,-0.06893264405793273,-0.7498972468629164,0.3797380830767504,-0.1073116031609043,0.101753498800733,0.89,0.56,0.84,0.84,0.71,1.17,1.05,1.07,1.64,1.26,2.45
Rv0058,dnaB,-3.858141814093314,,,,,,,,,,,,,,,,,-0.6387289259997964,1.0,-1.697534455150531,,,-0.456997837935686,-0.260612553530544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,-0.53,-0.94,-0.66
Rv0059,-,,,,,,,,,,,,,,,,,,0.4212684204203126,0.1375488428573637,-0.4794496936760178,,-0.724293770998239,0.134351599748904,0.270253064591492,-0.0659476344998109,-0.1097392493646323,-0.2997409688202423,0.1914569425456727,-0.1240414629608131,0.75,1.07,-0.28,-0.19,0.23,0.08,-0.07,0.21,-0.43,-0.41,-0.03
Rv0060,-,-2.563611612441328,,,,,,,,,,,,,,,,,2.085738136211218,4.20540267525651,-2.844014242090077,,0.443229760231227,1.68652552781045,1.4676786979743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.21,-0.36,-0.94,-1.17
Rv0061,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.01,0.07,-0.23,-0.14,0.68,-1.07,-0.05,-0.04,-0.68,0.55
Rv0062,celA1,,,,,,,,,,,,,,,,,,0.3309279626859703,0.7542089277949167,-0.2099715414627089,,-0.510420338983936,0.00819313656089623,-0.188266270643786,0.001106990653097794,0.2903220128966139,-0.1191174116331907,0.3192110154400369,-0.144398654186962,0.34,0.33,-0.08,0.06,0.06,0.3,0.52,0.33,-0.64,-1.03,-1.07
Rv0063,-,,,,,,,,,,,,,,,,,,-0.7621289730538219,0.4926293798376693,-0.6549232335986566,,-0.656458871322385,-0.746420863858942,-0.522424308909639,0.1446790283894207,0.1464702197762222,-0.07433904068412368,0.09740386045910288,-0.2880475225429112,0.13,0.09,0.01,-0.56,-0.06,-0.07,-0.07,0.41,0.32,0.66,-0.75
Rv0064,-,,,,,,,,,,,,,,,,,,0.2446994453803561,0.5866389078229833,0.08598147748584822,,-0.757304002736919,0.420777922603666,0.0150215803482391,0.06144075299571555,-0.274893228303598,-0.009655698890222051,0.1230774934707159,0.02143224196001155,0.82,0.95,-0.31,0.78,0.28,0.37,-0.29,0.62,1.77,0.84,1.95
Rv0065,-,,,,,,,,,,,,,,,,,,-1.523175107429367,-1.702976435281425,1.379304096914117,,-0.927571396335563,2.55508349365346,2.51551390133382,0.08957451523598056,0.1513130563443004,-0.0713323457576154,-0.1288215861980042,0.1194130002821728,0.95,1.52,-0.09,-0.56,0.51,0.95,0.74,1.03,-1.66,-3.35,-2.52
Rv0066c,icd2,,,,,,,-4.732621998425612,-5.315772280738734,,,,,,,-1.822421718,,,4.310347523801672,2.957602292804066,-5.564651084995758,,5.17068134033701,-1.86172951119638,-0.531121665436599,0.03858948640727716,0.06006715325070114,1.5184620906404,1.301852864282504,0.5327389796918369,4.61,4.78,2.97,4.29,3.85,4.07,4.07,4.47,0.29,-0.13,0.15
