Rv_ID,gene_name,2003A_Sassetti,2003B_Sassetti,2005_Rengarajan,2006_Joshi_GI_1,2006_Joshi_GI_2,2011_Griffin_2,2013_Zhang_1A,2013_Zhang_1B,2013_Zhang_2,2013_Zhang_3A,2013_Zhang_3B,2013_Zhang_3C,2013_Zhang_3D,2016_Korte,2018_Rittershaus_1A,2018_Rittershaus_1B,2012_Zhang,2015_Kieser_GI_1,2015_Kieser_GI_2,2015_Kieser_GI_3,2015_Mendum,2016_Nambi,2017_Mishra_1,2017_Mishra_2,2017_Xu_1A,2017_Xu_1B,2017_Xu_1C,2017_Xu_1D,2017_Xu_1E,2018_Carey_1A,2018_Carey_1B,2018_Carey_1C,2018_Carey_1D,2018_Carey_1E,2018_Carey_1F,2018_Carey_1G,2018_Carey_1H,2017B_DeJesus_1A,2017B_DeJesus_1B,2017B_DeJesus_1C,B6,BXD102,BXD29,BXD39,BXD40,BXD48a,BXD51,BXD54,BXD56,BXD60,BXD62,BXD67,BXD69,BXD73,BXD73b,BXD77,BXD79,BXD9,BXD90,BXD93,DBA
Rv3505,fadE27,,,,,,,,,,,,,,,,,,-0.0137050710713487,-0.8537720313003251,0.5870260572520875,,0.274686198972184,0.759019558486182,-0.440875816479937,0.020583889176707,-0.1898915503611135,-0.0773386239766321,-0.2896102516351481,-0.4314955898444217,0.37,-0.09,-0.42,0.89,0.06,0.28,0.05,0.04,0.73,1.46,-0.42,0.31,-0.5,0.29,-1.27,-0.5,0.22,-0.72,0.17,-0.74,-0.95,-0.35,-1.9,-0.2,-0.51,-1.23,-0.77,-0.92,-0.24,-0.67,-0.77,-1.35
Rv3506,fadD17,,,,,,,,,,,,,,,,,,-0.6523379587191238,-0.3568929193062315,0.5255810094892839,,-0.957952105491599,-0.645592055010051,-0.474395438093015,-0.0579514544145951,-0.1567350518572711,-0.0249795190160821,0.1795714035980633,-0.8637279965251491,0.35,0.36,0.34,-0.07,0.16,-0.01,0.27,0.65,0.7,0.25,1.35,0.15,-0.31,-0.2,-0.74,-0.26,-0.28,0.03,-0.1,-0.34,-0.48,0.24,-0.22,-0.28,-0.32,-1.07,-0.31,-0.39,-0.71,-0.2,-0.36,-0.42
Rv3507,PE_PGRS53,,,,,,,,,,,,,,,,,,-1.475308661879315,-1.682193678135417,1.020760677909024,,1.49780209577084,1.16874403310872,0.394942333582894,0.1101097569176839,0.0931767429543956,-0.0689793753764136,1.178674059844052,0.4208856755400006,,,,,,,,,-0.9,-1.18,-0.01,-0.21,-0.06,0.06,0.3,-0.22,-0.51,-0.03,-0.58,0.0,-0.06,-0.15,0.06,-0.06,-0.27,0.18,-0.04,-0.16,0.15,0.01,-0.46,0.08
Rv3508,PE_PGRS54,,,,,,,,,,,,,,,,,,-1.488724644204705,-1.396517809751104,1.534950759693014,,0.236585391971863,-0.441389674838615,-0.576182829653599,-0.2042330522176077,-0.8336895246586199,-0.1524904081062919,0.815138182294325,0.4225711719642514,,,,,,,,,1.36,0.14,0.6,0.21,0.18,0.15,0.02,0.15,-0.28,0.32,-0.21,-0.01,0.12,-0.1,0.33,0.02,0.01,0.09,-0.11,0.06,0.15,-0.02,0.0,0.01
Rv3509c,ilvX,,,,,,,,,,,,,,,,,,-0.3555671215650693,-0.2631019178247946,-0.1168214369033687,,-0.502374970687746,0.439271860294062,0.320067498131186,-0.0595634201511844,-0.0051626364272341,-0.2299973430376863,-0.5029759931322003,0.0163376795082444,0.35,0.15,0.89,0.13,0.05,0.37,0.14,0.25,-0.98,-1.49,-1.86,0.38,0.18,0.14,0.25,0.4,0.0,0.13,0.26,0.32,0.21,0.22,0.54,0.28,0.11,0.05,0.06,0.14,0.13,-0.1,0.47,0.43
Rv3510c,-,,,,,,,,,,,,,,,,,,0.8157000541387641,0.5299378304028817,-1.249691723403866,,-0.638573712163481,0.0513768911772939,-0.0061395760260875,-0.1010478359911065,-0.0504042633095471,-0.4435119851155716,-0.0974612688358698,-0.0726635389318321,1.05,0.24,0.8,0.58,0.24,0.66,0.03,0.63,0.95,0.45,0.09,0.29,-0.13,0.36,0.13,0.16,0.29,0.05,0.14,0.1,-0.14,0.62,0.08,0.09,0.14,0.4,0.1,0.06,0.27,0.18,-0.23,0.13
Rv3511,PE_PGRS55,,,,,,,,,,,,,,,,,,-1.100752029605784,-0.1779402323634091,0.7381710061752351,,0.828492728331227,0.0207184492160625,0.028679805814555,0.0407603810735858,0.0850726879608456,-0.0685696739160345,0.1508019941272751,0.3323686562656443,,,,,,,,,0.17,-1.01,-1.75,0.19,0.35,0.12,0.62,0.24,0.18,-0.07,0.01,0.15,-0.24,-0.27,0.15,0.01,0.16,-0.19,0.04,0.25,0.34,0.01,0.34,0.23
Rv3512,PE_PGRS56,,,,,,,,,,,,,,,,,,-3.442323088534066,-2.719695244909607,0.5522651599583148,,,,,,,,,,,,,,,,,,-0.05,-1.87,0.56,0.43,0.2,0.12,0.32,-0.14,-1.47,0.57,0.05,-0.1,0.47,-0.06,0.42,-0.32,-0.18,0.56,-0.15,-0.2,0.29,0.07,0.67,0.12
Rv3513c,fadD18,,,,,,,,,,,,,,,,,,-0.7705338620237087,-0.6640955796429672,0.1279714351850144,,0.341535432515749,-0.19234991352872,-0.389873757223631,-0.0419475097671624,0.1816188225901021,0.0139433760685548,-0.1444028135055022,-0.1423539225356418,1.13,0.21,0.73,0.1,0.18,0.38,-0.07,0.45,-0.54,-0.02,-0.23,-0.09,-0.06,-0.44,-0.33,-0.23,-0.03,0.57,-0.2,-0.04,-0.1,-0.03,-0.17,-0.15,-0.33,-0.39,-0.15,-0.01,0.22,-0.2,-0.67,-0.41
Rv3514,PE_PGRS57,,,,,,,,,,,,,,,,,,-1.915462209828616,-1.342167181567324,0.8433603832031217,,0.691621019962071,0.118033328686591,-0.012309682523021,-0.0336202693642249,-0.3629974242954557,-0.1040587346435105,0.2963321061363219,-0.1584667134488983,,,,,,,,,0.33,-0.33,-0.03,0.03,0.11,0.12,0.31,0.05,-0.27,0.09,0.05,-0.36,0.26,-0.17,0.28,0.15,-0.02,-0.05,-0.06,0.07,0.11,-0.21,0.07,-0.29
Rv3515c,fadD19,,,,,,-1.901245517342123,,,,,,,,,,,,-0.29464921803593,-0.3132910868222094,-1.029805350118949,,0.17230192659825,-0.702463728923376,-0.39418217538442,-0.0596281223189116,0.0722894386992617,-0.0344190841545212,0.0117257735956313,-0.3142480945175684,0.73,-0.66,0.69,0.2,-0.08,0.26,0.3,0.46,-0.54,0.28,-0.62,-0.02,-0.02,0.06,0.17,-0.2,0.03,-0.07,0.16,-0.21,-0.08,-0.18,-0.17,-0.08,0.11,-0.1,-0.1,-0.04,0.2,-0.01,-0.2,-0.22
Rv3516,echA19,,,,,,,,,,,,,,,,,,0.0008174062479763,-1.528184596110074,1.393582676008925,,-0.716694908455797,1.30389026337549,0.219843670355685,-0.02806176076359,0.2874480605885888,-0.1263428048456292,-0.0882144406634777,0.3168016618504101,-0.72,1.65,0.47,-0.3,0.35,1.19,0.56,0.17,3.89,0.95,-1.0,0.23,-0.27,0.62,-0.29,-0.15,0.31,0.04,0.11,-0.39,0.08,-0.34,0.06,0.27,0.16,-0.16,0.14,0.18,0.5,0.53,0.39,-0.5
Rv3517,-,,,,,,,,,,,,,,,,,,-1.41239955033386,0.0133065475436769,0.3159818079280651,,0.713201421161202,0.0889254080906871,0.0703221684517173,-0.0561212602531673,0.2286149672818769,-0.1844875466290261,0.2501935798615919,0.4761079796037498,0.77,0.61,0.73,0.07,0.15,0.41,-0.14,0.22,-0.29,-0.22,-0.66,-0.52,0.5,0.02,0.36,0.17,-0.59,-0.12,-0.16,0.36,0.23,-0.33,0.0,-0.14,-0.26,-0.49,0.06,0.09,-0.09,-0.49,-0.2,0.25
Rv3518c,cyp142,,,,,,,,,,,,,,,,,,0.9529791452266978,1.247333670379627,-1.060884805293111,,-1.55088626031858,-1.20105878608671,0.23270341042994,0.2891570424317315,0.0607890783713976,0.0793662828747408,-0.1083712817589453,0.2212040398517165,-0.14,0.0,0.06,0.2,0.09,0.61,0.31,-0.27,-0.07,0.64,-0.15,-0.08,-0.29,0.11,-0.66,-0.82,-0.03,0.01,-0.39,-0.78,-0.18,-0.15,-0.55,-0.23,-0.24,0.16,-0.29,0.15,-0.35,0.06,0.04,-0.69
Rv3519,-,,-0.0954195650786824,,,,,,,,,,,,,,,,-0.9064478833793124,-0.0250180182851037,0.0494276789396311,,-0.153218122974523,0.159108795365903,0.226861226939379,0.0599749715489205,0.1723690051453648,-0.3548224240770904,0.0077055593202572,-0.3363405558370765,0.7,1.28,0.53,0.82,0.71,0.79,1.22,1.82,-0.36,0.44,0.69,0.5,0.04,-0.11,0.17,-0.13,-0.34,-0.17,0.0,-0.08,-0.13,0.01,-0.28,0.08,-0.04,-0.26,0.07,0.14,-0.77,0.02,0.21,-0.13
Rv3520c,-,,,,,,,,,,,,,,,,,,0.0814118977132254,0.6008262697991372,-0.8016273599263555,,-0.176357641780528,-0.30960053214127,-0.161933900348488,0.0225363083107446,-0.0974633229613734,-0.1078408985526277,-0.0780498447441115,-0.2118821136887852,0.41,-0.3,-0.29,-0.09,-0.22,0.07,0.1,0.1,-0.05,0.71,0.31,0.45,0.04,0.16,0.27,0.24,0.43,0.38,0.01,0.26,0.02,0.08,0.11,0.23,0.07,0.0,0.12,-0.05,0.05,0.23,0.23,0.39
Rv3521,-,,,,,,,,,,,,,,,,,,-0.2826289954107894,-0.3656250067622833,-0.1604500994105822,,-0.160615211775087,0.867174517854205,0.600392053976407,-0.1428076030790335,0.2214446142406624,-0.1929437416513373,0.0264375599293026,-0.0332698797329731,0.64,0.04,-0.28,-0.09,-0.01,-0.11,-0.07,0.04,0.7,0.84,0.64,-0.14,0.2,0.08,0.29,-0.03,0.17,0.29,0.25,0.1,0.03,-0.29,0.11,0.03,-0.02,-0.01,-0.15,-0.15,-0.04,0.23,0.03,0.03
Rv3522,ltp4,,,,,,,,,,,,,,,,,,0.1036241354996195,0.297844357238822,-0.581835457683987,,-0.161481484037692,0.264357868565481,-0.211383558473129,0.046187605042421,-0.0089278431347605,-0.1202601068790511,0.13371797077981,-0.0219263759399271,0.51,-0.33,0.25,0.29,-0.12,0.48,-0.58,0.09,-0.87,0.04,-1.99,0.41,0.12,0.46,0.6,0.14,0.16,0.22,-0.03,0.01,-0.01,0.14,-0.03,0.28,0.36,0.31,0.04,-0.18,0.56,0.22,0.12,0.11
Rv3523,ltp3,,-0.7393720918733014,,,,,,,,,,,,,,,,0.5947110191200762,0.7879464372248318,-0.7089051545612632,,-0.628495112355432,-0.0855918370272579,-0.507932648528114,0.0555462031842279,0.0623256551319965,0.0500334187410224,0.2148320663672513,-0.4554943911102604,0.26,0.12,-0.98,-1.21,-0.24,-0.47,-0.72,0.09,-0.37,-0.1,0.39,-0.34,0.17,0.09,-0.07,0.11,0.01,-0.11,0.13,-0.14,-0.02,0.23,-0.38,0.01,0.17,-0.34,-0.14,-0.18,0.14,0.24,0.16,0.0
Rv3524,-,,,,,,,,,,,,,,,,,,1.092732822105318,1.139233177912196,-1.734653516411948,,-0.736407522826215,-0.353963479661016,-0.552171468604736,0.1047072514115673,-0.1046353640376544,0.2318186971819529,0.0491637809759115,0.0519052213908641,-0.55,0.34,-1.31,0.35,-0.27,0.08,-0.15,-0.09,-0.58,-0.33,-0.23,-0.07,0.36,0.26,-0.09,0.12,0.0,0.1,0.33,0.18,0.11,-0.02,-0.07,0.22,0.23,0.23,0.19,0.14,0.26,0.12,0.23,0.28
Rv3525c,-,,,,,,,,,,,,,,,,,,-0.6791116460953289,-1.388079932992615,0.960975369747826,,0.143236085076648,0.0565566261397633,0.264386283972859,-0.0401497723501662,0.202515502044014,0.0043186061974417,-0.2583191192901813,-0.6567227023238822,-0.05,0.58,-0.05,-0.76,-0.11,-0.02,0.39,0.45,-1.24,-1.16,-0.05,0.12,-0.26,-0.02,0.16,-0.22,-0.11,0.05,-0.22,0.06,-0.27,0.1,0.04,0.03,0.0,0.43,-0.1,-0.24,0.29,0.03,0.06,-0.23
Rv3526,-,,,,,,-7.307264761201822,,,,,,,,,,,,-0.0227930493658437,0.2455142631698002,-1.528198314109601,,0.131781799929614,-1.20126804681192,-1.22525490297997,0.0557599035396252,0.061611637869289,0.0506651129322325,-0.3155407496319609,-0.0145947854550877,0.1,0.14,-0.22,0.51,-0.28,0.04,-0.48,-0.21,1.47,2.42,1.36,-0.06,0.4,0.04,0.15,0.1,0.14,0.59,0.1,0.36,0.27,0.04,0.23,0.24,0.08,0.06,0.01,0.05,0.08,0.04,-0.18,0.36
Rv3527,-,,,,,,,-2.541446486261036,-5.801464804323928,,,,,,,,,,-0.2197942216048155,-0.9886860505016234,0.6037517565947204,,1.27967824527904,-0.377111889338542,-0.232390075664626,0.1603528067515741,0.3329867281652337,-0.3910694765845547,-0.4765575681361346,-0.0313283233238199,1.39,0.4,1.28,0.6,0.67,0.88,0.9,1.27,0.12,-0.64,1.65,0.27,0.23,0.25,-0.17,-0.94,-0.07,-1.08,0.41,-0.79,-0.06,-1.92,-0.49,-0.09,-0.17,-1.65,0.08,0.19,-0.33,0.25,0.26,-0.62
Rv3528c,-,,,,,,,-4.567344543603846,-2.471340107138707,,,,,,,,,,2.153552377098272,0.1757312442536374,-3.154772137604263,,-0.633906768703067,0.662440817248022,0.576089714362229,0.4121452776647698,0.1635997413059358,0.2405143942014997,0.1301929476221755,-0.0258692254703058,-0.17,-0.67,-0.75,1.16,-0.36,-0.43,-1.76,-0.22,-0.65,-0.62,-0.67,0.45,0.08,0.18,0.79,0.44,0.61,0.3,0.62,0.29,0.63,0.2,-0.08,0.75,0.45,0.4,0.53,0.81,0.69,0.24,0.51,0.46
Rv3529c,-,,,,,,,,,,,,,,,,,,2.667549665796713,1.91577549117487,-1.497431254154355,,-1.46707818516902,-0.229158169438945,-0.0419472564296957,0.1802488724054518,-0.0336187864504331,-0.0403261190512444,0.0007205189386586,0.0960980356927236,0.16,0.94,-0.21,1.54,0.45,0.12,-0.23,0.68,1.12,0.01,-0.04,-0.16,0.59,0.37,0.46,0.34,0.53,-0.09,0.34,0.4,0.53,0.12,0.47,0.63,0.51,0.81,0.49,0.39,0.5,0.13,0.83,0.57
Rv3530c,-,,,,,,,,,,,,,,,,,,-0.4020769447305238,-0.5963111242004948,0.8552316424068811,,1.3333006335428,-0.385796104514281,-0.562961263102225,-0.4138528334805679,-0.3789082170861922,-0.0924669656348582,-0.3857272900001701,0.0964179873782543,1.39,0.37,-1.5,-0.73,0.02,-1.12,0.0,0.42,-1.02,-0.31,-1.64,-0.19,0.17,-0.24,0.1,0.2,0.35,0.75,-0.2,-0.02,-0.35,-0.14,-0.42,-0.16,0.1,-0.94,-0.27,0.24,0.51,0.62,-0.53,-0.18
Rv3531c,-,,,,,,-1.840474508643652,,,,,,,,,,,,-1.30506071007826,-0.5888706468685809,1.329181558719676,,0.574317148130859,0.146174677288835,-0.770067910463594,-0.0017994521240326,-0.2267944482874182,-0.0803658478902559,-0.164420392986323,0.0205937305791109,0.76,-0.31,-1.04,-0.37,-0.01,0.7,-0.16,0.14,-0.15,-0.6,0.35,-0.6,-0.28,-0.04,0.05,-0.03,0.09,-0.3,0.42,-0.38,-0.19,-0.31,-0.06,0.06,-0.15,-0.43,-0.13,-0.07,0.41,-0.54,-0.94,-0.44
Rv3532,PPE61,,,,,,,,,,,,,,,,,,0.5130034508405446,0.1406837694194971,-0.6382484565701703,,0.228336523549923,-0.0424024484118953,-0.102312313374239,-0.0590789253595278,-0.1619899315648744,-0.0037136831583199,0.2637961350417717,0.0577381463078595,,,,,,,,,0.56,-0.38,-0.71,-0.03,-0.48,0.06,0.1,-0.15,-0.18,0.03,0.04,-0.28,-0.07,-0.1,-0.15,-0.3,-0.13,-0.14,-0.03,-0.12,0.3,0.02,-0.13,-0.11
Rv3533c,PPE62,,,,,,,-7.179909090014934,-3.043126232616504,,,,,,,,,,-0.2474569067058612,-0.7297005885908796,0.4653812153574129,,-0.15156854236504,-0.157730503052496,0.407924459965388,-0.0218260523967836,0.0670824390696453,-0.0294154591590869,0.1755427810104989,-0.2798803827139275,,,,,,,,,-0.51,-1.27,-0.58,0.33,-0.05,0.02,0.0,-0.12,-0.21,-0.56,-0.34,-0.24,0.18,0.47,-0.19,-0.27,0.1,-0.38,0.17,0.12,0.22,-0.05,0.53,-0.06
Rv3534c,-,,-1.377069649079823,,,,-2.153014301097907,,,,,,,,,,,,0.5918976472664448,0.8336595079894793,-0.9620726277487588,,-0.807329489700484,-0.166623378808779,-0.488645310313303,-0.0815403610708682,0.2009090308642406,-0.2217909224572368,0.1960255127549782,0.1046884786081436,1.01,-0.59,1.47,-0.04,0.61,0.79,1.02,0.81,-1.28,-1.55,-1.18,-0.44,-0.39,-0.3,-0.69,-0.44,-0.01,0.09,-0.23,-0.46,0.03,-0.65,-0.19,-0.42,-0.31,-0.26,-0.43,-0.28,-0.61,-0.55,-0.31,-0.38
Rv3535c,-,,,,,,,,,,,,,,,,,,0.0413434208235972,0.3392678271685317,-0.0790309252797579,,-0.708457686968965,-0.76919267494177,-1.13313599901108,-0.09347070947657,0.0203411755710233,-0.1255981766726198,-0.0791247421093837,-0.4315843115484423,0.21,-0.18,0.1,0.53,0.06,0.11,0.06,0.45,-0.61,-0.86,-1.46,-0.37,-0.71,-0.88,-0.87,-1.27,-1.12,-0.41,-1.09,-0.97,-1.26,-0.74,-1.72,-0.81,-0.67,-0.15,-1.13,-0.97,-1.47,-0.76,-0.95,-1.1
Rv3536c,-,,,,,,-2.306881276506391,-4.171029156623934,-6.546856205434236,,,,,,,,,,0.5016763609037338,-0.226803283899067,-0.5897698196825166,,-0.347641665586683,-0.381131944906271,-0.623505748062143,-0.17228942979054,-0.0232233562112527,-0.0621926501521577,-0.3008485090169788,0.4243926643305468,0.1,0.83,-0.15,0.58,-0.11,0.3,-0.5,0.47,2.52,0.95,0.53,-1.42,-1.19,-1.34,-0.11,-1.22,-1.04,-1.5,-1.02,-1.23,-0.95,-1.25,-1.26,-1.14,-0.91,-0.97,-0.95,-1.22,-1.58,-0.54,-1.41,-0.76
Rv3537,-,,,,,,-3.196065950414325,-4.185866545311334,-3.786596361890807,,,,,,,,,,-0.2990858957805939,-1.115759470230647,-0.4809070579042562,,-1.0779656887253,1.34561747111023,0.958369725960416,0.0052501614330395,-0.1720421784020406,-0.1353883795941536,-0.1270902283617586,-0.6737839399068057,1.02,0.28,-0.22,0.93,0.05,0.18,0.41,0.83,-0.7,-1.81,-3.44,-0.65,-0.43,-0.02,0.43,-0.18,0.09,0.09,0.0,-0.29,-0.34,-0.4,-0.34,-0.69,-0.13,-0.04,-0.18,-0.24,0.17,0.12,-0.73,0.16
Rv3538,-,-2.86745790087179,,,,,,,,,,,,,,,,,3.754525251917302,3.358547235514371,-4.069844060386169,,-1.02984165206366,0.791969107812209,0.506111422357404,-0.2653345216119375,-0.5495571645899573,0.2236260212755585,0.2932571340473806,-0.0160152805504866,0.6,-0.43,-0.52,-0.25,-0.07,0.35,-0.74,0.2,-0.68,0.76,0.99,-0.29,-0.76,-1.06,-0.21,-0.49,-1.36,-1.28,-0.49,-0.44,-1.06,-1.05,-1.9,-1.52,-1.08,-0.49,-0.24,-1.47,-3.17,-0.88,-0.98,-0.12
Rv3539,PPE63,,,,,,,,,,,,,,,,,,-0.6145930661886085,-0.8948817524670946,-0.8754835331742135,,0.960747240786209,0.41699247737854,0.548229436268568,0.0019740414129705,0.1302450908822797,0.0943805556175079,-0.1329997002841776,0.977356805250219,,,,,,,,,0.73,1.46,-0.06,0.4,0.32,0.59,-0.17,0.58,-0.26,0.12,0.6,0.31,0.33,-0.61,0.27,0.04,0.28,-0.24,0.05,0.34,0.68,0.09,0.56,0.41
Rv3540c,ltp2,,-2.373327247394007,,,,-6.104674936313862,-6.152138265361029,-3.288148879510469,,,,,,,,,,0.678374617010375,1.830970586271379,-1.443972632465775,,-2.35574003976566,-1.74467431149916,-0.356337227691935,-0.1300082694783848,-0.184938866547687,-0.6159929167679626,0.3940538646105526,-0.0743728418098955,1.16,0.13,-0.86,-0.14,-0.18,-0.22,0.59,0.57,2.3,1.54,2.29,-0.79,-0.87,-0.2,0.17,-0.83,-0.13,-0.53,-0.29,-0.94,0.1,-0.65,-0.6,-1.05,-0.53,-0.39,-0.59,-0.47,-1.04,-0.07,-0.37,-0.49
Rv3541c,-,,-2.921390165303634,,,,,,,,,,,,,,,,-6.011194089263056,-1.049299987345138,-1.608997780548872,,,-0.456997837935686,-0.260612553530544,0.2406068269951892,0.4108143682916415,0.1143021538968836,0.4495770834862252,0.1213062962221336,-1.28,1.2,0.24,-0.41,-0.55,0.34,0.35,0.78,-0.61,-1.01,-0.94,-2.19,-2.81,-3.98,-3.98,-3.98,-3.98,-3.97,-0.41,-1.95,-3.98,-3.98,-3.98,-3.98,-3.98,-3.98,-2.79,-2.3,-1.83,-2.27,-1.32,-3.98
Rv3542c,-,,-2.899695094204314,,,,-4.211043660559131,-4.123161919850969,-4.013553545122169,,,,,,,,,,0.2014320868384403,0.6383280752800551,-1.431461619915066,,-2.86219537185519,-4.26752282967211,-3.87373173606022,-0.3103882023441891,-0.1168364645054038,-0.2172264034953177,0.0939337006458954,-0.1197518725202619,0.0,0.81,-3.01,0.36,-0.1,0.74,0.17,0.76,0.99,0.14,0.69,-2.71,-0.77,-0.57,-1.8,-1.86,-2.43,0.6,-1.01,-0.93,-0.97,-2.89,-2.45,-3.13,-0.75,-2.45,-0.76,-1.26,-0.93,-2.27,0.23,-0.71
Rv3543c,fadE29,,,,,,-5.428132230982346,-5.412781525338476,-5.482202926295956,,,,,,,,,,-0.4596948020212857,2.582201306327492,-0.9564486020524292,,-1.8098420766125,-0.456997837935686,-0.260612553530544,0.0617579684638382,-0.0897007258294565,-0.2448267873611171,-0.2688609704696547,0.137756207004962,0.87,-0.52,1.58,1.54,0.84,0.92,2.42,1.49,0.05,0.68,0.35,-4.42,-3.61,-2.91,-1.83,-2.76,-1.19,-0.54,-1.82,-2.11,-2.2,-5.54,-4.38,-3.36,-1.24,-2.84,-3.3,-2.76,-1.96,-3.03,-2.63,-3.09
Rv3544c,fadE28,,-3.717856771218502,,,,-7.328382478651513,-1.876929759462954,-3.886615480713916,,,,,,,,,,-0.9490956148786556,1.64029017474696,-0.6634375301316027,,2.0263978886808,-2.15997196045874,-3.2263565786324,0.2032545922308182,0.0451088283467023,-0.1784441104605066,-0.2462449191173419,-0.4059488457453465,1.24,-0.31,0.08,-0.41,0.26,1.03,0.12,0.28,-0.9,0.74,1.98,-3.02,-1.32,-2.49,-2.31,-1.99,-2.27,-1.18,-2.27,-1.81,-2.3,-1.08,-2.53,-3.3,-1.15,-1.39,-1.61,-2.82,-1.59,-2.76,-0.2,-2.01
Rv3545c,cyp125,,-1.275786313242642,,,,-1.893179695345459,,,,,,,,,,,,0.5802741778907314,1.298826821293884,-1.228350573661672,,0.313476007373396,-0.571293551030097,0.194115678039566,0.0321596469842113,-0.1961981792043896,-0.0315353817332026,-0.2689157269090706,0.2367614094635831,0.66,0.37,-0.11,0.65,0.12,0.51,0.45,-0.05,-0.69,0.01,-0.72,-0.82,0.37,-0.09,0.13,-0.47,-0.4,-0.14,-0.18,-0.36,-0.85,-0.53,-0.98,-0.52,-0.1,-0.28,-0.29,-0.66,-0.62,-0.59,-0.11,-0.1
Rv3546,fadA5,,,,,,-4.631343704290785,,,,,,,,,,,,-0.0718284515807966,-0.2622879540690421,0.8760802736579677,,0.233104380233013,2.15247838329577,1.5230801137649,0.1045006509832118,0.2487719904192111,-0.2204356937329649,-0.167311346385789,-0.0943848089603765,-0.51,0.53,-0.63,0.08,-0.32,-0.15,-0.55,0.42,-1.84,0.69,0.72,-0.76,-0.47,-0.46,-0.03,-1.14,-0.42,-0.16,-0.24,-0.63,-0.89,-1.27,-0.55,-1.08,-0.19,-0.51,-0.12,-0.67,0.16,-0.74,-0.46,-0.3
Rv3547,-,,,,,,,,,,,,,,,,,,-0.1098058023347122,0.2022690533202665,-0.6544373810947524,,-0.959773111042156,-0.344561658018172,-0.128685820476994,0.1382892340575766,0.0489796452715649,-0.0275651245672597,0.2412390896320385,0.2298068567402955,0.35,-0.76,-0.96,0.12,-0.3,-0.2,-0.33,0.42,-0.32,0.07,-0.14,0.03,-0.09,0.12,0.22,0.02,0.4,0.14,-0.03,0.11,-0.39,-0.11,-0.22,0.05,0.18,0.23,0.07,0.21,-0.5,-0.33,0.43,0.17
Rv3548c,-,,,,,,-6.584124866076179,-6.998831950805838,-6.98340759498903,,,,,,,,,,-0.5982835805992803,-0.459251108817627,-0.9432145560054176,,0.699395882013806,-0.818385879738053,-1.22059761461185,0.0564476991588783,0.3048862467932398,-0.0715897874300501,0.0153696343114821,-0.3313267928896121,-0.36,0.07,0.1,0.99,-0.04,0.64,0.38,0.52,-1.2,-0.08,0.46,0.01,-0.13,-0.2,-0.09,-0.09,-0.2,0.67,-0.21,-0.19,0.18,-0.01,-0.33,-0.32,-0.15,0.14,-0.11,-0.02,-0.06,-0.19,-0.5,-0.25
Rv3549c,-,,,,,,-7.813595324482258,,,,,,,,,,,,0.065060381589761,-0.2570548639097966,0.4556717012491475,,-1.87382384103047,-2.09234908113561,-2.39633047990424,0.2898272517203384,-0.5599130976253167,0.050038230835806,0.219976001840709,-0.2207734619398586,0.48,1.44,0.31,-0.12,0.6,0.0,0.53,-0.16,1.79,-0.29,1.0,-0.4,0.88,-0.27,0.13,-0.08,-0.39,1.27,0.27,-0.12,-0.3,-0.29,-0.24,-0.44,-0.45,0.45,-0.56,0.08,-2.09,-0.22,0.98,0.55
Rv3550,echA20,,,,,,,,,,,,,,,,,,0.0767574349324729,0.0957018277776353,1.56657286991698,,-0.853427126682677,,,0.1373529371373156,-0.123156579195217,0.4527571652280026,-0.0938938847711647,-0.7295860638006086,-0.16,0.18,0.07,-0.05,0.33,0.26,1.41,0.19,1.56,0.17,0.82,-3.74,-1.43,-1.66,0.1,-2.76,-0.86,-3.78,-2.64,-2.83,-1.05,-5.05,-5.05,-2.05,-2.54,-3.19,-1.46,-1.63,-0.31,-2.72,-2.38,-2.38
Rv3551,-,,-1.994240730711315,,,,-7.129443782862919,,,,,,,,,,,,-0.0667201326686505,0.2258162613485022,-1.398156404771242,,-0.381013082660235,-1.95119639995328,-3.02153497734253,-0.1991336415602663,-0.1202286125678614,0.3719537038575029,-0.2663363916744516,-1.101106149585156,1.5,0.94,-0.46,0.0,0.69,1.51,1.33,0.91,-0.43,-0.16,0.73,-3.0,-2.95,-2.43,-3.42,-3.22,-2.19,-1.25,-1.6,-2.6,-1.15,-3.13,-2.78,-3.89,-4.38,-3.23,-2.57,-4.65,-2.02,-4.13,-3.16,-4.18
Rv3552,-,,,,,,,-5.280963878683599,-4.082433443361944,,,,,,,,,,-1.677865489194072,-0.4691269775279207,-0.9183771283181956,,-3.55103807932272,-0.933917540021886,-1.28306649942016,0.2319549372845681,0.1961660857538439,-0.179597863137318,0.2825700104342823,0.2596513887223763,-0.4,0.56,-1.27,-0.34,-0.21,0.06,0.51,0.46,-1.0,1.85,1.03,-4.72,-3.89,-2.3,-4.32,-3.18,-3.54,0.87,-2.4,-2.77,-2.42,-3.24,-2.68,-3.8,-3.84,-0.52,-1.75,-2.33,-3.39,-1.81,-2.77,-2.03
