hUMAP_x	hUMAP_y	gene_names
11.566617	-0.9099887	Rv3149
8.828906	0.3474394	Rv3150
8.41107	0.72437716	Rv3151
8.641335	0.5525094	Rv3152
8.610011	0.43370503	Rv3153
2.341095	3.4415486	Rv3154
6.95676	2.3735764	Rv3155
8.628839	0.5699525	Rv3156
12.40918	6.6078777	Rv3157
8.488049	0.8091676	Rv3158
9.642289	0.37334973	Rv3159c
8.013141	-3.3732328	Rv3160c
8.595219	4.848474	Rv3161c
13.613765	-1.1330545	Rv3162c
11.8388195	0.64618444	Rv3163c
10.199181	1.7632535	Rv3164c
11.301873	5.1024384	Rv3165c
13.877665	-0.19411844	Rv3166c
13.839817	0.30836466	Rv3167c
10.829521	-2.6872897	Rv3168
12.04849	3.3949535	Rv3169
11.539199	-0.3631371	Rv3170
10.199243	2.5702395	Rv3171c
7.3007145	4.947864	Rv3172c
11.220986	5.1766644	Rv3173c
11.971499	7.2339087	Rv3174
9.034151	5.307904	Rv3175
6.331692	4.254875	Rv3176c
11.970852	-0.11498492	Rv3177
10.174612	2.5644047	Rv3178
12.649911	5.172593	Rv3179
6.9272785	1.1705577	Rv3180c
10.3239355	2.9140115	Rv3181c
11.372091	2.3595243	Rv3182
12.570785	2.9668171	Rv3183
-3.8163977	7.925856	Rv3184
-3.3828483	16.788628	Rv3185
-3.6649873	17.041065	Rv3186
-3.7675397	17.131716	Rv3187
14.830075	4.281364	Rv3188
13.539908	5.24038	Rv3189
12.838001	3.4932482	Rv3190c
10.117328	-1.4645439	Rv3191c
9.296664	2.4997907	Rv3192
17.236017	6.7734666	Rv3193c
6.336153	2.855274	Rv3194c
8.06501	6.997399	Rv3195
10.736439	-1.1192257	Rv3196
10.799566	-0.97988003	Rv3196A
11.867348	2.8431215	Rv3197
11.715932	2.9084785	Rv3197A
7.4737277	2.406996	Rv3198A
20.121408	10.3742695	Rv3198c
8.290384	2.6912308	Rv3199c
16.566437	1.2068233	Rv3200c
8.294494	3.0457482	Rv3201c
2.8141599	14.852504	Rv3202c
13.553769	-1.5295956	Rv3203
8.511742	4.6823797	Rv3204
11.804782	10.753339	Rv3205c
20.25262	10.215671	Rv3206c
14.00971	-0.9069467	Rv3207c
13.973667	0.9831176	Rv3208
13.906924	1.1750951	Rv3208A
9.936704	0.3857316	Rv3209
16.315569	1.2204399	Rv3210c
8.907321	12.414663	Rv3211
20.089115	10.365617	Rv3212
4.0610156	14.056401	Rv3213c
11.023381	4.1878724	Rv3214
14.965556	18.490007	Rv3215
11.85528	0.3315051	Rv3216
11.522861	-0.9736057	Rv3217c
-0.0861431	13.32303	Rv3218
14.648536	18.978283	Rv3219
8.757186	18.88689	Rv3220c
20.44585	10.632788	Rv3221A
13.910563	19.81051	Rv3221c
14.137512	19.612593	Rv3222c
9.070736	6.3525586	Rv3223c
12.217168	1.664523	Rv3224
12.641622	1.8162042	Rv3224A
11.625531	2.0093808	Rv3224B
10.821783	5.2937527	Rv3225c
7.673605	0.4541886	Rv3226c
17.71144	-0.15522003	Rv3227
1.0455818	5.241161	Rv3228
9.052518	-0.13676865	Rv3229c
16.380333	9.522105	Rv3230c
9.194262	1.5902984	Rv3231c
9.352375	2.0209603	Rv3232c
14.787414	0.5372422	Rv3233c
12.134453	-9.916779	Rv3234c
11.413178	2.6389115	Rv3235
17.169453	6.0734434	Rv3236c
11.999346	-9.724606	Rv3237c
3.5864027	14.425891	Rv3238c
7.857581	5.3890367	Rv3239c
10.412105	-1.0031084	Rv3240c
10.78784	1.3296853	Rv3241c
9.7943945	1.213731	Rv3242c
13.136343	2.9966962	Rv3243c
11.828602	20.178228	Rv3244c
15.360102	17.91571	Rv3245c
14.36822	19.349468	Rv3246c
15.107731	18.339674	Rv3247c
17.606647	-0.37238857	Rv3248c
8.845516	12.193182	Rv3249c
11.586446	-0.89990664	Rv3250c
11.808696	2.622605	Rv3251c
2.4996111	14.865359	Rv3252c
6.679566	0.6771164	Rv3253c
13.679594	-1.0225377	Rv3254
13.939492	19.809746	Rv3255c
12.03915	-1.0984831	Rv3256c
11.751286	20.23612	Rv3257c
20.18475	10.315026	Rv3258c
9.999214	3.6638472	Rv3259
14.048075	19.70404	Rv3260c
5.2562633	3.1778972	Rv3261
4.84407	3.2879024	Rv3262
4.297529	2.516438	Rv3263
15.335279	17.914248	Rv3264c
19.992655	10.240361	Rv3265c
15.137977	18.27703	Rv3266c
21.328531	17.486774	Rv3267
12.262895	-1.320007	Rv3268
14.9631815	-3.0083568	Rv3269
7.2208734	-3.5617993	Rv3270
10.475349	4.318032	Rv3271c
7.7501435	18.02986	Rv3272
7.650337	18.048275	Rv3273
17.3399	7.2747073	Rv3274c
17.575624	12.918747	Rv3275c
9.459913	-1.7668293	Rv3276c
10.190665	-0.9265364	Rv3277
1.2287277	5.108887	Rv3278c
12.740832	20.429157	Rv3279c
13.962145	19.774633	Rv3280
11.865367	20.170666	Rv3281
8.602734	3.9079285	Rv3282
12.509273	-6.381891	Rv3283
13.242704	-1.8134024	Rv3284
13.888397	19.851475	Rv3285
11.423842	-3.7266037	Rv3286c
12.228286	-1.1656848	Rv3287c
7.3426256	2.037491	Rv3288c
6.312718	2.12513	Rv3289c
15.039339	-2.0877488	Rv3290c
8.567511	3.4056182	Rv3291c
15.570331	-2.2358305	Rv3292
11.17288	1.5994221	Rv3293
7.744619	0.018455518	Rv3294c
8.7491865	18.880621	Rv3295
3.3523045	14.527223	Rv3296
8.008983	3.3880405	Rv3297
8.848703	-0.15275498	Rv3298c
12.57852	-1.7546296	Rv3299c
11.102118	-0.04523411	Rv3300c
8.768325	-0.16653705	Rv3301c
14.181638	19.57467	Rv3302c
4.3371415	6.7811246	Rv3303c
11.793492	-1.3984078	Rv3304
9.277838	0.89528006	Rv3305c
13.419051	-2.8829906	Rv3306c
10.820351	1.8819185	Rv3307
8.136832	-0.8098092	Rv3308
14.629066	5.6357355	Rv3309c
9.829225	4.843414	Rv3310
11.880959	10.627421	Rv3311
5.226014	2.9167595	Rv3312A
9.434859	4.431851	Rv3312c
9.066767	7.5034995	Rv3313c
11.284916	1.5358521	Rv3314c
14.609879	5.667552	Rv3315c
6.6610374	-3.7652237	Rv3316
6.7318077	-3.7385285	Rv3317
6.869263	-3.7191114	Rv3318
6.7754035	-3.8295846	Rv3319
18.63675	7.6893635	Rv3320c
10.447099	1.7354217	Rv3321c
8.04487	3.803555	Rv3322c
10.010152	1.525739	Rv3323c
8.099624	-4.5394187	Rv3324c
-3.7443554	17.101185	Rv3325
-2.092646	16.439535	Rv3326
13.476372	-1.3581657	Rv3327
9.965772	0.32684585	Rv3328c
12.101748	3.9784608	Rv3329
9.055057	3.5259702	Rv3330
13.40369	-0.85757226	Rv3331
12.039648	3.0109575	Rv3332
11.187507	-4.3964577	Rv3333c
5.546512	-5.3678894	Rv3334
9.041359	1.0841318	Rv3335c
14.948699	18.56007	Rv3336c
8.329044	1.0451902	Rv3337
9.3544235	3.3858285	Rv3338
9.644952	-0.5336462	Rv3339c
9.921168	4.0992756	Rv3340
16.96102	14.638794	Rv3341
13.21971	-2.6478267	Rv3342
7.534128	10.650265	Rv3343c
3.4166756	5.866047	Rv3344c
3.455877	5.7611494	Rv3345c
10.116445	2.060272	Rv3346c
1.8231916	4.8662148	Rv3347c
10.675239	2.175182	Rv3348
8.4489565	0.006620338	Rv3349c
2.280913	15.526116	Rv3350c
13.6282625	1.1422973	Rv3351c
10.83558	-1.8459992	Rv3352c
5.462181	-5.897057	Rv3353c
14.016663	3.4236715	Rv3354
3.3981645	5.976721	Rv3355c
12.122339	20.22449	Rv3356c
12.363546	-1.7858001	Rv3357
11.535331	-1.5163827	Rv3358
9.008206	2.0228827	Rv3359
13.442172	8.751294	Rv3360
9.0294485	1.7242404	Rv3361c
8.777899	11.86934	Rv3362c
7.5004954	10.692387	Rv3363c
13.795008	-2.5202496	Rv3364c
8.933582	2.0443547	Rv3365c
7.8357816	1.1043551	Rv3366
9.351525	3.9308112	Rv3367
8.079073	-1.3290125	Rv3368c
10.816225	8.012323	Rv3369
14.918057	0.44411576	Rv3370c
11.958523	3.7678106	Rv3371
14.450204	19.276152	Rv3372
10.845082	3.284965	Rv3373
6.723119	2.3897297	Rv3374
11.30661	5.0137835	Rv3375
15.282931	-1.8304754	Rv3376
8.286286	6.4026847	Rv3377c
7.1728334	8.412099	Rv3378c
21.762424	11.5471735	Rv3379c
-3.443963	16.946188	Rv3380c
-3.7726777	7.8813205	Rv3381c
8.184335	4.332005	Rv3382c
10.852947	5.547553	Rv3383c
10.508916	0.42843342	Rv3384c
5.6204553	-5.239433	Rv3385c
10.2012205	0.3699227	Rv3386
10.583098	1.7810115	Rv3387
3.3359013	6.0072136	Rv3388
7.3714952	3.1114035	Rv3389c
13.710588	1.1226141	Rv3390
9.987037	2.7854104	Rv3391
12.418357	0.41171575	Rv3392c
15.276395	-1.239359	Rv3393
3.0471568	14.83206	Rv3394c
5.756418	-0.23275617	Rv3395A
7.501706	3.7845688	Rv3395c
11.782795	20.256548	Rv3396c
12.570087	-4.710294	Rv3397c
11.123157	2.6973522	Rv3398c
10.67696	0.008844748	Rv3399
5.759254	8.155693	Rv3400
14.553144	0.78014046	Rv3401
11.7995205	1.246721	Rv3402c
9.292514	2.8579962	Rv3403c
10.125011	4.8486996	Rv3404c
10.909095	3.8187895	Rv3405c
11.201407	3.8261974	Rv3406
9.67887	2.434214	Rv3407
10.940471	4.229416	Rv3408
12.189478	4.0428424	Rv3409c
2.0594172	23.93059	Rv3410c
16.934093	-1.2249762	Rv3411c
10.116269	4.747837	Rv3412
10.32529	2.7385678	Rv3413c
13.984204	-1.3463988	Rv3414c
10.000592	1.3405389	Rv3415c
5.882335	3.0853488	Rv3416
4.281014	2.9426548	Rv3417c
14.578133	19.110016	Rv3418c
4.359601	6.6657324	Rv3419c
10.838781	-1.5883938	Rv3420c
4.3653235	6.821367	Rv3421c
16.079485	-0.1544159	Rv3422c
9.609995	-6.0124826	Rv3423c
8.9960165	-0.08996989	Rv3424c
-1.7241341	16.337269	Rv3425
12.199278	3.7193594	Rv3426
16.90986	-1.4362634	Rv3427c
14.404708	-1.5321547	Rv3428c
15.9823	-2.1176548	Rv3429
4.6955404	-0.48215887	Rv3430c
4.09679	14.028482	Rv3431c
9.272223	5.06095	Rv3432c
6.263179	4.586957	Rv3433c
22.002846	11.058545	Rv3434c
7.4438686	5.0262218	Rv3435c
18.230223	8.844869	Rv3436c
7.3142953	-1.126555	Rv3437
12.821916	0.2785697	Rv3438
9.87583	-1.5120022	Rv3439c
6.6500707	3.7041507	Rv3440c
13.81748	1.901252	Rv3441c
19.084332	8.577344	Rv3442c
17.720364	9.984451	Rv3443c
5.0836563	-6.957419	Rv3444c
7.8486934	-1.6438472	Rv3445c
12.188766	-9.9621105	Rv3446c
7.0351305	-0.8719952	Rv3447c
6.484262	3.5704558	Rv3448
7.981136	3.7222967	Rv3449
5.779898	4.5398846	Rv3450c
15.37456	2.219648	Rv3451
11.039993	0.71786207	Rv3452
4.314632	6.782436	Rv3453
7.7996597	5.6438932	Rv3454
7.292267	2.3144743	Rv3455c
17.807562	14.009411	Rv3456c
16.93866	8.687583	Rv3457c
1.3459021	5.1425266	Rv3458c
7.6668544	17.966303	Rv3459c
17.185144	11.972375	Rv3460c
19.049429	8.360455	Rv3461c
12.564775	-0.57074964	Rv3462c
22.035582	11.192995	Rv3463
18.504229	11.722952	Rv3464
17.581583	10.144973	Rv3465
14.218065	-0.17386274	Rv3466
-2.7512405	16.653715	Rv3467
7.876859	10.007045	Rv3468c
15.211243	0.9917355	Rv3469c
8.790801	-1.4652776	Rv3470c
14.758464	1.3510859	Rv3471c
11.901786	0.8259497	Rv3472
10.762913	-0.6792137	Rv3473c
-3.8319025	7.9406075	Rv3474
-2.679492	16.49952	Rv3475
9.039102	3.0304544	Rv3476c
5.3877044	-6.1796184	Rv3477
6.408352	4.4274707	Rv3478
8.27199	2.056559	Rv3479
10.860105	7.551647	Rv3480c
12.418099	-4.2967377	Rv3481c
15.142889	2.1420581	Rv3482c
11.38504	5.489954	Rv3483c
5.837434	8.376316	Rv3484
14.464793	5.10753	Rv3485c
7.4693503	-0.9593569	Rv3486
16.16676	3.9912415	Rv3487c
8.419192	1.9496049	Rv3488
19.00306	8.115939	Rv3489
21.354166	11.524441	Rv3490
12.650069	4.5060363	Rv3491
5.8709106	7.4399652	Rv3492c
20.386877	-0.059999738	Rv3493c
6.005198	7.1791368	Rv3494c
5.8144717	7.590159	Rv3495c
5.8563476	7.8679132	Rv3496c
5.8530464	7.7692046	Rv3497c
5.866775	7.6764183	Rv3498c
5.8510966	7.23992	Rv3499c
5.965227	7.357093	Rv3500c
6.409747	6.3392105	Rv3501c
5.933742	7.0897408	Rv3502c
20.685217	0.010992765	Rv3503c
5.297779	8.422303	Rv3504
9.531359	2.7154946	Rv3505
9.351927	-0.3279576	Rv3506
3.788344	5.3999276	Rv3507
3.4542453	5.9697485	Rv3508
12.669576	0.8862364	Rv3509c
11.964055	6.972481	Rv3510c
4.1422744	5.161354	Rv3511
2.374451	15.177174	Rv3513c
3.6799676	6.13413	Rv3514
2.6710725	14.863875	Rv3515c
8.439676	2.209641	Rv3516
15.072951	4.3432927	Rv3517
9.130267	-1.1268572	Rv3518c
3.4583447	14.517351	Rv3519
10.750472	1.3612553	Rv3520c
7.4877434	1.3928537	Rv3521
10.568667	2.7542696	Rv3522
4.0437474	9.014579	Rv3523
7.321822	4.439515	Rv3524
12.207987	-4.0911565	Rv3525c
5.8195634	7.5699506	Rv3526
11.542913	0.94082314	Rv3527
6.093504	3.0547788	Rv3528c
8.481188	-1.9607011	Rv3529c
12.830805	4.7554297	Rv3530c
4.9268117	-1.1674197	Rv3531c
7.5270762	8.624992	Rv3532
13.914546	5.62544	Rv3533c
15.23036	0.14300428	Rv3534c
6.068623	7.46726	Rv3535c
5.382211	4.5001245	Rv3536c
20.535646	0.004293888	Rv3537
6.342899	6.808703	Rv3538
11.140406	3.995272	Rv3539
9.747432	-6.389052	Rv3540c
14.887366	0.21306543	Rv3541c
5.537434	9.1834755	Rv3542c
9.800979	-6.168207	Rv3543c
5.8364506	7.85523	Rv3544c
13.552533	-2.5515423	Rv3545c
5.897214	7.9074817	Rv3546
10.101799	4.951888	Rv3547
20.403164	0.046472277	Rv3548c
20.86761	0.1472358	Rv3549c
13.2217865	-0.26704684	Rv3550
5.8456793	8.082099	Rv3551
5.59241	8.939338	Rv3552
20.607683	0.1672187	Rv3553
9.194929	0.41771877	Rv3554
6.55783	2.2077017	Rv3555c
6.1693177	6.7483315	Rv3556c
9.320069	3.9296906	Rv3557c
13.61739	3.6556137	Rv3558
14.143161	1.7775593	Rv3559c
5.833508	8.208376	Rv3560c
10.386234	-1.6225507	Rv3561
9.382592	-3.0341244	Rv3562
6.5155993	6.246173	Rv3563
5.926435	7.836987	Rv3564
16.861803	-1.256625	Rv3565
13.1311655	0.8632501	Rv3566A
8.967064	-0.12415553	Rv3566c
13.002335	0.5604143	Rv3567c
6.221306	7.0595665	Rv3568c
5.9372334	7.4861307	Rv3569c
13.614643	-1.774074	Rv3570c
5.828192	7.3551903	Rv3571
8.465792	3.7545981	Rv3572
6.364228	6.8063984	Rv3573c
13.049744	-6.1050386	Rv3574
12.60992	-6.461483	Rv3575c
13.227883	0.64978933	Rv3576
8.855502	12.365058	Rv3577
8.932543	-1.6200668	Rv3578
17.950312	13.739076	Rv3579c
18.874504	8.974432	Rv3580c
11.680584	-0.9046343	Rv3581c
17.405645	10.716176	Rv3582c
7.346318	1.4636652	Rv3583c
7.5638576	1.4502465	Rv3584
7.1773534	-2.0341942	Rv3585
11.11012	12.258323	Rv3586
17.603724	13.271736	Rv3587c
16.695017	-0.3885923	Rv3588c
8.76927	1.7079118	Rv3589
3.725044	5.4130955	Rv3590c
10.819056	-2.511417	Rv3591c
14.573517	-2.3564725	Rv3592
13.631662	0.6017113	Rv3593
3.2659044	11.606931	Rv3594
10.737486	5.4535	Rv3595c
17.487272	11.663814	Rv3596c
17.56091	13.29338	Rv3597c
14.084518	19.57707	Rv3598c
17.850735	13.5798645	Rv3599c
11.005517	-0.15463188	Rv3600c
17.336903	10.458925	Rv3601c
12.764639	20.799883	Rv3602c
15.310513	10.387522	Rv3603c
16.037062	10.625584	Rv3604c
5.8574543	-4.9611487	Rv3605c
14.039514	-15.036946	Rv3606c
12.720458	1.9451556	Rv3607c
21.237713	11.487496	Rv3608c
3.7208693	9.251682	Rv3609c
15.176898	4.4009895	Rv3610c
9.960791	0.29913142	Rv3611
11.439134	-4.7226076	Rv3612c
5.299468	10.128903	Rv3614c
5.340607	10.132402	Rv3615c
5.295892	10.129163	Rv3616c
4.0858603	14.055024	Rv3617
7.8529468	-0.27255246	Rv3618
9.288373	3.824333	Rv3619c
4.859349	-0.30633447	Rv3620c
10.295352	-4.8222804	Rv3621c
5.294942	-6.4459977	Rv3622c
4.2987423	8.887142	Rv3623
5.0501847	3.1143484	Rv3624c
17.569078	13.007415	Rv3625c
12.14662	-9.914086	Rv3626c
14.429345	19.2943	Rv3627c
8.890186	12.228514	Rv3628
-1.1086541	5.9544315	Rv3629c
12.264986	10.341776	Rv3630
20.505487	16.967512	Rv3631
20.337095	16.824778	Rv3632
12.111414	3.6724455	Rv3633
18.965775	8.512662	Rv3634c
13.497879	12.3600855	Rv3635
5.4821053	-5.2643924	Rv3636
16.013468	-0.7348803	Rv3637
11.4412985	-2.7903278	Rv3638
11.548449	-3.6282215	Rv3639c
10.3085375	3.7475038	Rv3640c
13.574533	8.933894	Rv3641c
10.091611	-1.6064084	Rv3642c
12.196734	0.9517672	Rv3643
15.776296	-0.95933217	Rv3644c
17.176834	10.853384	Rv3645
13.375444	20.190857	Rv3646c
5.227241	3.113531	Rv3647c
17.357588	12.41167	Rv3648c
14.562699	5.302418	Rv3649
4.226446	-0.14453892	Rv3650
12.518808	-6.443043	Rv3651
12.142641	2.6184776	Rv3652
8.255853	2.5145674	Rv3653
17.303411	10.0666065	Rv3654c
14.085306	5.5524206	Rv3655c
12.57699	2.3932395	Rv3656c
5.1416044	-6.911886	Rv3657c
13.3770895	8.657749	Rv3658c
11.474225	5.947398	Rv3659c
12.10603	-4.064381	Rv3660c
5.7353	3.436134	Rv3661
16.027678	-0.9035994	Rv3662c
11.018814	0.5326267	Rv3663c
3.8201387	9.168577	Rv3664c
11.587771	0.39537072	Rv3665c
7.587284	-0.17345086	Rv3666c
9.33567	0.3588979	Rv3667
14.188265	1.3054568	Rv3668c
13.304037	0.5842444	Rv3669
20.099697	10.425336	Rv3670
16.513212	2.8523514	Rv3671c
10.563597	-3.279902	Rv3672c
18.014278	13.699862	Rv3673c
11.855385	-0.052760724	Rv3674c
6.8452024	3.8960989	Rv3675
18.87544	9.962011	Rv3676
10.91791	-1.8997688	Rv3677c
11.946553	0.052975006	Rv3678A
6.034426	3.010299	Rv3678c
14.249559	2.2899768	Rv3679
14.791462	2.1796656	Rv3680
10.951592	-4.5217247	Rv3681c
10.978711	12.352965	Rv3682
12.842576	-1.9724784	Rv3683
17.189423	8.950411	Rv3684
12.721026	6.771524	Rv3685c
10.590451	1.0185406	Rv3686c
4.352338	6.7113576	Rv3687c
2.844666	14.823071	Rv3688c
13.311223	-2.6642587	Rv3689
3.721207	14.347387	Rv3690
7.842203	1.5372753	Rv3691
13.681522	-1.4528223	Rv3692
10.229349	-0.9680551	Rv3693
12.561911	-1.6398727	Rv3694c
11.99406	7.9346075	Rv3695
8.392959	-2.9953547	Rv3696c
14.993458	4.2083063	Rv3697c
9.776305	4.574836	Rv3698
10.741037	1.2247511	Rv3699
10.148572	1.8287134	Rv3700c
13.602737	12.265887	Rv3701c
8.921498	0.036847923	Rv3702c
10.692269	-0.81044644	Rv3703c
5.3835506	-0.1762081	Rv3704c
8.673401	-0.41884008	Rv3705A
9.991628	2.8340921	Rv3705c
13.813414	5.5300274	Rv3706c
11.207911	0.9741228	Rv3707c
18.041029	13.585795	Rv3708c
17.26251	10.694406	Rv3709c
16.49612	9.326724	Rv3710
12.7859535	4.900549	Rv3711c
16.25013	8.121018	Rv3712
17.276066	12.460362	Rv3713
12.820059	-3.5296376	Rv3714c
4.269395	3.0964656	Rv3715c
13.948907	3.307488	Rv3716c
21.283937	17.43896	Rv3717
9.43504	-0.5712364	Rv3718c
13.712427	-0.8280069	Rv3719
17.227125	6.55035	Rv3720
13.080633	3.0941045	Rv3721c
11.553875	1.3355008	Rv3722c
16.995907	22.63972	Rv3723
9.57172	1.2675153	Rv3724A
10.676456	6.537802	Rv3724B
8.159626	5.6083164	Rv3725
12.91816	1.4434537	Rv3726
7.9120836	5.817074	Rv3727
9.662721	1.2465297	Rv3728
2.7509286	14.987986	Rv3729
10.404215	5.001516	Rv3730c
7.5753474	9.034904	Rv3731
4.874014	8.543813	Rv3732
11.27433	4.4579515	Rv3733c
5.067012	-0.36516964	Rv3734c
13.642187	0.3977894	Rv3735
12.396635	-0.3821384	Rv3736
10.808661	7.0943108	Rv3737
8.104303	6.1189094	Rv3738c
10.628824	1.5972657	Rv3739c
14.293858	-2.7510705	Rv3740c
13.164388	1.7539741	Rv3741c
7.5656	8.117991	Rv3742c
9.317908	4.849309	Rv3743c
8.981987	1.6016667	Rv3744
11.603838	-1.1201152	Rv3745c
14.0692	3.4714434	Rv3746c
12.226998	-10.006917	Rv3747
11.781596	1.1035647	Rv3748
10.617642	5.7534065	Rv3749c
8.2942505	6.1088877	Rv3750c
11.139631	0.18407737	Rv3751
17.36343	12.488409	Rv3752c
18.741966	2.7796557	Rv3753c
14.826801	-2.1552963	Rv3754
8.207078	1.1959195	Rv3755c
13.419733	-0.79890114	Rv3756c
7.9985256	0.0074733947	Rv3757c
9.930047	-0.12453355	Rv3758c
8.342386	-15.1979475	Rv3759c
11.725617	-0.6150306	Rv3760
10.287374	-4.9137363	Rv3761c
13.404046	-2.1106553	Rv3762c
11.43398	-0.085470594	Rv3763
17.899563	13.521619	Rv3764c
9.893095	1.0410607	Rv3765c
15.116904	3.9724185	Rv3766
16.935162	-1.1843022	Rv3767c
12.100787	-0.7784115	Rv3768
10.875049	-0.5746067	Rv3769
16.108078	2.5250278	Rv3770A
14.050721	-2.4922006	Rv3770B
10.208638	5.174874	Rv3770c
9.035061	1.4853119	Rv3771c
10.23825	3.0152845	Rv3772
11.506226	-2.716658	Rv3773c
8.839842	-3.0844302	Rv3774
12.7481575	2.1796494	Rv3775
13.838134	3.3283567	Rv3776
9.422975	4.51332	Rv3777
17.166998	14.395656	Rv3778c
20.681953	17.048399	Rv3779
14.991386	-1.5385201	Rv3780
17.531662	11.1811075	Rv3781
18.111301	13.960399	Rv3782
8.989764	12.442961	Rv3783
7.002766	-1.7274227	Rv3784
9.232174	5.234038	Rv3785
15.071054	-1.683276	Rv3786c
4.0895643	14.028912	Rv3787c
7.428655	-1.0807154	Rv3788
15.15125	18.272512	Rv3789
11.736711	5.8729343	Rv3790
16.136599	-0.5268456	Rv3791
15.092563	-1.7654549	Rv3792
21.702589	11.60106	Rv3793
20.32366	16.828182	Rv3794
16.74528	4.4108315	Rv3795
2.5548174	15.095815	Rv3796
8.3412075	2.2959492	Rv3797
-3.2093058	16.752882	Rv3798
19.27848	8.157067	Rv3799c
18.822536	7.921324	Rv3800c
18.839933	9.300455	Rv3801c
14.851041	-1.9077394	Rv3802c
8.851065	0.76847607	Rv3803c
15.099928	10.898482	Rv3804c
3.2969277	11.645757	Rv3805c
18.985312	8.549659	Rv3806c
9.476178	1.2011795	Rv3807c
7.8297133	9.796625	Rv3808c
10.352704	-3.648293	Rv3809c
0.0130298445	13.352503	Rv3810
16.051636	2.6735673	Rv3811
11.221124	-1.0445099	Rv3812
11.059074	-0.10537013	Rv3813c
13.597647	-2.8744235	Rv3814c
10.795694	0.18112965	Rv3815c
9.7106	1.4799497	Rv3816c
8.285869	0.12230205	Rv3817
13.101734	-2.0037365	Rv3818
7.1777077	-0.8196214	Rv3819
9.446633	2.9151995	Rv3820c
12.062946	-6.100391	Rv3821
6.6321683	4.7149634	Rv3822
6.3106847	4.4471364	Rv3823c
2.8826745	14.748765	Rv3824c
8.864226	5.5518537	Rv3825c
11.565713	3.5728776	Rv3826
10.29821	-4.5176578	Rv3827c
10.556008	4.692688	Rv3828c
24.9431	3.3240516	Rv3829c
10.40326	1.7726098	Rv3830c
15.804817	-3.2521605	Rv3831
6.329247	6.783145	Rv3832c
10.088834	3.1501677	Rv3833
19.278587	11.359392	Rv3834c
13.353577	-1.0076615	Rv3835
12.185453	3.7882056	Rv3836
11.378755	-2.6750686	Rv3837c
11.368035	-2.0384488	Rv3838c
7.8620887	10.019765	Rv3839
7.8344254	7.4471726	Rv3840
12.858633	2.4328115	Rv3841
4.8306203	1.7162958	Rv3842c
12.908597	2.1616547	Rv3843c
14.3313875	-2.4186523	Rv3844
12.517496	6.3250194	Rv3845
18.844204	11.863874	Rv3846
9.986057	4.867545	Rv3847
12.9432535	-6.2225018	Rv3848
13.214699	-0.34496155	Rv3849
13.512888	1.1519871	Rv3850
14.343582	-2.185367	Rv3851
10.456062	2.2844813	Rv3852
7.5583234	2.4584756	Rv3853
14.669991	-1.5026436	Rv3854c
8.060215	-3.2278187	Rv3855
13.525531	-1.7173618	Rv3856c
11.647479	3.7042499	Rv3857c
15.399842	11.135579	Rv3858c
19.953337	10.355492	Rv3859c
12.760198	6.7704268	Rv3860
5.698219	-0.040050577	Rv3861
13.284275	2.3247306	Rv3862c
13.497181	-1.0746329	Rv3863
10.226409	2.6009207	Rv3864
15.986845	-0.16711053	Rv3865
24.98379	3.293532	Rv3866
11.893976	6.361967	Rv3867
16.171892	1.1515146	Rv3868
5.205374	10.182744	Rv3869
5.3413343	10.079262	Rv3870
5.260439	10.065845	Rv3871
13.029629	-1.9622939	Rv3872
5.270933	10.161202	Rv3873
5.3536515	9.895208	Rv3874
16.211674	-3.4651625	Rv3875
5.3228583	9.9764385	Rv3876
5.365949	9.845726	Rv3877
13.502514	-0.93852323	Rv3878
7.957106	5.7856812	Rv3879c
10.459664	1.1125197	Rv3880c
12.964201	-0.97829294	Rv3881c
5.348478	9.897549	Rv3882c
5.403436	9.957429	Rv3883c
10.59278	2.1394498	Rv3884c
13.095017	-2.32576	Rv3885c
6.0451627	3.1032882	Rv3886c
16.678528	-1.8154292	Rv3887c
-1.6510282	16.276545	Rv3888c
16.784756	-1.7485619	Rv3889c
8.785934	3.2818875	Rv3890c
11.554292	-2.7533317	Rv3891c
12.744749	-1.9098912	Rv3892c
7.771775	0.8102819	Rv3893c
16.544891	-2.071488	Rv3894c
7.9253235	-0.4724799	Rv3895c
13.513229	8.845209	Rv3896c
4.7599173	4.9243736	Rv3897c
13.141949	2.4772038	Rv3898c
7.9488006	2.7476737	Rv3899c
6.3515043	2.1170454	Rv3900c
7.337816	4.5961003	Rv3901c
3.3331773	11.63668	Rv3902c
7.6393614	10.423764	Rv3903c
7.566299	8.348129	Rv3904c
13.645599	2.584277	Rv3905c
1.572954	4.9628906	Rv3906c
18.121935	13.812095	Rv3907c
8.836806	6.6739097	Rv3908
10.331575	-3.8569005	Rv3909
7.6793647	18.0449	Rv3910
16.454077	2.8032835	Rv3911
7.6408906	-0.83499825	Rv3912
14.032235	-1.1728494	Rv3913
17.38856	11.6355095	Rv3914
17.626242	10.963872	Rv3915
16.588005	-2.0444028	Rv3916c
25.153818	3.263565	Rv3917c
9.022636	12.302004	Rv3918c
10.983274	2.9322476	Rv3919c
10.040224	4.7634997	Rv3920c
16.921518	-1.927004	Rv3921c
9.728008	-2.8553324	Rv3922c
25.063004	3.2167556	Rv3923c
13.593753	-2.2482533	Rv3924c
