Rv_ID,PE35_KO_vs_mbio_H37Rv,PPE68_KO_vs_mbio_H37Rv,Rv0950c_KO_vs_CB_WT,Rv0954_KO_vs_RJ_WT,Rv1096_KO_vs_CB_WT,Rv3005c_KO_day32_vs_dejesus_H37Rv_day32,Rv3594_KO_vs_Rubin_FLUTE_WT,Rv3684_KO_vs_CB_WT,Rv3717_KO_vs_Rubin_FLUTE_WT,Rv3811_KO_vs_Rubin_FLUTE_WT,bellerose_MB_HRZE_wk1_vs_bellerose_MB_d21_untreated,bellerose_MB_HRZE_wk1_vs_bellerose_MB_pretreatment,bellerose_MB_d21_untreated_vs_bellerose_MB_pretreatment,carey_621_vs_carey_rv,carey_630_vs_carey_rv,carey_631_vs_carey_rv,carey_632_vs_carey_rv,carey_641_vs_carey_rv,carey_662_vs_carey_rv,carey_663_vs_carey_rv,carey_667_vs_carey_rv,dejesus_H37Rv_day32_vs_dejesus_H37Rv_day0,dejesus_Rv0307c_day32_vs_dejesus_Rv0307c_day0,dejesus_Rv1432_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1432_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1432_day32_vs_dejesus_Rv1432_day0,dejesus_Rv1565c_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1565c_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1565c_day32_vs_dejesus_Rv1565c_day0,dejesus_Rv2680_day0_vs_dejesus_H37Rv_day0,dejesus_Rv2680_day32_vs_dejesus_H37Rv_day32,dejesus_Rv2680_day32_vs_dejesus_Rv2680_day0,dejesus_Rv3916c_day32_vs_dejesus_Rv3916c_day0,eccD1_KO_vs_mbio_H37Rv,espI_KO_vs_mbio_H37Rv,griffin_cholesterol_vs_griffin_glycerol,griffin_glycerol_vs_mbio_H37Rv,kieser_dPonA1_vs_mbio_H37Rv,korte_2016_otsa_trehalose_vs_korte_2016_otsa_7h9,marP_KO_vs_marP_WT,minato_minimal_plate_vs_minato_rich_plate,mishra_C3H_vs_mishra_B6,mishra_NOS2_vs_mishra_B6,mishra_NOS2_vs_mishra_C3H,nambi_2015_ctpC_vs_nambi_2015_wt,ritterhaus_hypoxia_H3_vs_ritterhaus_hypoxia_input,ritterhaus_hypoxia_H6_vs_ritterhaus_hypoxia_input,xu_emb_2.5_vs_xu_emb_0,xu_emb_3_vs_xu_emb_0,xu_inh_025_vs_xu_inh_0,xu_inh_02_vs_xu_inh_0,xu_mero_2.5_vs_xu_mero_0,xu_rif_4_vs_xu_rif_0,xu_van_16_vs_xu_van_0,zhang_AA_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_DETA-NO_pH_7.0_vs_zhang_pH_7.0_no_NO_control,zhang_Fe_1.5mM_vs_zhang_Fe_450uM,zhang_Trp_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_Tyloxapol_pH_6.5_vs_zhang_Tyloxapol_pH_4.5,zhang_Tyloxapol_pH_6.5_vs_zhang_pcit_pH_4.5,zhang_mhcii_mouse_d45_vs_zhang_wt_mouse_d45,zhang_wt_mouse_d10_vs_zhang_input_library,zhang_wt_mouse_d45_vs_zhang_input_library,129s1.SvImJ_vs_C57BL.6J,A.J_vs_C57BL.6J,C57BL.6J_vs_mbio_H37Rv,CC001.Unc_vs_C57BL.6J,CC002.Unc_vs_C57BL.6J,CC003.Unc_vs_C57BL.6J,CC004.TauUnc_vs_C57BL.6J,CC005.TauUnc_vs_C57BL.6J,CC006.TauUnc_vs_C57BL.6J,CC007.Unc_vs_C57BL.6J,CC008.GeniUnc_vs_C57BL.6J,CC009.Unc_vs_C57BL.6J,CC010.GeniUnc_vs_C57BL.6J,CC011.Unc_vs_C57BL.6J,CC012.GeniUnc_vs_C57BL.6J,CC013.GeniUnc_vs_C57BL.6J,CC015.Unc_vs_C57BL.6J,CC016.GeniUnc_vs_C57BL.6J,CC017.Unc_vs_C57BL.6J,CC018.Unc_vs_C57BL.6J,CC019.TauUnc_vs_C57BL.6J,CC021.Unc_vs_C57BL.6J,CC022.GeniUnc_vs_C57BL.6J,CC023.GeniUnc_vs_C57BL.6J,CC024.GeniUnc_vs_C57BL.6J,CC025.GeniUnc_vs_C57BL.6J,CC027.GeniUnc_vs_C57BL.6J,CC028.GeniUnc_vs_C57BL.6J,CC030.GeniUnc_vs_C57BL.6J,CC031.GeniUnc_vs_C57BL.6J,CC032.GeniUnc_vs_C57BL.6J,CC033.GeniUnc_vs_C57BL.6J,CC034.Unc_vs_C57BL.6J,CC035.Unc_vs_C57BL.6J,CC037.TauUnc_vs_C57BL.6J,CC038.GeniUnc_vs_C57BL.6J,CC039.Unc_vs_C57BL.6J,CC040.TauUnc_vs_C57BL.6J,CC041.TauUnc_vs_C57BL.6J,CC042.GeniUnc_vs_C57BL.6J,CC043.GeniUnc_vs_C57BL.6J,CC044.Unc_vs_C57BL.6J,CC045.GeniUnc_vs_C57BL.6J,CC046.Unc_vs_C57BL.6J,CC047.Unc_vs_C57BL.6J,CC051.TauUnc_vs_C57BL.6J,CC056.GeniUnc_vs_C57BL.6J,CC057.Unc_vs_C57BL.6J,CC059.TauUnc_vs_C57BL.6J,CC061.GeniUnc_vs_C57BL.6J,CC065.Unc_vs_C57BL.6J,Cast.EiJ_vs_C57BL.6J,IFNG_vs_C57BL.6J,NOD.ShiLtJ_vs_C57BL.6J,NOS_vs_C57BL.6J,NZO.H1LtJ_vs_C57BL.6J,PWK.PhJ_vs_C57BL.6J,Phox_vs_C57BL.6J,Rag_vs_C57BL.6J,Wsb.Eij_vs_C57BL.6J,in_vitro_vs_C57BL.6J
Rv3353c,1.0,1.0,1.0,1.0,1.0,0.67594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.35241,1.0,0.65865,0.94598,1.0,0.68097,0.56342,1.0,0.99525,1.0,0.45771,0.62535,1.0,0.91959,0.90341,1.0,0.84403,0.86926,0.60611,1.0,1.0,1.0,1.0,0.44065,1.0,1.0,0.96507,1.0,1.0,1.0,1.0,0.87129,1.0,0.98411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97297,1.0,1.0,1.0,1.0,0.54577,1.0,1.0,1.0,0.55147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv3354,1.0,1.0,1.0,1.0,1.0,0.4661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92367,1.0,0.899,1.0,1.0,1.0,0.9183,1.0,1.0,1.0,0.6400399999999999,0.61044,1.0,0.8726299999999999,1.0,1.0,0.34151,0.09208,0.84372,0.99966,1.0,1.0,1.0,0.07041,1.0,1.0,1.0,0.93813,1.0,1.0,1.0,1.0,1.0,0.99761,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.86921,1.0,1.0,1.0,1.0,1.0,0.1224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv3355c,1.0,1.0,1.0,1.0,1.0,0.68634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5249699999999999,1.0,0.8544700000000001,0.94561,1.0,0.705,0.96799,1.0,0.95374,1.0,0.81819,1.0,1.0,1.0,0.55998,1.0,0.92437,1.0,1.0,1.0,1.0,1.0,1.0,0.16507,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.82449,1.0,1.0,1.0,1.0,1.0,0.57729,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv3356c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6300600000000001,0.0,0.0,0.0,0.0,0.2871,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8174899999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv3357,1.0,1.0,1.0,1.0,1.0,0.3506599999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10882,1.0,0.16057,0.53488,1.0,0.73945,0.98094,0.72545,0.96292,1.0,0.18883,0.48415,1.0,0.90611,0.54401,1.0,1.0,0.77066,1.0,1.0,1.0,1.0,1.0,0.73756,1.0,1.0,0.9129,0.84496,1.0,1.0,1.0,1.0,1.0,0.82752,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91589,0.4637199999999999,1.0,1.0,1.0,1.0,1.0,0.94718,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv3358,1.0,1.0,1.0,1.0,1.0,0.37518,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99109,1.0,0.97019,0.8728600000000001,1.0,1.0,0.92013,1.0,0.91672,1.0,0.08267,0.23634,1.0,0.01185,0.21109,1.0,0.057,0.28175,0.88023,1.0,1.0,1.0,1.0,0.8797799999999999,1.0,1.0,1.0,0.79275,1.0,1.0,1.0,1.0,1.0,0.99761,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8145100000000001,1.0,1.0,1.0,1.0,1.0,0.98709,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv3359,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0108799999999999,1.0,0.49259,0.6362399999999999,1.0,0.45191,0.56823,1.0,1.0,1.0,1.0,1.0,1.0,0.85557,0.5663600000000001,1.0,0.93954,0.98444,1.0,1.0,1.0,1.0,1.0,0.12264,1.0,1.0,1.0,0.9729,1.0,1.0,1.0,0.98093,1.0,0.52322,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75457,1.0,1.0,1.0,1.0,1.0,0.82531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv3360,1.0,1.0,1.0,1.0,1.0,0.75347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.39081,0.29167,0.0855,0.5471699999999999,0.31195,1.0,0.3116,0.44709,1.0,1.0,0.76559,0.7574,1.0,0.85557,0.97141,1.0,0.84403,0.59949,1.0,1.0,1.0,1.0,1.0,0.16276,1.0,1.0,0.91576,0.98971,1.0,1.0,1.0,0.62862,1.0,1.0,1.0,1.0,0.27184,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85649,1.0,1.0,0.49581,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv3361c,1.0,1.0,1.0,1.0,1.0,0.73055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89795,0.94681,1.0,1.0,1.0,1.0,1.0,1.0,0.95292,1.0,0.11573,0.61854,1.0,0.94157,0.8156899999999999,1.0,0.42186,0.56263,1.0,1.0,1.0,1.0,1.0,0.98386,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.50379,1.0,1.0,0.70398,1.0,0.13445,0.48867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv3362c,1.0,1.0,1.0,1.0,1.0,0.56925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.63888,1.0,0.6212,0.94561,1.0,1.0,0.98981,0.95263,0.93469,1.0,0.02201,0.4016099999999999,1.0,0.8179,0.7437699999999999,1.0,0.45625,0.98648,1.0,1.0,1.0,1.0,1.0,0.0278399999999999,1.0,1.0,1.0,0.7641899999999999,1.0,1.0,1.0,0.8744700000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99697,1.0,1.0,0.25374,1.0,0.57892,1.0,1.0,1.0,0.05417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv3363c,1.0,1.0,1.0,1.0,1.0,0.3559199999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93606,1.0,0.52077,0.91672,1.0,0.96636,0.99534,1.0,0.8598299999999999,1.0,0.81597,0.81319,1.0,1.0,0.5169100000000001,1.0,1.0,0.47401,0.98223,0.89291,1.0,1.0,1.0,0.8633,1.0,1.0,1.0,0.58403,0.93468,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.28919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98141,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91233,1.0,0.65181
Rv3364c,1.0,1.0,1.0,1.0,1.0,0.56281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.86664,1.0,0.76785,0.82255,1.0,0.91618,0.99662,1.0,0.7479899999999999,1.0,0.45771,0.64213,1.0,1.0,0.12475,1.0,0.47607,0.6026,1.0,1.0,1.0,1.0,1.0,0.63855,0.97433,1.0,0.89118,0.92246,1.0,1.0,1.0,0.97527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.798,1.0,1.0,0.70398,1.0,1.0,1.0,1.0,1.0,0.8618,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv3365c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12762,0.75231,0.21308,0.02686,0.71519,0.0075299999999999,0.9183,0.98193,1.0,1.0,1.0,0.6479199999999999,1.0,0.62841,0.5110600000000001,1.0,1.0,0.65077,1.0,1.0,1.0,1.0,1.0,0.56857,1.0,1.0,0.03521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.70407,1.0,1.0,1.0,1.0,1.0,0.6605300000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv3366,1.0,1.0,1.0,1.0,1.0,0.4625399999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06138,1.0,0.55501,0.68665,0.94229,0.45445,0.9807,0.73133,1.0,1.0,0.34808,0.70939,1.0,1.0,1.0,1.0,0.60007,0.83636,1.0,1.0,1.0,1.0,1.0,0.24427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88079,1.0,1.0,0.7960699999999999,1.0,1.0,1.0,1.0,1.0,0.52079,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv3367,1.0,1.0,1.0,1.0,1.0,0.29299,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8562,0.21894,0.38321,0.7212,0.39142,0.92013,0.95995,1.0,1.0,0.6842199999999999,0.64286,1.0,1.0,0.96392,1.0,0.7121,0.5594100000000001,1.0,1.0,1.0,1.0,1.0,0.50531,1.0,1.0,1.0,0.7841,1.0,1.0,1.0,0.8853700000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.62926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv3368c,1.0,1.0,1.0,1.0,1.0,0.35958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.66267,1.0,0.59105,0.91556,1.0,1.0,0.99662,1.0,1.0,1.0,0.25674,0.19835,1.0,0.8841100000000001,0.62054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49536,1.0,1.0,0.84634,1.0,1.0,1.0,1.0,1.0,1.0,0.8508600000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.80397,1.0,0.98563,0.08423,1.0,1.0,0.71935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv3369,1.0,1.0,1.0,1.0,1.0,0.47129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91555,1.0,0.89865,1.0,1.0,1.0,0.91134,1.0,0.95654,1.0,0.7892,1.0,1.0,0.76144,0.56553,1.0,0.84403,0.81767,1.0,1.0,1.0,1.0,1.0,0.8460700000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16951,1.0,0.93416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96911,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.65895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv3370c,1.0,1.0,1.0,1.0,1.0,0.23238,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01995,1.0,0.07807,0.67184,0.94229,0.29567,1.0,0.94926,0.39278,1.0,0.42366,1.0,1.0,1.0,0.30314,1.0,0.53071,0.10409,1.0,1.0,1.0,1.0,1.0,0.60563,1.0,1.0,0.09381,1.0,1.0,0.96758,1.0,1.0,1.0,0.51079,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9444,1.0,1.0,1.0,1.0,1.0,0.93754,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv3371,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48188,0.66911,0.21894,0.5032800000000001,0.22876,0.10842,0.9183,1.0,1.0,1.0,1.0,0.9053,1.0,0.01185,0.1496299999999999,1.0,0.342,0.63367,1.0,1.0,1.0,1.0,1.0,0.0278399999999999,0.98427,1.0,1.0,1.0,1.0,1.0,1.0,0.97527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97297,1.0,1.0,0.67324,0.798,1.0,1.0,1.0,1.0,0.04353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv3372,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25374,0.00525,0.02308,0.7518,0.45476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv3372A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94866,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
