Rv_ID,2003A_Sassetti_q_val,2003B_Sassetti_q_val,2005_Rengarajan_q_val,2006_Joshi_GI_1_q_val,2006_Joshi_GI_2_q_val,2011_Griffin_2_q_val,2013_Zhang_1_q_val,2013_Zhang_2_q_val,2013_Zhang_3A_q_val,2013_Zhang_3B_q_val,2013_Zhang_3C_q_val,2013_Zhang_3D_q_val,2016_Korte_q_val,2017_Mishra_1A_q_val,2017_Mishra_1B_q_val,2017_Mishra_1C_q_val,2017_Mishra_1D_q_val,2018_Rittershaus_1A_q_val,2018_Rittershaus_1B_q_val,2012_Zhang_q_val,2015_Kieser_GI_1_q_val,2015_Kieser_GI_2_q_val,2015_Kieser_GI_3_q_val,2015_Mendum_q_val,2016_Nambi_q_val,2017_Xu_1A_q_val,2017_Xu_1B_q_val,2017_Xu_1C_q_val,2017_Xu_1D_q_val,2017_Xu_1E_q_val,2018_Carey_1A_q_val,2018_Carey_1B_q_val,2018_Carey_1C_q_val,2018_Carey_1D_q_val,2018_Carey_1E_q_val,2018_Carey_1F_q_val,2018_Carey_1G_q_val,2018_Carey_1H_q_val,2017B_DeJesus_1A_q_val,2017B_DeJesus_1B_q_val,2017B_DeJesus_1C_q_val,marP_q_val,Rv0950_q_val,Rv3916c_q_val,Rv0307c_q_val,Rv3717_q_val,ponA1_q_val,Rv1565c_q_val,Rv3684_q_val,Rv0954_q_val,Rv3811_q_val,Rv1096_q_val,Rv2680_q_val,Rv1432_q_val,Rv3594_q_val,Rv3005c_q_val
Rv2925c,0.005461530300000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0005,0.252971443317256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11111818,0.09698587,0.09149903,1.0,1.0,1.0,1.0,1.0,0.96755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv2928,1.0,1.0,1.0,1.0,1.0,1.0,0.045322308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.247,0.551404828291878,0.0818025256408797,0.8283820480797641,0.2256243724768997,0.4687930186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12792160000000002,0.13620266,0.12496643,1.0,1.0,0.031089999999999996,0.81498,1.0,0.58805,1.0,1.0,1.0,1.0,1.0,1.0,0.12993,1.0,0.30332
Rv2930,1.0,1.0,1.0,1.0,1.0,1.0,0.000175732,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1.0,0.05,1.0,1.0,1.0,0.9999,0.17068517267503103,0.0038276923573811296,0.00035730112028429503,7.468875102105779e-06,0.224457508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16591878,0.06476979,0.0002475,0.14882,1.0,1e-05,1e-05,0.48896999999999996,0.08413999999999999,1e-05,1.0,1.0,0.34006,1e-05,1e-05,1e-05,1.0,1e-05
Rv2931,1.0,1.0,1.0,1.0,1.0,1.0,4.71e-10,0.003091397,1.0,1.0,1.0,1.0,1.0,0.05,1.0,0.05,1.0,1.0,1.0,0.9997,0.0365246043653183,0.000692923230036493,1.1000383162425199e-06,7.083590186300864e-05,0.0004455556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12201218,0.14081514,0.00010313,0.36401,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0798,0.61097,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
Rv2932,1.0,1.0,1.0,1.0,1.0,1.0,1.1599999999999999e-05,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1.0,0.05,1.0,1.0,1.0,0.9998,0.332636062093787,0.0371671377524081,9.570457140673259e-05,0.01297576533216341,0.0004455556,1.0,0.793747,1.0,1.0,1.0,1.0,1.0,0.1992,1.0,1.0,0.8669,1.0,1.0,0.07721625,0.10589724,5e-06,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.59395,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
Rv2933,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1.0,0.05,1.0,1.0,1.0,0.9999,0.523740872517091,0.008320524660541041,0.000333907759242159,4.742476122935695e-05,0.006416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3233,1.0,1.0,0.8181,1.0,1.0,0.15212371,0.07821510000000001,5.286e-05,0.40659,0.02217,1e-05,1e-05,1e-05,1e-05,1e-05,0.34913,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
Rv2934,1.0,1.0,1.0,1.0,1.0,1.0,4.89e-06,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1.0,0.05,1.0,1.0,1.0,0.9998,0.679089885959881,0.0412376531594794,0.00782214491028016,0.014324273108634732,0.3036393013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9286,1.0,1.0,0.13970379,0.03665508,6e-06,0.23681999999999997,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.34913,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
Rv2935,1.0,1.0,1.0,1.0,1.0,1.0,2.97e-08,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1.0,0.05,1.0,1.0,1.0,0.9998,0.245417024110126,0.0018986361952534898,1.2767079664846302e-05,0.004067729522747881,0.0004455556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.192,1.0,1.0,0.6333,1.0,1.0,0.14882928,0.12030759,3.33e-06,0.43393000000000004,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
Rv2936,1.0,1.4999999999999999e-05,1.0,0.05,0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1.0,1.0,1.0,1.0,0.9942,0.593484462974447,0.662951195844245,0.6607653022941329,0.0937711084366828,0.1059339564,1.0,1.0,1.0,1.0,1.0,0.8651,0.424,0.8789,0.9952,1.0,0.6746,1e-05,0.5415,0.00173455,0.01206396,0.02897296,1e-05,1.0,0.74173,1e-05,1.0,1.0,0.036160000000000005,1.0,1.0,1.0,1.0,0.01515,0.02408,1.0,0.00285
Rv2937,1.0,7.96e-07,1.0,1.0,1.0,1.0,9.88e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6171,0.20590160427004603,0.6066012455243001,0.654606427981405,0.014077752670041969,0.021546268700000003,1.0,1.0,1.0,1.0,1.0,1.0,0.0645,1.0,1.0,1.0,0.8669,1e-05,1.0,0.00388575,0.00372143,0.05557023,1e-05,1.0,0.20959,0.5164,1.0,0.69202,0.024,1.0,1.0,1.0,1.0,1e-05,1e-05,1.0,1e-05
Rv2938,1.0,0.000118,1.0,1.0,0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9979,0.49529063026827497,0.5343328079872051,0.582836702588956,1.016242135737211e-08,0.3646964497,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,1.0,1.0,1.0,0.8139,1e-05,0.8278,0.00300094,0.01590533,0.03052055,1e-05,1.0,0.32764,0.66055,0.5331199999999999,1.0,0.00892,1.0,1.0,1.0,1.0,1e-05,0.09514,1.0,1e-05
Rv2939,1.0,1.0,1.0,1.0,1.0,1.0,0.000568593,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1.0,0.05,1.0,1.0,1.0,0.998,0.43498000655815205,0.0235262350784681,0.7033456469761891,0.02205946070096326,0.1293147287,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.9905,1.0,0.912,1.0,1.0,0.13279334,0.01219299,0.00265103,1.0,1.0,1e-05,1e-05,0.09975,0.94128,1e-05,1.0,1.0,0.72738,0.228,1e-05,1e-05,1.0,1e-05
Rv2940c,1.0,1.0,1.0,1.0,1.0,1.0,6.259999999999999e-08,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1.0,0.05,1.0,1.0,1.0,0.9999,0.0788388379621374,0.0010109958443819801,0.0346706285571803,0.0181693679756831,0.0004455556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,1.0,1.0,0.175,0.5007,0.7947,0.15073899,0.019446099999999997,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0798,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
Rv2941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1.0,0.05,1.0,1.0,1.0,0.9993,0.6799683574722961,0.320657035276854,0.8492157143620551,0.001181369596260437,0.10726134970000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6744,0.6706,1.0,0.13284348,0.11043807,0.00041455,1.0,0.4389,1e-05,1e-05,0.034910000000000004,0.17538,1e-05,1.0,1.0,0.16089,1e-05,1e-05,1e-05,0.18136,1e-05
Rv2942,1.0,1.7600000000000001e-09,0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8812,0.6727978419343922,0.8484203027862841,0.0772397622301773,0.052431803810321184,0.0557258216,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,1.0,0.7803,0.8264,0.8139,1e-05,0.0283,0.00144,0.07793785,0.13927661,1e-05,1.0,0.0375,1e-05,1.0,1.0,0.00704,1.0,1.0,1.0,1.0,0.10415999999999999,1e-05,1.0,1e-05
Rv2943,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7861,1.0,1.0,1.0,0.1790023065977266,0.4663445124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15628635,0.16388749,0.14023663,0.94128,1.0,0.4595,0.82289,1.0,0.90678,0.5223,1.0,1.0,1.0,1.0,0.73927,1.0,1.0,0.00665
Rv2943A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007903478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.299054462755954,0.271938093010596,0.807502450906741,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13446478,0.11894344,0.04534741,1.0,1.0,0.8498399999999999,0.66055,1.0,1.0,0.46858,1.0,1.0,1.0,1.0,1.0,0.0724,1.0,0.2766
Rv2944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2168,0.378571428571428,0.0934920634920633,0.609603174603176,0.3552666396224765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12139917,0.13119445,0.1110453,1.0,1.0,1.0,0.40967,1.0,1.0,0.11379,1.0,1.0,1.0,1.0,0.46631999999999996,0.06056,1.0,0.6887300000000001
Rv2945c,1.0,2.42e-17,1.0,1.0,1.0,1.0,9.38e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9826,0.754479589270529,0.9574303630699241,0.22552031097308498,0.05775649252591224,0.1892955882,1.0,1.0,1.0,1.0,1.0,1.0,0.1491,1.0,1.0,1.0,1.0,1e-05,1.0,0.05095034,0.06862772,0.14079387,1e-05,1.0,0.62937,0.74056,1.0,0.7142,0.01061,1.0,1.0,1.0,1.0,0.10973,0.03129,1.0,0.08976
Rv2946c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9853,0.569670142376,0.666826942949604,0.26474392802269703,0.001141261720029924,0.48805662229999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2013933,0.19593039,0.11983633,0.02787,1.0,0.20253,0.29389,1.0,0.96755,0.77061,1.0,1.0,1.0,1.0,0.09695,1.0,1.0,0.69496
Rv2947c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,0.647443794103911,0.332032276200555,0.7928427444640219,1.0,0.4999400064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14527628,0.06953534,0.11456497,0.85936,1.0,0.70426,0.50092,1.0,1.0,0.00302,1.0,1.0,1.0,1.0,0.055420000000000004,0.28139000000000003,1.0,0.26773
Rv2948c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997,0.884418810143521,0.49519885737207503,0.9401196724690759,8.12543958120208e-07,0.3303929639,1.0,1.0,1.0,1.0,1.0,0.7351,0.9361,1.0,1.0,1.0,1.0,1.0,0.7784,0.20302337,0.20473156,0.19418597,0.8826799999999999,1.0,1.0,0.72328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.65498,0.8025800000000001,1.0,0.60572
Rv2949c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9126495966970201,0.20850734971138,0.137850208647948,1.0,0.4700266254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7124,0.9894,0.8278,0.12358647,0.13128889,0.15464623,1.0,1.0,0.04275,1e-05,1.0,0.10374000000000001,0.4612600000000001,1.0,1.0,1.0,1.0,0.7681600000000001,0.18899999999999997,1.0,0.10214
Rv2950c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8814,0.854648363898575,0.643247233757043,0.114795459864206,0.0017463746100719471,0.34817288679999997,1.0,1.0,1.0,1.0,1.0,0.7113,1.0,1.0,1.0,1.0,0.9001,0.9232,0.9985,0.04832793,0.17559503,0.19044017,1.0,1.0,0.52422,0.00389,1.0,1.0,0.10525,1.0,0.8416600000000001,1.0,1.0,0.18207,1e-05,1.0,0.7296199999999999
Rv2951c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9763,0.566892024408257,0.534411889459226,0.802854546316138,0.0067411718935695185,0.4778756477,1.0,1.0,1.0,1.0,1.0,0.5453,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18750837,0.20056555,0.13711904,1.0,1.0,0.83436,0.10245,1.0,0.97659,0.8137300000000001,1.0,1.0,1.0,1.0,0.8384,0.24886999999999998,1.0,0.94732
Rv2952,1.0,1.0,1.0,1.0,1.0,1.0,0.045322308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8978,0.10894856634765401,0.57454447479372,0.0107664895215047,0.2028350108110939,0.2337951515,1.0,1.0,1.0,1.0,1.0,0.466,1.0,1.0,1.0,1.0,0.9286,0.5991,1.0,0.16327467,0.19265407,0.06932974,1.0,1.0,0.38006,1e-05,1.0,1.0,0.64441,1.0,1.0,1.0,1.0,0.56598,0.41623000000000004,1.0,0.04245
Rv2953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6970000000000001,0.967375050625251,0.836789620785123,0.540161665269628,0.004606995328318545,0.2859873979,1.0,1.0,1.0,1.0,1.0,0.9677,1.0,0.5463,1.0,1.0,1.0,1.0,1.0,0.15951699,0.17514252,0.16112672,1.0,1.0,0.79472,0.39726,1.0,1.0,0.38489,1.0,1.0,1.0,1.0,0.42136,0.1203,1.0,0.98918
Rv2957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9914,0.654465404157799,0.599987593683319,0.75996362486697,0.0001957975823122946,0.3080083945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4773,0.9982,1.0,1.0,1.0,1.0,0.17769236,0.16870545,0.1865576,0.8167800000000001,1.0,0.88434,1.0,1.0,1.0,0.34153,1.0,1.0,1.0,1.0,0.7774300000000001,1.0,1.0,1.0
Rv2958c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9954,0.5049905049974429,0.9542315134797551,0.0687646554735121,0.0007020164394254659,0.0845429603,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1896813,0.19548635,0.14550468,0.94128,1.0,0.02607,1.0,1.0,0.45041000000000003,0.87365,1.0,1.0,1.0,1.0,0.43349,0.8241299999999999,1.0,1e-05
Rv2959c,1.0,1.0,1.0,1.0,1.0,1.0,0.000402073,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0169,0.48847085071857105,0.32532539080477396,0.439209875045269,0.0001505771095442661,0.1293147287,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8731,1.0,1.0,1.0,0.6271,1.0,0.13599397,0.14694858,0.15150558,1.0,1.0,0.4565899999999999,0.22634,1.0,0.69296,0.7490100000000001,1.0,1.0,1.0,1.0,1.0,0.58338,1.0,0.04966
Rv2961,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6587412587412591,0.5920745920745911,0.8943473193473199,0.1286518542126737,0.48920887659999995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14415969,0.14920176,0.14789909,0.8635799999999999,1.0,0.28006,1e-05,1.0,1.0,0.85955,1.0,0.93582,1.0,1.0,0.8477899999999999,0.33394,1.0,0.82557
Rv2962c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9763,0.14671170907385,0.514182810170569,0.281698310350094,0.01813443419721376,0.2734227785,1.0,1.0,1.0,1.0,1.0,0.4978,1.0,1.0,1.0,1.0,0.8911,0.5399,1.0,0.14765434,0.12467248,0.13363012,0.5934,1.0,0.7933600000000001,1e-05,1.0,0.84309,0.93724,1.0,1.0,1.0,1.0,0.51077,1.0,1.0,0.2047
Rv2963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9559,0.760592156978077,0.351261068444627,0.42834698811697997,0.0039047269842957828,0.34056619479999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19337037,0.19134531,0.16464786,0.91902,1.0,0.43385,0.50022,1.0,1.0,0.7126399999999999,1.0,1.0,1.0,1.0,0.11489,0.83631,1.0,0.47378000000000003
Rv2964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1516,0.642270280710967,0.8204190546470359,0.6377170652095779,0.1923370706434837,0.4177860465,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1378608,0.14420561,0.15241215,0.92763,1.0,0.7933600000000001,0.75849,1.0,0.96755,0.19072999999999998,1.0,1.0,1.0,1.0,0.22910999999999998,0.7056600000000001,1.0,0.03827
Rv2965c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.930555555555556,0.7222222222222221,0.9388888888888891,0.9638628773708576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10702874,0.08773710000000001,0.08289242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv2966c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.040451605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.405282051282052,0.908930846930847,0.762525252525253,0.4214999241540552,0.019741538500000003,1.0,1.0,1.0,1.0,1.0,1.0,0.6252,1.0,1.0,1.0,1.0,1.0,1.0,0.11959259,0.11265941,0.10888148,0.02912,1.0,0.33139,0.52753,0.7658,0.90705,0.00502,1.0,1.0,1.0,1.0,1.0,0.8241299999999999,0.06138,0.45115
Rv2967c,0.031574108,1.0,1.0,1.0,1.0,1.0,7.15e-21,1.0,1.0,1.0,1.0,1.0,0.0072,1.0,1.0,1.0,1.0,1.0,1.0,0.8075,0.67581782946718,0.19290716735191396,0.439826756320966,0.004437359063927058,0.3272043557,1.0,1.0,1.0,1.0,1.0,0.474,1.0,1e-05,1.0,1.0,1.0,0.7067,1.0,0.15589828,0.10455698,0.12074817,0.09431,1.0,0.78355,0.74937,0.57305,0.13132,0.98975,1.0,1.0,0.96824,1.0,1e-05,0.98465,0.8246,0.06637
Rv2968c,0.00016084347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.495607767669036,0.491240673201179,0.290694131217256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9957,1.0,0.11920152,0.11046281,0.10911956,0.5934,1.0,0.70426,0.66055,1.0,0.38788,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv2969c,0.0045182654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0034,0.22195791344639898,1.0,0.36330214088689794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11169976,0.08818693,0.10353541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv2970c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8047,0.752632278746559,0.7665696115142522,0.7316872407355408,0.2623008287462187,0.0811079245,1.0,1.0,1.0,1.0,1.0,0.778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17256405,0.18716071,0.15601993,0.8171,1.0,1.0,1.0,1.0,1.0,0.68257,1.0,1.0,1.0,1.0,0.92031,0.8831,1.0,0.40902
Rv2971,0.0046823737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0009,0.654891372551276,0.27645404301585996,0.852007190871123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11594087,0.1054239,0.10486002,0.94807,1.0,0.70426,0.66055,1.0,0.99551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv2972c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9982,0.598824812899714,0.6137260220739239,0.18893472068940398,0.05058457674510562,0.4754154771,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16395663,0.14966756,0.11926399,1.0,1.0,0.77965,0.86313,1.0,1.0,0.96971,1.0,0.7714,1.0,1.0,0.35717,0.9165,1.0,0.50947
Rv2973c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7348,0.494666351908656,0.765790564383238,0.204284187615606,0.07873496602312358,0.1989070812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9074,1.0,0.17915448,0.15056549,0.16206352,0.99554,1.0,0.34358,0.96611,1.0,0.88441,0.52065,1.0,0.61097,1.0,1.0,0.96201,1.0,1.0,0.63902
Rv2976c,1.0,0.043938566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0066,0.56923076923077,0.854974358974359,0.666051282051283,1.0,0.4551427347,1.0,1.0,1.0,1.0,1.0,0.8240000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13178207,0.11705307,0.11182769,0.97453,1.0,0.80301,0.73096,1.0,1.0,0.23920999999999998,1.0,1.0,1.0,1.0,1.0,0.57117,1.0,0.79815
Rv2977c,0.00025952118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2628,1.0,1.0,1.0,0.5560083646647835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1008909,0.10154108,0.10258103,0.92763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96678,1.0,1.0,1.0,1.0,1.0,1.0
Rv2978c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5067,0.665882503935405,0.40522618800634297,0.31923952090031704,0.7491577857802627,0.47652466369999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13794186,0.02850414,0.10923900000000002,1.0,1.0,0.20959,0.11572,1.0,1.0,0.84841,1.0,1.0,1.0,1.0,0.59863,0.54052,1.0,0.97957
Rv2979c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.767707847707848,0.8377233877233871,0.8906837606837601,0.04389316006469325,0.4423196313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15969868,0.16015334,0.1133896,0.8796700000000001,1.0,0.7529100000000001,0.00156,1.0,1.0,0.51852,1.0,1.0,1.0,1.0,0.11489,0.97234,1.0,0.07937000000000001
Rv2980,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0980769230769231,1.0,1.0,0.35794401482048704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09818821,0.09724938,0.08792072,0.12659,1.0,1.0,1.0,1.0,0.6954899999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
