Rv_ID,PE35_KO_vs_mbio_H37Rv,PPE68_KO_vs_mbio_H37Rv,Rv0950c_KO_vs_CB_WT,Rv0954_KO_vs_RJ_WT,Rv1096_KO_vs_CB_WT,Rv3005c_KO_day32_vs_dejesus_H37Rv_day32,Rv3594_KO_vs_Rubin_FLUTE_WT,Rv3684_KO_vs_CB_WT,Rv3717_KO_vs_Rubin_FLUTE_WT,Rv3811_KO_vs_Rubin_FLUTE_WT,bellerose_MB_HRZE_wk1_vs_bellerose_MB_d21_untreated,bellerose_MB_HRZE_wk1_vs_bellerose_MB_pretreatment,bellerose_MB_d21_untreated_vs_bellerose_MB_pretreatment,carey_621_vs_mbio_H37Rv,carey_630_vs_mbio_H37Rv,carey_631_vs_mbio_H37Rv,carey_632_vs_mbio_H37Rv,carey_641_vs_mbio_H37Rv,carey_662_vs_mbio_H37Rv,carey_663_vs_mbio_H37Rv,carey_667_vs_mbio_H37Rv,dejesus_H37Rv_day32_vs_dejesus_H37Rv_day0,dejesus_Rv0307c_day32_vs_dejesus_Rv0307c_day0,dejesus_Rv1432_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1432_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1432_day32_vs_dejesus_Rv1432_day0,dejesus_Rv1565c_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1565c_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1565c_day32_vs_dejesus_Rv1565c_day0,dejesus_Rv2680_day0_vs_dejesus_H37Rv_day0,dejesus_Rv2680_day32_vs_dejesus_H37Rv_day32,dejesus_Rv2680_day32_vs_dejesus_Rv2680_day0,dejesus_Rv3916c_day32_vs_dejesus_Rv3916c_day0,eccD1_KO_vs_mbio_H37Rv,espI_KO_vs_mbio_H37Rv,griffin_cholesterol_vs_griffin_glycerol,griffin_glycerol_vs_mbio_H37Rv,kieser_dPonA1_vs_mbio_H37Rv,korte_2016_otsa_trehalose_vs_korte_2016_otsa_7h9,marP_KO_vs_marP_WT,minato_minimal_plate_vs_minato_rich_plate,mishra_C3H_vs_mishra_B6,mishra_NOS2_vs_mishra_B6,mishra_NOS2_vs_mishra_C3H,nambi_2015_ctpC_vs_nambi_2015_wt,ritterhaus_hypoxia_H3_vs_ritterhaus_hypoxia_input,ritterhaus_hypoxia_H6_vs_ritterhaus_hypoxia_input,xu_emb_2.5_vs_xu_emb_0,xu_emb_3_vs_xu_emb_0,xu_inh_025_vs_xu_inh_0,xu_inh_02_vs_xu_inh_0,xu_mero_2.5_vs_xu_mero_0,xu_rif_4_vs_xu_rif_0,xu_van_16_vs_xu_van_0,zhang_AA_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_DETA-NO_pH_7.0_vs_zhang_pH_7.0_no_NO_control,zhang_Fe_1.5mM_vs_zhang_Fe_450uM,zhang_Trp_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_Tyloxapol_pH_6.5_vs_zhang_Tyloxapol_pH_4.5,zhang_Tyloxapol_pH_6.5_vs_zhang_pcit_pH_4.5,zhang_mhcii_mouse_d10_vs_zhang_wt_mouse_d10,zhang_mhcii_mouse_d45_vs_zhang_wt_mouse_d45,zhang_wt_mouse_d10_vs_zhang_input_library,zhang_wt_mouse_d45_vs_zhang_input_library
Rv0067c,1,1,1,1,1,1,1,1,1,1,1,1,1,0.70395,0.56807,0.82878,0.8013,1,0.46453,0.9374,0.80707,0.00478,1,0.98323,0.06435,1,1,0.18872,1,0.23361,0.49321,0.9834,0.33844,1,1,1,0.81909,0.62901,1,0.64283,0.0798,1,1,1,0.91607,1,0.97886,1,1,0.0032,0.04036,1,1,1,1,1,0.91975,1,1,0.44354,1,1,1,1
Rv0068,1,1,1,1,1,0.66542,1,1,1,1,1,1,1,0.88541,0.85613,0.99908,0.94636,1,1,0.83264,0.88798,1,1,1,1,1,0.31457,0.23314,1,0.83339,0.77446,1,1,1,1,1,0.85565,1,1,0.91173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.90157,1,1,1,1,1,1,1
Rv0069c,1,1,1,1,1,0.2823,1,1,1,1,1,1,1,0.88049,0.22372,1,0.77821,1,1,1,1,1,1,0.86617,1,1,1,1,1,0.84403,1,1,0.76456,1,1,1,0.40196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93503,1,1,1,1
Rv0070c,1,1,1,1,1,0.31204,1,1,1,1,1,1,1,0.86656,0.99248,0.51072,0.75157,1,0.99214,0.90356,0.87172,1,1,1,1,1,0.98156,0.94339,1,0.09863,0.0991,0.59653,1,1,1,1,0.85565,1,1,1,1,1,1,1,0.84385,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv0071,1,1,1,1,1,0.37013,1,1,1,1,1,1,1,0.1047,0.97107,0.31205,0.20869,1,0.43092,0.95507,0.75298,0.2475,1,0.88537,0.68927,1,0.05306,1,1,0.73639,0.45621,0.96406,0.13927,1,1,1,0.07435,1,1,1,0.93054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.74134,1,1,0.70407,1,1,1,1
Rv0072,1,1,1,0.97576,1,0.83768,1,1,1,1,1,1,1,0.03443,0.9553,0.17055,0.0684,0.73981,0.10127,1,1,0.99003,1,0.99556,1,1,0.13345,0.29637,1,0.92437,0.38572,0.64422,1,1,1,1,0.60284,1,1,0.94556,0.8707,1,1,1,0.97527,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.41483,1,1,1,1
Rv0073,1,1,1,1,1,0.78264,1,1,1,1,1,1,1,0.2339,1,0.4647,0.34444,1,0.43535,0.8868,0.7416,0.97924,1,1,0.6901,1,1,0.70849,1,0.71688,0.72359,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.72574,1,1,1,1,1,1,1,0.95043,1,1,0.70407,1,1,1,1
Rv0074,1,1,1,1,1,0.93783,1,1,1,1,1,1,1,0.49521,0.98787,0.86341,0.96282,1,1,0.58607,1,0.89584,1,0.36412,1,1,0.70419,0.9641,1,0.69687,1,1,0.76456,1,1,1,0.51864,0.92371,1,1,0.96054,1,1,1,0.23125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv0075,1,1,1,1,1,1,1,1,1,1,1,1,1,0.68727,1,0.46629,0.87053,1,0.74761,0.97874,0.86327,0.83525,1,0,0.0266,1,0.85557,0.27096,1,0.85246,0.74383,1,1,1,1,1,0.99179,1,1,0.764,1,1,1,1,1,1,0.51103,1,1,1,1,1,1,1,1,1,0.84736,1,1,0.29304,1,1,1,1
Rv0076c,1,1,1,1,1,0.46526,1,1,1,1,1,1,1,1,1,0.76138,0.73725,1,1,1,1,0.4716,1,0.67046,0.67792,1,0.06873,0.51691,1,0.15455,0.6975,1,1,1,1,1,0.53973,1,1,0.6546,1,1,1,1,1,1,0.99065,1,1,1,1,1,1,1,1,1,0.69051,1,1,0.66809,1,1,1,1
Rv0077c,1,1,1,1,1,0.37518,1,1,1,1,1,1,1,0.3679,0.84326,0.66827,0.989,1,0.99214,0.85302,0.62776,0.43275,1,0.71872,0.38674,1,0.81355,0.55742,1,0.40916,0.34152,0.64475,1,1,1,1,0.8278,1,1,0.98301,0.84855,1,1,1,1,1,0.9975,1,1,1,1,1,1,1,1,1,0.96019,1,1,0.20185,1,1,1,1
Rv0078,1,1,1,1,1,0.73055,1,1,1,1,1,1,1,0.27747,0.98736,0.87469,0.92761,0.58239,0.67921,1,0.2553,0.6466,1,0.35427,0.23041,1,0.20055,0.02547,1,0.77001,0.16061,1,0.49118,1,1,1,0.6259,1,1,1,0.84,1,0.57535,1,0.1779,1,1,1,1,0.52251,0.99537,1,1,1,1,1,0.9614,1,1,0.84568,1,1,1,0.32106
Rv0078A,1,1,1,1,1,0.49293,1,1,1,1,1,1,1,0.49108,1,0.76046,0.82359,1,1,0.9849,1,1,1,0.89703,1,1,0.88009,1,1,0.99948,1,1,0.29976,1,1,1,1,1,1,0.93304,1,1,1,1,0.87447,1,1,1,1,1,1,1,1,1,1,1,0.83918,1,1,0.67128,1,1,1,1
Rv0078B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,1,1,1,1,,,,,,,,,,
Rv0079,1,1,1,1,1,0.47324,1,1,1,1,1,1,1,0.94972,1,0.90929,1,1,1,0.96302,1,0.98267,1,0.60193,0.45638,1,0.84462,0.79043,1,0.84403,0.17616,0.10916,1,1,1,1,0.09192,1,1,0.84452,0.85322,1,1,1,0.43268,1,1,1,1,1,1,1,1,1,1,0.90765,1,1,1,0.8893,1,1,1,1
Rv0080,1,1,1,1,1,1,1,1,1,1,1,1,1,0.63644,1,1,0.96848,1,1,0.97614,0.99979,0.13932,1,0.11007,0.64286,1,0.82927,0.56308,1,0.22755,0.23065,1,0.08096,1,1,1,0.48814,1,1,1,1,1,1,1,0.99903,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.54496,1,1,1,1
Rv0081,1,1,1,1,1,0.80016,1,1,1,1,1,1,1,0.71253,0.5832,1,0.7472,1,1,1,0.97886,0.82842,1,0.3849,0.22486,1,0.46644,0.18047,1,0,0.0964,1,1,1,1,1,0.14082,1,1,1,1,1,1,1,0.70495,1,0.7614,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv0082,1,1,1,1,1,0.67593,1,1,1,1,1,1,1,0.22235,1,0.70767,0.98429,1,0.99214,1,1,0.99003,1,0.45771,0.64286,1,0.85557,0.5381,1,0.37542,0.30983,0.96115,1,1,1,1,0.15441,1,1,1,0.90778,1,1,1,0.41461,1,0.99467,1,1,1,1,1,1,1,1,1,1,1,1,0.87,1,1,1,1
Rv0083,1,1,1,1,1,0.27792,1,1,1,1,1,1,1,0.86127,0.73773,0.81938,1,1,0.74669,0.9119,0.95527,1,1,1,1,1,1,1,1,0.71599,0.96268,1,1,1,1,1,0.71314,1,1,1,0.73272,1,1,1,0.99057,1,0.98411,1,1,0.92149,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv0084,1,1,1,1,1,0.47324,1,1,1,1,1,1,1,0.9362,0.96968,0.99445,0.89795,1,1,0.88299,0.64774,0.87226,1,1,0.84356,1,1,0.93452,1,0.42684,0.24925,0.75218,1,1,1,1,0.48407,1,1,1,1,1,1,1,1,1,0.72893,1,1,1,1,1,1,1,1,1,0.74134,1,1,0.84643,1,1,1,1
Rv0085,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2339,0.17614,0.01609,0.07815,0,0.02602,0.03443,0.01467,1,1,0.10372,1,1,0.73917,0.82929,1,0.84403,0.63857,1,1,1,1,1,0.18261,0.38972,1,0.65355,1,1,0.20127,1,0.89571,1,1,1,1,0.69928,1,1,1,1,1,1,0.81451,1,1,0.91181,1,1,0.54111,0.44506
Rv0086,1,1,1,1,1,0.41757,1,1,1,1,1,0.9502,1,0.89495,1,0.99342,0.92798,1,1,1,1,0.90766,1,0.30011,0.294,1,0.81601,0.40323,1,0.81839,1,0.87532,1,1,1,1,0.66258,1,1,1,1,1,1,1,1,1,0.48921,1,1,1,1,1,1,1,1,1,0.72319,1,1,1,1,1,1,1
Rv0087,1,1,1,1,1,0.2793,1,1,1,1,1,1,1,0.82386,0.37427,0.884,0.9165,1,1,0.9119,0.94234,0,1,1,0.04064,1,0.29188,0.46148,1,0.84403,0.4064,1,1,1,1,1,1,1,1,1,0.8559,1,1,1,0.86887,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv0088,1,1,1,1,1,0.48048,1,1,1,1,1,1,1,0.98296,0.9988,0.88375,1,1,0.96225,0.88216,1,0.26819,1,0,0.43553,1,0.85557,0.93363,1,0.65068,0.71257,1,0.69071,1,1,1,0.81027,0.98427,1,1,0.77643,1,1,1,0.14808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.17833
Rv0089,1,1,1,1,1,0.81012,1,1,1,1,1,1,1,0.56623,1,0.96897,0.81682,1,0.93055,0.96935,1,0.87226,1,1,0.51885,1,0.81601,0.22825,1,1,0.448,0.92214,1,1,1,1,1,1,1,0.11163,1,1,1,1,0.87089,1,0.78342,1,1,1,1,1,1,1,1,1,0.72319,1,1,0.49947,1,1,1,1
Rv0090,1,1,1,1,1,0.59588,1,1,1,1,1,1,1,0.64018,1,0.99381,0.65352,1,1,0.80795,1,1,1,1,1,1,0.60573,0.9472,1,0.84991,1,1,1,1,1,1,0.77857,1,1,1,0.40745,1,0.82882,1,0.95051,1,1,1,1,0.75575,1,1,1,1,1,1,0.88079,1,1,0.75654,1,1,1,1
Rv0091,1,1,1,1,1,0.67593,1,1,1,1,1,1,1,0.80499,0.79352,0.66097,1,1,1,0.87673,0.91552,1,1,0.56215,0.81319,1,0.78859,0.51698,1,0.85966,0.9863,1,1,1,1,1,0.29723,1,1,1,1,1,1,1,0.46435,1,0.7588,1,1,1,1,1,1,1,1,1,1,1,1,0.8866,1,1,1,1
Rv0092,1,1,1,0.12009,1,0.50224,1,1,0.11083,1,0.49875,0.399,1,0.10603,0.14865,0.98712,0.63724,1,0.33478,0.03521,0.3903,0.91672,1,1,0.37587,1,0.79581,0.49771,1,0.99507,0.15924,0.56498,1,1,1,0.63704,0,0.62901,1,0.98156,0.02765,1,1,1,0.07445,1,0.04232,1,1,0.39865,1,0.32571,1,1,1,1,1,1,1,0.77548,1,1,0.28,1
Rv0093c,1,1,1,1,1,0.62625,1,1,1,1,1,1,1,0.49021,1,1,1,1,0.19267,0.91009,0.28078,0.08232,1,0.58393,0.2168,1,0.05403,0.62054,1,0.7255,0.52135,1,1,1,1,1,0.95596,1,1,1,0.87373,1,1,1,1,1,1,1,1,0.61757,1,1,1,1,1,1,1,1,1,0.91871,1,1,1,0.70426
Rv0094c,1,1,1,1,1,1,1,1,1,1,1,1,1,0.63472,0.83589,0.45296,0.81425,0.42469,1,1,0.51452,1,1,0.98717,1,1,0.85557,1,1,0.99948,1,0.91766,1,1,1,1,0.15441,1,1,1,0.98115,0.98584,1,1,0.90842,1,0.34244,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv0095c,1,1,1,1,1,0.70531,1,1,1,1,1,1,1,0.82644,1,0.93326,0.64451,1,1,0.58607,1,1,1,0.12916,0.78105,1,0.49031,0.8233,1,0.44966,0.65077,1,1,1,1,1,0.13902,1,1,1,1,1,1,1,0.5602,1,0.98411,1,1,1,1,1,1,1,1,1,0.93692,1,1,0.35991,1,1,0.05923,1
Rv0096,1,1,1,0.85534,1,0.96694,1,1,1,1,1,1,1,0.0864,0.86729,0.7942,0.96375,1,1,0.61051,0.72336,0,1,0,0.86179,0.01565,0.04707,1,0,0.007,1,0.00443,0.01995,1,1,1,1,0.1785,1,0.86252,0.63978,0.1082,0.084,1,0.97527,1,1,1,1,0.66481,1,1,1,1,1,1,0.2394,1,1,0.5115,1,0.85592,1,0.03059
Rv0097,1,1,1,1,1,0.47324,1,1,1,1,1,1,1,0.84037,1,0.51199,1,1,1,0.93506,1,0,0.1995,1,0.48447,0.02064,0.85733,0.03644,0.36236,1,1,0,0.04433,1,1,1,0.96815,0.20374,1,0.30078,1,0.4585,1,1,0.89383,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.91614,1,0.85592,1,0.018
Rv0098,1,1,1,1,1,0.73055,1,1,1,1,1,1,1,0.35337,0.61282,0.6088,1,1,0.51127,0.92435,1,0.00263,1,0.02618,0.66466,0.77583,0.19296,0.76265,1,0.83705,0.57767,0.55366,1,1,1,1,0.47904,0.86408,1,0.82083,0.93336,1,1,1,0.89571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07764
Rv0099,1,1,1,1,1,0.47324,1,1,1,1,1,1,1,0.84235,0.20944,1,0.61135,1,1,0.79177,1,0,1,0.80684,0.24206,1,0.52998,0.00411,0.04866,0.53531,0.27247,0,1,1,1,1,0.8794,0.87204,1,1,1,1,1,1,0.97527,1,1,1,1,1,1,1,1,1,1,1,0.59721,1,1,0.52752,1,1,1,0.05667
Rv0100,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95931,0.42088,0.95026,1,1,1,1,1,0.51805,1,0.55673,0.50013,1,0.85659,0.51691,1,0.80079,0.62419,0.31365,1,1,1,1,1,1,1,1,0.77643,1,1,1,0.92086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.60882,1,0.95602,1,0.45397
Rv0101,1,1,1,1,1,0.27792,1,1,1,1,1,1,1,0.15695,0.29158,0.59925,0.98759,1,1,1,1,0,0,0.71872,0.0536,0,0.2134,0,0,0.16143,0,0,0,1,1,1,0.7228,0.28728,1,0.83094,0.515,0.00998,0.31397,0.12277,0.97527,1,1,1,1,1,1,1,1,1,1,1,0.93369,1,1,1,0.89872,1,0.54577,0.00201
Rv0102,1,1,1,1,1,1,1,1,1,1,1,1,1,0.81273,0.77781,0.97882,0.72172,1,1,0.86315,1,0.6466,1,0.5999,0.4873,1,0.85564,1,1,0.84403,1,1,1,1,1,1,0.61393,1,1,1,0,1,1,1,1,1,0.18431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv0103c,1,1,1,1,1,1,1,1,1,1,1,1,1,0.84949,0.9988,0.98168,0.13613,1,1,1,1,1,1,0.64919,0.49845,1,1,1,1,0.93085,0.70321,1,1,1,1,1,1,1,1,0.6617,1,1,1,1,1,1,1,1,1,0.99702,1,1,1,1,1,1,1,1,1,0.45811,1,1,1,0.81749
Rv0104,1,1,1,1,1,0.27792,1,1,1,1,1,1,1,0.59709,0.97169,0.99342,1,1,0.56403,0.89647,1,1,1,0.6456,0.95896,1,0.851,0.56051,1,1,0.56263,1,1,1,1,1,0.82221,1,1,0.86062,1,1,1,1,1,1,0.93776,1,1,1,1,1,1,1,1,1,1,1,1,0.70407,1,1,1,1
Rv0105c,1,1,1,1,1,0.96174,1,1,1,1,1,1,1,0.55343,1,0.89534,1,1,1,0.92659,1,0.59274,1,0.35145,0.19202,1,0.79773,0.42324,1,0.81496,0.1975,1,0.93833,1,1,1,0.99179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.86443,1,1,1,1
Rv0106,1,1,1,1,1,0.72206,1,1,1,1,1,1,1,1,0.9553,0.81557,0.98553,1,1,0.20583,0.75298,0.0172,1,0.58921,0.09223,1,0.71333,0.01415,1,0.13051,0.0399,0.59653,1,1,1,1,0.99896,0.87454,1,0.39153,0.96054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.70407,1,1,0.98565,1
Rv0107c,1,1,1,1,1,0.79433,1,1,1,1,1,1,1,0.07346,0.72603,1,0.9842,1,0.76081,0.58607,1,0.95504,1,1,1,1,0.7314,0.55055,1,0.17179,0.59965,0.89184,1,1,1,1,0.66803,1,1,1,0.74404,1,1,1,0.87996,1,1,1,1,0.56676,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv0108c,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99984,1,0.86095,0.98271,1,1,1,1,0.88914,1,0.63968,0.5413,1,0.85557,0.52456,1,1,0.86482,1,0.92091,1,1,1,1,1,1,0.62707,1,1,1,1,0.97527,1,0.04466,1,1,1,1,1,1,1,1,1,1,1,1,0.8067,1,1,1,1
Rv0109,1,1,1,1,1,0.47324,1,1,1,1,1,1,1,0.88541,0.31446,0.98209,1,1,0.96225,0.29704,1,0.57139,1,0.90856,0.23744,1,0.72116,0.95519,1,0.20609,1,1,1,1,1,1,0.23989,1,1,0.99318,1,1,1,1,0.30524,1,0.59441,1,1,1,1,1,1,1,1,1,1,1,1,0.70408,1,1,1,1
Rv0110,1,1,1,0.6384,1,0.228,1,1,1,1,1,1,1,0.98482,0.66357,0.26959,1,1,1,0.93847,0.95377,1,1,0.886,1,1,0.52722,0.51691,1,0.47292,1,0.74017,1,1,1,1,0.15649,1,1,1,1,1,1,1,1,1,0.99065,1,1,1,1,1,1,1,1,1,1,1,1,0.8067,1,1,1,1
Rv0111,1,1,1,1,1,1,1,1,1,1,0.60938,0,1,0.91439,0.47191,0.29379,0.93492,1,1,0.88216,0.32222,0.42767,1,0.00243,0.50435,1,0.66146,0.54949,0.08867,1,0.87437,1,1,1,1,0.12013,0.6213,1,1,1,0,1,1,1,0.87129,1,0.98411,1,1,1,1,1,0.248,1,1,1,0.99697,1,0.51108,0.82117,1,1,1,0.90693
Rv0112,1,1,1,1,1,0.27792,1,1,1,1,1,1,1,0.95824,0.61282,1,0.7472,1,1,1,0.99774,0.81456,1,0,0.00928,1,0.88534,0.81009,1,0.7121,0.79222,1,1,1,1,1,0.21673,1,1,1,0.43692,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.30006,1,1,1,1
Rv0113,1,1,1,1,1,0.42673,0.21685,1,0.89974,1,1,1,1,0.8506,0.78892,0.97948,1,1,1,1,1,0.93073,1,0.02201,1,1,0.23365,0.27272,1,0.22906,0.35344,1,1,1,1,1,0.60576,1,1,0.81795,1,1,1,1,0.86321,1,0.94676,1,1,1,1,1,1,1,1,1,1,1,1,0.46121,1,1,1,1
Rv0114,1,1,1,1,1,0.42396,1,1,1,1,1,1,1,0.55343,0.98871,1,0.96848,1,1,1,1,1,1,0.56257,1,1,0.85557,1,1,0.38461,1,0.8071,1,1,1,1,0.60176,1,1,1,0.98704,1,1,1,0.97527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.53496,1,1,1,1
Rv0115,1,1,1,1,1,0.45171,1,1,1,1,1,1,1,1,0.93461,0.82878,1,1,1,0.86962,1,1,1,0.78615,1,1,0.85557,1,1,0.84403,0.74209,1,0.9656,1,1,1,0.98983,1,1,0.98301,1,1,1,1,1,1,0.42843,1,1,0.73588,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv0116c,1,1,1,1,1,0.67153,1,1,1,1,1,1,1,0.26551,0.9553,0.16665,0.93571,1,0.96225,0.71346,0.9357,0.24241,1,0.98717,0.58086,1,0.46422,1,1,0.84403,0.98202,1,0,1,1,1,0.29055,1,1,0.67983,0.86021,1,1,1,0.87996,1,0.923,1,1,0.72322,0.95115,1,1,1,1,1,1,1,1,0.70506,1,0.93849,1,0.81749
Rv0117,1,1,1,1,1,0.5265,1,1,1,1,1,1,1,0.36701,0.86143,0.60917,1,1,0.96225,0.92659,0.50009,0.99003,1,0.80178,0.83425,1,0.66859,0.28777,1,0.7864,0.3421,0.11083,1,1,1,1,0.85688,1,1,1,1,1,1,1,0.62087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv0118c,1,1,1,1,1,0.89104,1,1,1,1,1,1,1,0.20045,0.98708,0.92621,1,1,1,1,1,1,1,0.37616,0.84356,1,1,0.64247,1,0.9606,0.07793,0.38153,1,1,1,1,0.87141,1,1,0.97681,1,1,1,1,0.73771,1,0.98411,1,1,1,1,1,1,1,1,1,0.87768,1,1,1,1,1,1,1
Rv0119,1,1,1,1,1,0.47324,1,1,1,1,1,1,1,0.99689,0.46777,1,0.18113,1,0.86308,1,1,0.38837,1,0.70092,1,0.52127,0.73089,1,1,0.87007,1,1,0.10925,1,1,1,0.42464,1,1,1,0.39558,1,1,1,0.86887,1,0.21293,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv0120c,1,1,1,1,1,0.62283,1,1,1,1,1,1,1,0.79744,0.68359,0.70211,0.64728,1,0.39993,0.66461,0.72336,1,1,0.62603,0.55107,1,0.96741,1,1,0.56938,1,0.94907,1,1,1,1,0.99242,1,1,0.95837,0.88416,1,1,1,1,1,0.17325,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv0121c,1,1,1,1,1,0.77839,1,1,1,1,1,1,1,0.99762,1,1,0.94436,1,1,1,1,0.60511,1,0.03248,0.23383,1,0.58352,0.56584,1,0.7864,0.1836,0.931,1,1,1,1,0.9294,0.98427,1,0.35351,1,1,1,1,1,1,0.99065,1,1,1,1,1,1,1,1,1,1,1,1,0.61263,1,1,1,1
Rv0122,1,1,1,1,1,0.48925,1,1,1,1,1,1,1,0.59652,0.59527,1,0.86376,1,0.56098,0.40792,1,1,1,0.68135,1,1,0.4554,0.69556,1,0.20609,0.23065,0.22908,0.82859,1,1,1,0.99667,1,1,0.33425,1,1,1,1,0.97527,1,0.37097,1,1,1,1,1,1,1,1,1,1,1,1,0.80538,1,1,1,1
Rv0123,1,1,1,1,1,1,1,1,1,1,1,0.9994,1,0.51767,0.80113,0.99445,0.61603,1,0.92142,0.69043,0.99118,1,1,1,1,1,0.85557,0.56812,1,1,1,1,1,1,1,1,0.48104,1,1,0.17254,0.16414,1,1,1,1,1,1,1,1,0.86201,1,1,1,1,1,1,0.70521,1,1,1,1,1,0.11947,0.0389
Rv0124,1,1,1,1,1,0.34655,1,1,1,1,1,1,1,0.08392,0.76501,0.93008,0.99696,1,0.18249,0.16519,0.2506,0.84791,1,0.80374,0.51558,1,0.92094,0.45835,1,0.3705,0.27397,1,1,1,1,1,0.9371,0.1849,1,1,1,0.67094,1,1,0.39305,1,0.5327,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv0125,1,1,1,1,1,1,1,1,1,1,0.63413,0.89543,1,0.87672,0.00525,1,0.16496,0.87834,0.22018,0.06879,0.0035,1,1,0,0.20341,1,0.47365,0.57067,1,0.92799,1,1,0.89243,1,1,1,1,1,1,0.93661,1,1,1,1,1,1,0.51674,1,1,1,1,1,1,1,1,1,1,1,1,0.88649,1,1,1,0.12764
Rv0126,1,1,1,1,1,0.82837,1,1,0.35434,1,1,1,1,0.36868,0.28643,0.43948,0.68439,0.25664,0.25154,0.72401,0.228,1,1,0.04106,0.86179,1,0.85557,0.83193,1,0.73279,0.87951,1,1,1,1,1,0.03174,0.54931,1,0,0,1,1,1,0,0.273,0.71979,1,0.12247,1,1,1,0.75456,1,0.82803,1,0.70255,0.7875,1,0.908,1,1,1,0
Rv0127,1,1,1,0.00831,1,1,1,0.89775,1,1,1,1,1,0.97767,0.71858,0.46424,0.52058,0.84039,0.80033,0.92435,0.48185,1,1,1,1,1,1,0.5714,1,1,1,1,1,1,1,1,0.1335,0.76088,1,0,0,1,1,1,0,1,0.15259,1,1,1,1,1,1,1,1,1,0.304,0.95847,1,0.91628,1,1,0.08728,0
Rv0128,1,1,1,1,1,0.38404,1,1,1,1,1,1,1,1,1,0.59875,0.95676,1,1,1,1,0.52593,1,0.31579,0.77829,1,0.74286,0.18675,1,0.84403,0.78941,1,1,1,1,1,0.73464,1,1,0.81224,0.92952,1,1,1,1,1,0.66957,1,1,0.41344,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv0129c,1,1,1,1,1,0.55801,1,1,1,1,1,1,1,0.6232,0.99845,0.97948,0.86588,1,0.73249,0.7604,0.26508,0,1,1,0.05901,1,0,1,1,0.77062,0.07152,1,0.38144,1,1,0.3591,0.03432,1,1,0.20564,1,1,1,1,1,1,1,1,0.76808,1,1,1,0,0,1,1,0.2261,1,1,0.64011,1,1,1,1
Rv0130,1,1,1,1,1,0.76686,1,1,1,1,1,1,1,0.1216,0.97107,1,1,1,1,1,0.45417,1,1,0.88592,1,1,0.11607,0.25492,1,0.13061,0.34152,0.43655,0.69354,1,1,1,0.86842,1,1,0.98707,0.68767,0.83633,0.44305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv0131c,1,1,1,1,1,1,1,1,1,1,1,1,1,0.90553,1,0.91602,1,1,1,0.96285,1,0.63867,1,0.87513,0.75841,1,0.84612,0.06431,1,0.44589,1,0.96406,1,1,1,1,1,1,1,1,0.97119,1,1,1,1,1,0.42459,1,1,1,1,1,1,1,1,1,1,1,1,0.60882,1,1,1,1
