Rv_ID,PE35_KO_vs_mbio_H37Rv,PPE68_KO_vs_mbio_H37Rv,Rv0950c_KO_vs_CB_WT,Rv0954_KO_vs_RJ_WT,Rv1096_KO_vs_CB_WT,Rv3005c_KO_day32_vs_dejesus_H37Rv_day32,Rv3594_KO_vs_Rubin_FLUTE_WT,Rv3684_KO_vs_CB_WT,Rv3717_KO_vs_Rubin_FLUTE_WT,Rv3811_KO_vs_Rubin_FLUTE_WT,bellerose_MB_HRZE_wk1_vs_bellerose_MB_d21_untreated,bellerose_MB_HRZE_wk1_vs_bellerose_MB_pretreatment,bellerose_MB_d21_untreated_vs_bellerose_MB_pretreatment,carey_621_vs_mbio_H37Rv,carey_630_vs_mbio_H37Rv,carey_631_vs_mbio_H37Rv,carey_632_vs_mbio_H37Rv,carey_641_vs_mbio_H37Rv,carey_662_vs_mbio_H37Rv,carey_663_vs_mbio_H37Rv,carey_667_vs_mbio_H37Rv,dejesus_H37Rv_day32_vs_dejesus_H37Rv_day0,dejesus_Rv0307c_day32_vs_dejesus_Rv0307c_day0,dejesus_Rv1432_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1432_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1432_day32_vs_dejesus_Rv1432_day0,dejesus_Rv1565c_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1565c_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1565c_day32_vs_dejesus_Rv1565c_day0,dejesus_Rv2680_day0_vs_dejesus_H37Rv_day0,dejesus_Rv2680_day32_vs_dejesus_H37Rv_day32,dejesus_Rv2680_day32_vs_dejesus_Rv2680_day0,dejesus_Rv3916c_day32_vs_dejesus_Rv3916c_day0,eccD1_KO_vs_mbio_H37Rv,espI_KO_vs_mbio_H37Rv,griffin_cholesterol_vs_griffin_glycerol,griffin_glycerol_vs_mbio_H37Rv,kieser_dPonA1_vs_mbio_H37Rv,korte_2016_otsa_trehalose_vs_korte_2016_otsa_7h9,marP_KO_vs_marP_WT,minato_minimal_plate_vs_minato_rich_plate,mishra_C3H_vs_mishra_B6,mishra_NOS2_vs_mishra_B6,mishra_NOS2_vs_mishra_C3H,nambi_2015_ctpC_vs_nambi_2015_wt,ritterhaus_hypoxia_H3_vs_ritterhaus_hypoxia_input,ritterhaus_hypoxia_H6_vs_ritterhaus_hypoxia_input,xu_emb_2.5_vs_xu_emb_0,xu_emb_3_vs_xu_emb_0,xu_inh_025_vs_xu_inh_0,xu_inh_02_vs_xu_inh_0,xu_mero_2.5_vs_xu_mero_0,xu_rif_4_vs_xu_rif_0,xu_van_16_vs_xu_van_0,zhang_AA_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_DETA-NO_pH_7.0_vs_zhang_pH_7.0_no_NO_control,zhang_Fe_1.5mM_vs_zhang_Fe_450uM,zhang_Trp_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_Tyloxapol_pH_6.5_vs_zhang_Tyloxapol_pH_4.5,zhang_Tyloxapol_pH_6.5_vs_zhang_pcit_pH_4.5,zhang_mhcii_mouse_d10_vs_zhang_wt_mouse_d10,zhang_mhcii_mouse_d45_vs_zhang_wt_mouse_d45,zhang_wt_mouse_d10_vs_zhang_input_library,zhang_wt_mouse_d45_vs_zhang_input_library
Rv0044c,0.0,0.0,0.0,0.0,0.0,0.37518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12847999999999998,0.74047,0.0,0.07515,0.56812,0.0,0.0,0.0,0.6529699999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Rv0045c,0.0,0.0,0.0,1.0,0.0,0.36575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79184,0.0,0.0,0.0,0.0,0.0,0.82121,0.0,0.0,0.42422,0.0,0.0,0.50573,0.0,0.0,0.31934,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30199000000000004,0.0,0.0,0.0,0.0
Rv0046c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0047c,1.0,1.0,0.0,0.0,0.0,0.46223000000000003,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9372799999999999,0.72354,0.0,0.61336,1.0,0.9921399999999999,0.96341,0.8542200000000001,1.0,0.0,0.5129600000000001,1.0,0.0,0.74147,0.48799,1.0,0.23899,0.69525,0.27051,1.0,1.0,1.0,1.0,0.72801,1.0,1.0,1.0,0.34463,0.69772,0.9428200000000001,0.0,0.62087,0.0,0.47313,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.76112,0.64786,1.0,0.16323,1.0,0.0,1.0,0.0,1.0
Rv0048c,0.0,0.0,0.0,0.0,0.0,0.39491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39086,0.0,0.0,0.0,0.0
Rv0049,0.0,0.0,0.0,0.56435,0.0,0.39284,0.18842,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5082399999999999,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6420399999999999,1.0,1.0,1.0,1.0,0.07557,1.0,1.0,1.0,0.0,0.0,1.0,0.517,0.81477,1.0,1.0,0.7327899999999999,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0639,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Rv0050,0.0,0.0,0.0,0.32811999999999997,0.0,0.53062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05596,0.0,0.0,0.09305,0.0,1.0,1.0,0.0,0.48561000000000004,1.0,1.0,0.48946999999999996,0.0,0.0,0.0991,0.0,1.0,0.0,0.0,0.0,0.0,0.266,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0060799999999999995,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.20185,0.75907,0.0,1.0,0.0
Rv0051,0.0,0.0,0.0,0.0,0.0,0.27389,0.0,0.0,0.0,0.0,0.09208,0.68775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.11350999999999999,0.0,1.0,1.0,0.0,0.0,0.19396,0.74884,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30185,0.0,0.76866,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6463800000000001,0.0,0.61866
Rv0052,0.0,0.0,0.0,0.0,0.0,0.6421100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7107,0.41171,0.0,0.11125,0.56035,0.0,0.0,0.0,0.6186699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Rv0053,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.65025,0.3661,0.0,0.0,0.5364300000000001,0.58607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.825,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8174899999999999
Rv0054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0055,0.0,0.0,0.0,1.0,0.0,0.73055,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.69975,0.9408299999999999,0.90907,0.92847,1.0,0.96699,0.96116,1.0,0.9884,1.0,0.4555,0.6400100000000001,0.0,0.85557,0.56497,1.0,0.84403,0.6879,0.0,1.0,1.0,0.0,1.0,0.83154,0.0,0.0,0.77047,1.0,1.0,1.0,0.0,0.9752700000000001,0.0,0.0,0.0,1.0,0.59554,0.9848399999999999,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.70398,1.0,1.0,0.0,0.0
Rv0056,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.65825,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5732,0.51805,1.0,1.0,0.86179,0.0,0.0,0.35073000000000004,0.0,0.34151,0.87579,1.0,0.50532,0.0,0.0,1.0,0.0,0.9188700000000001,1.0,0.5762,0.0,0.1082,0.35700000000000004,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.20549,0.12519
Rv0057,0.0,0.0,0.0,1.0,0.0,0.42673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1983,1.0,0.14999,0.0,0.0,0.0,0.0,0.0,0.21124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.54496,0.0,0.0,1.0,0.33875
Rv0058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5767800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Rv0060,1.0,1.0,0.0,1.0,0.0,0.71255,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.66768,0.9710700000000001,0.9575299999999999,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.45771000000000006,0.78018,0.0,0.85557,0.57067,1.0,0.84404,0.7902899999999999,0.76151,0.0,1.0,1.0,0.0,0.8836299999999999,1.0,1.0,0.0,0.9295200000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.70407,0.0,0.0,0.0,0.0
Rv0061,0.0,0.0,0.0,1.0,0.0,0.64555,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75337,0.0,0.0,0.0,0.0,0.0,0.0,0.85557,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.88541,1.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,,,,,,,,0.0,0.0,0.68823,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Rv0061c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
Rv0062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24427,0.0,0.0,0.4124,0.0,0.0,0.2471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0063,0.0,0.0,0.0,0.0,0.0,0.28326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3857,0.0,0.0,0.22755,0.07647999999999999,0.8650399999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Rv0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02418,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4727,0.8286600000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0064A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
Rv0065,0.0,1.0,0.0,1.0,0.0,0.42666000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7472,0.0,0.0,0.0,0.0,0.7742600000000001,1.0,0.11007,0.0,0.0,0.0,0.31119,1.0,0.58683,0.0,0.0,0.68567,0.0,0.0,0.0,0.91345,0.0,1.0,0.0,0.0,0.26746,0.13445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.73478,1.0,0.0,0.0,0.8987200000000001,0.0,0.21124,0.0
Rv0066c,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23023000000000002,0.06315,0.0,0.20869000000000001,0.0,0.0,0.0,0.22252,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25035,0.8358399999999999,0.0,0.01149,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.28608,0.0,0.66041,0.3465,0.0,0.0,1.0,0.0,1.0,1.0
Rv0067c,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.56807,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.06435,0.0,0.0,0.18872,0.0,0.23360999999999998,0.49321000000000004,0.9834,0.33844,1.0,0.0,0.0,0.0,0.6290100000000001,0.0,0.0,0.0798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.91975,1.0,1.0,0.44354,1.0,0.0,0.0,0.0
Rv0068,0.0,0.0,0.0,0.0,0.0,0.66542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.31456999999999996,0.23314000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9015700000000001,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Rv0069c,0.0,0.0,0.0,0.0,0.0,0.2823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22371999999999997,0.0,0.7782100000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76456,0.0,0.0,1.0,0.40196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0070c,0.0,0.0,0.0,0.0,0.0,0.31204,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.51072,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09863,0.0991,0.59653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0071,0.0,0.0,0.0,1.0,0.0,0.37013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1047,0.0,0.31205,0.20869000000000001,0.0,0.43091999999999997,0.0,0.75298,0.2475,0.0,0.0,0.6892699999999999,0.0,0.05306,0.0,1.0,0.0,0.45621000000000006,0.96406,0.13927,0.0,0.0,0.0,0.07435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.74134,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0072,0.0,0.0,0.0,0.9757600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17055,0.0684,0.0,0.10127,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13345,0.29636999999999997,0.0,0.0,0.38572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41483000000000003,0.0,0.0,0.0,0.0
Rv0073,0.0,0.0,0.0,0.0,0.0,0.78264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2339,0.0,0.4647,0.34444,1.0,0.43535,0.0,0.7416,0.97924,1.0,0.0,0.6901,0.0,0.0,0.70849,0.0,0.7168800000000001,0.72359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49521000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36412,0.0,0.0,0.70419,0.0,0.0,0.0,0.0,0.0,0.76456,0.0,0.0,0.0,0.51864,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.27096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0076c,0.0,0.0,0.0,0.0,0.0,0.46526000000000006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7613800000000001,0.0,0.0,0.0,0.0,0.0,0.4716,0.0,0.0,0.67792,0.0,0.06873,0.5169100000000001,0.0,0.15455,0.6975,0.0,1.0,0.0,0.0,0.0,0.53973,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.66809,0.0,1.0,0.0,0.0
Rv0077c,0.0,0.0,0.0,0.0,0.0,0.37518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43275,0.0,0.0,0.38674000000000003,0.0,0.81355,0.55742,0.0,0.40915999999999997,0.34152,0.64475,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20185,0.0,1.0,0.0,1.0
Rv0078,1.0,0.0,0.0,0.0,0.0,0.73055,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.27747,0.0,0.0,0.0,0.58239,0.0,0.0,0.2553,0.6466,0.0,0.35427,0.23041,0.0,0.20055,1.0,0.0,0.7700100000000001,0.16061,0.0,0.49118,0.0,0.0,0.0,0.6259,0.0,0.0,0.0,0.84,1.0,0.57535,0.0,0.1779,0.0,0.0,0.0,0.0,0.52251,0.0,0.0,0.0,0.0,0.0,0.0,0.9614,0.0,0.0,0.0,0.0,0.0,0.0,0.32106
Rv0078A,1.0,1.0,0.0,0.0,0.0,0.49293000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49108,1.0,0.76046,0.8235899999999999,1.0,1.0,0.9849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29975999999999997,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8744700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8391799999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Rv0078B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
Rv0079,0.0,0.0,0.0,0.0,0.0,0.47323999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45638,0.0,0.0,0.0,0.0,0.0,0.17615999999999998,0.10916,0.0,0.0,0.0,0.0,0.09192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.90765,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Rv0080,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13932,1.0,0.11007,0.64286,1.0,0.8292700000000001,0.56308,1.0,0.22755,0.23065,0.0,0.08096,0.0,0.0,0.0,0.48813999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.54496,0.0,0.0,1.0,1.0
Rv0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82842,0.0,0.3849,0.22486,0.0,0.46643999999999997,0.18047,0.0,1.0,0.0964,1.0,1.0,0.0,0.0,0.0,0.14082,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.70495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
Rv0082,0.0,0.0,0.0,0.0,0.0,0.67593,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.22235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99003,1.0,0.45771000000000006,0.64286,1.0,0.85557,0.5381,0.0,0.37542,0.30983,0.96115,1.0,0.0,0.0,0.0,0.15441,0.0,0.0,0.0,0.9077799999999999,0.0,0.0,0.0,0.41461000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
Rv0083,0.0,0.0,0.0,0.0,0.0,0.27792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0084,0.0,0.0,0.0,0.0,0.0,0.47323999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64774,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42683999999999994,0.24925,0.7521800000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74134,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Rv0085,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2339,0.17614000000000002,1.0,0.07815,1.0,1.0,1.0,1.0,1.0,1.0,0.10372,1.0,1.0,0.73917,0.82929,1.0,0.84403,0.63857,0.0,0.0,0.0,1.0,0.0,0.18261,0.38971999999999996,0.0,0.65355,0.0,1.0,0.20127,1.0,0.89571,0.0,0.0,0.0,0.0,0.69928,0.0,0.0,0.0,0.0,1.0,0.0,0.8145100000000001,1.0,1.0,0.91181,1.0,1.0,0.5411100000000001,0.44506
