Rv_ID,gene_name,2003A_Sassetti_q_val,2003A_Sassetti_log2FC,2003B_Sassetti_q_val,2003B_Sassetti_log2FC,2005_Rengarajan_q_val,2005_Rengarajan_log2FC,2006_Joshi_GI_1_q_val,2006_Joshi_GI_1_log2FC,2006_Joshi_GI_2_q_val,2006_Joshi_GI_2_log2FC,2011_Griffin_2_q_val,2011_Griffin_2_log2FC,2013_Zhang_1_q_val,2013_Zhang_1_log2FC,2013_Zhang_2_q_val,2013_Zhang_2_log2FC,2013_Zhang_3A_q_val,2013_Zhang_3A_log2FC,2013_Zhang_3B_q_val,2013_Zhang_3B_log2FC,2013_Zhang_3C_q_val,2013_Zhang_3C_log2FC,2013_Zhang_3D_q_val,2013_Zhang_3D_log2FC,2016_Korte_q_val,2016_Korte_log2FC,2017_Mishra_1A_q_val,2017_Mishra_1A_log2FC,2017_Mishra_1B_q_val,2017_Mishra_1B_log2FC,2017_Mishra_1C_q_val,2017_Mishra_1C_log2FC,2017_Mishra_1D_q_val,2017_Mishra_1D_log2FC,2018_Rittershaus_1A_q_val,2018_Rittershaus_1A_log2FC,2018_Rittershaus_1B_q_val,2018_Rittershaus_1B_log2FC,2012_Zhang_q_val,2012_Zhang_log2FC,2015_Kieser_GI_1_q_val,2015_Kieser_GI_1_log2FC,2015_Kieser_GI_2_q_val,2015_Kieser_GI_2_log2FC,2015_Kieser_GI_3_q_val,2015_Kieser_GI_3_log2FC,2015_Mendum_q_val,2015_Mendum_log2FC,2016_Nambi_q_val,2016_Nambi_log2FC,2017_Xu_1A_q_val,2017_Xu_1A_log2FC,2017_Xu_1B_q_val,2017_Xu_1B_log2FC,2017_Xu_1C_q_val,2017_Xu_1C_log2FC,2017_Xu_1D_q_val,2017_Xu_1D_log2FC,2017_Xu_1E_q_val,2017_Xu_1E_log2FC,2018_Carey_1A_q_val,2018_Carey_1A_log2FC,2018_Carey_1B_q_val,2018_Carey_1B_log2FC,2018_Carey_1C_q_val,2018_Carey_1C_log2FC,2018_Carey_1D_q_val,2018_Carey_1D_log2FC,2018_Carey_1E_q_val,2018_Carey_1E_log2FC,2018_Carey_1F_q_val,2018_Carey_1F_log2FC,2018_Carey_1G_q_val,2018_Carey_1G_log2FC,2018_Carey_1H_q_val,2018_Carey_1H_log2FC,2017B_DeJesus_1A_q_val,2017B_DeJesus_1A_log2FC,2017B_DeJesus_1B_q_val,2017B_DeJesus_1B_log2FC,2017B_DeJesus_1C_q_val,2017B_DeJesus_1C_log2FC,marP_q_val,marP_log2FC,Rv0950_q_val,Rv0950_log2FC,Rv3916c_q_val,Rv3916c_log2FC,Rv0307c_q_val,Rv0307c_log2FC,Rv3717_q_val,Rv3717_log2FC,ponA1_q_val,ponA1_log2FC,Rv1565c_q_val,Rv1565c_log2FC,Rv3684_q_val,Rv3684_log2FC,Rv0954_q_val,Rv0954_log2FC,Rv3811_q_val,Rv3811_log2FC,Rv1096_q_val,Rv1096_log2FC,Rv2680_q_val,Rv2680_log2FC,Rv1432_q_val,Rv1432_log2FC,Rv3594_q_val,Rv3594_log2FC,Rv3005c_q_val,Rv3005c_log2FC
Rv3009c,gatB,0.00012761065,-3.981930823510174,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0714,-1.0,0.0875079630996632,-2.331333878190023,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,5.82291265838447,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.16,1.0,-0.05,1.0,2.91,1.0,1.04,1.0,0.0,1.0,0.33,1.0,0.0,0.10921826,-0.6,0.09685278,-1.0,0.0996896,-0.73,0.80828,1.8,1.0,3.68,1.0,0.0,0.66055,1.8,1.0,0.14,1.0,-1.76,1.0,3.29,1.0,2.49,1.0,0.95,1.0,0.0,1.0,2.97,1.0,-0.14,1.0,3.29,1.0,0.0,1.0,-0.14
Rv3010c,pfkA,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2628,-1.0,0.904140664424682,0.1059091428828806,0.96762412136867,0.522339337237445,0.632696674905724,-0.03906421472116017,0.5695496822510527,-1.0,0.3887365323,-0.747830209609325,1.0,0.04461149178032257,1.0,-0.2477998921386334,1.0,0.5280480746722621,1.0,-0.4635673932065023,1.0,0.1381680029391848,1.0,-0.14,1.0,0.48,1.0,0.69,1.0,0.8,1.0,0.15,1.0,0.05,1.0,0.45,1.0,-0.17,0.08699431,1.87,0.14198605,1.04,0.14418323,-0.2,0.63362,-0.47,1.0,-0.07,0.9406100000000001,0.38,0.16881,-1.49,1.0,-0.08,0.96755,0.77,0.38488,1.65,1.0,-0.28,0.50822,1.49,1.0,0.0,1.0,0.08,1.0,0.48,0.63652,1.45,1.0,0.32,0.15519,3.2
Rv3011c,gatA,0.00013055219,-3.51201651075014,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0325,-1.0,0.152528044329535,-4.58578727367243,0.948556739705196,-3.395480755509092,0.758705455890312,-0.5762752540152544,1.0,0.0,1.0,4.70927294987206,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.4150374992788438,1.0,0.0,1.0,0.65,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7519,2.81,1.0,2.19,0.11122074,-0.6,0.0921882,-1.14,0.09129888,-0.71,1.0,1.41,1.0,-0.5,1.0,0.0,1.0,0.0,1.0,-0.44,0.17565,4.31,0.74087,0.66,1.0,-0.28,1.0,-0.34,1.0,-1.58,1.0,0.12,1.0,0.0,1.0,0.0,1.0,3.78,1.0,0.0
Rv3012c,gatC,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.20684089,0.0,0.20699376,0.0,0.19910838,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
Rv3013,-,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.001211151,3.53914979377046,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.704281274281275,-0.148503152531057,0.472180264180264,-0.1123357651386191,0.390780108780109,-0.1226637548286669,0.1549026136365867,-1.0,0.4232158289,0.53692398760357,1.0,0.09960546842966293,1.0,0.1238843679745576,1.0,-0.3940454492335841,1.0,0.03789715266103282,1.0,-0.8234067828132383,1.0,-0.4,1.0,-0.68,1.0,-0.08,1.0,0.8,1.0,-0.03,1.0,0.27,1.0,1.3,1.0,-0.27,0.15839461,0.08,0.14698628,0.41,0.14530885,-0.09,0.9745299999999999,0.28,1.0,-0.1,0.42911,1.58,0.9161600000000001,-0.35,1.0,-0.32,1.0,-0.15,1.0,-0.04,1.0,-0.29,1.0,-0.56,1.0,-0.37,1.0,-0.09,1.0,-0.07,0.8241299999999999,-0.99,1.0,-0.46,0.5239,-2.01
Rv3014c,ligA,0.00012404933,-3.592714084853573,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2628,-1.0,0.604303892322773,-5.096027813209465,0.637974141850199,-1.024278461138427,0.863661627338421,5.080690924196177,0.1131397162595498,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.73,1.0,0.0,1.0,4.5,1.0,1.86,1.0,0.0,0.6654,2.88,1.0,2.69,0.10035794,-0.57,0.09518257,-1.0,0.08912255,-0.74,1.0,0.42,1.0,0.0,1.0,0.23,1.0,0.0,1.0,0.14,0.96755,3.05,1.0,0.0,1.0,0.0,1.0,0.98,1.0,0.18,1.0,0.0,1.0,0.0,1.0,-2.9,1.0,0.0,1.0,0.0
Rv3015c,-,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4129,-1.0,0.624055944055944,-1.496249300851478,0.92558864664747,-0.3778906182153863,0.688584944467297,-0.2274678303482,0.3919922470571158,-1.0,0.2259370429,2.15533468035558,1.0,-0.09830669863285868,1.0,-0.1297556069467162,1.0,0.04048682601259274,1.0,0.2512205634621798,1.0,0.4952520942162536,1.0,-0.49,1.0,-0.24,0.7722,-0.79,1.0,-0.34,1.0,-0.72,0.8344,-1.23,1.0,-0.48,1.0,-0.44,0.14542765,0.28,0.13188817,0.12,0.12723228,0.68,1.0,0.26,1.0,-0.34,0.97859,0.32,0.83211,-0.47,1.0,0.85,1.0,0.37,0.53747,1.51,1.0,0.24,1.0,-0.29,1.0,1.0,1.0,0.14,0.52264,3.91,0.30029,3.01,1.0,0.48,0.38843,4.21
Rv3016,lpqA,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0437378411202305,1.49114949129577,0.225810472940814,0.9380877479885383,0.414377442014923,-0.04233366607698758,0.1254044083639814,-1.0,0.2772298077,-0.945152492611714,1.0,0.01025747123823136,1.0,-0.00930934384488299,1.0,-0.05670461570043411,1.0,0.1720908231333421,1.0,0.08902874834343269,1.0,1.36,1.0,0.16,1.0,-0.01,1.0,0.71,1.0,0.19,1.0,0.35,1.0,0.36,1.0,0.25,0.18939467,-0.24,0.18608198,0.26,0.1699386,-0.35,1.0,-0.06,1.0,0.15,0.79472,0.35,1.0,-0.09,1.0,0.21,1.0,-0.36,1.0,0.12,1.0,0.0,1.0,0.09,1.0,0.56,1.0,0.01,0.41132,1.27,1.0,-0.21,1.0,0.7,0.07015,-2.86
Rv3017c,esxQ,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.123531454356536,-0.4529460469414812,0.0456115207673951,-1.455562455615524,0.253484550558537,1.231471341473223,1.0,0.0,0.3080083945,1.74805573080288,1.0,0.002763999111480235,1.0,0.09645038726023139,1.0,-0.02681036117529075,1.0,-0.06403849573900917,1.0,-0.4100457677361579,0.6382,-1.25,1.0,-0.15,1.0,-0.28,1.0,0.14,1.0,-0.36,1.0,-0.18,1.0,0.19,1.0,-0.23,0.14659288,-0.87,0.13825611,-0.73,0.09429103,-1.57,1.0,0.57,1.0,0.16,0.4344,1.7,0.20397,2.29,1.0,-0.2,1.0,-0.63,1.0,0.2,1.0,-0.19,1.0,0.79,1.0,-0.1,1.0,-0.15,0.78892,0.64,1.0,0.26,1.0,-0.05,0.50283,1.88
Rv3018c,PPE46,7.725111e-05,-2.733097149048064,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7391,-1.0,0.425761182805068,0.2378304572104748,0.833972968818078,0.727605936526174,0.875281794446532,-0.1769895003377171,0.009983985581605322,-1.0,0.1372577114,2.52656249204514,1.0,0.03508207508717465,1.0,0.2999399673001454,1.0,-0.04388378486193715,1.0,0.2476736611310252,1.0,0.2141029488680759,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.17878563,-0.43,0.17340835,-0.27,0.17737786,-0.09,1.0,0.21,1.0,0.01,1.0,0.11,1.0,-0.1,1.0,-0.7,1.0,-0.08,0.73058,-0.67,1.0,-0.18,1.0,0.22,1.0,-0.24,1.0,-0.08,1.0,-0.23,1.0,0.19,1.0,-0.09,0.30451,-1.64
Rv3018A,PE27A,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.20703973,0.0,0.20719256,0.0,0.19930915,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.94,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
Rv3019c,esxR,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.901345872770638,0.1671141977751138,0.52746923310584,-0.5222149574629233,0.442481417483887,-0.3483063701699834,0.3729478718348079,-1.0,0.4945531513,0.097933104803974,1.0,-0.07293559942410621,1.0,-0.06979861407613398,1.0,-0.2042039249574523,1.0,-0.1491279152084484,1.0,0.1269099064573506,1.0,0.0,1.0,0.05,1.0,0.0,1.0,0.0,1.0,-0.98,1.0,0.0,1.0,0.29,1.0,-0.99,0.16130375,-0.24,0.16366431,-0.08,0.14523051,-0.45,0.72216,-0.48,1.0,0.4,0.99221,0.22,0.74553,1.26,1.0,-0.72,1.0,-0.45,0.9071,-0.49,1.0,-0.03,1.0,5.09,1.0,-0.07,1.0,-0.04,1.0,0.24,0.8856,0.54,1.0,-0.34,0.75078,0.67
Rv3020c,esxS,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.416180995475113,-2.038906278514709,0.23484080625257,-1.946128304429103,0.241990950226244,2.490055309005997,0.04182335165698081,-1.0,0.0421622857,4.84714047104628,1.0,-0.05220176329448732,1.0,0.197875123222603,1.0,-0.318373600401165,1.0,-0.03830697035453304,1.0,-0.1385762734579793,1.0,1.54,1.0,1.35,1.0,0.21,1.0,-0.71,1.0,0.24,1.0,0.55,1.0,0.28,1.0,0.27,0.14793901,-0.32,0.06305632,-1.86,0.05306684,-2.22,0.9766,-0.41,1.0,0.36,1.0,-0.53,0.23739,-5.88,1.0,-0.53,0.87834,3.41,0.47159,-6.49,1.0,-0.36,1.0,3.2,1.0,-0.36,1.0,-0.64,1.0,-0.36,0.09439,3.43,1.0,-0.79,0.5377,-3.33
Rv3021c,PPE47,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0419,-1.0,0.893682302475461,-0.5743110997906239,0.821350086804743,0.2283885085363865,0.684611269501601,1.071463824769983,0.4523974013844483,-1.0,0.4623724596,0.302671752489539,1.0,0.08053821529964954,1.0,0.295750287635013,1.0,0.04001364042787652,1.0,0.202065005767788,1.0,0.1124719092888058,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.08039309,-1.49,0.0324192,-2.29,0.06939692,-1.58,1.0,0.13,1.0,-0.1,0.619,0.77,0.09475,-2.32,1.0,0.26,1.0,-0.03,0.8067300000000001,-2.71,1.0,-0.1,1.0,-0.31,1.0,0.41,1.0,-0.03,0.84759,-1.29,0.83631,-1.47,1.0,0.76,0.64941,-3.04
Rv3022c,PPE48,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.854365079365078,0.004126413133828494,0.947063492063492,-0.08513959268833533,0.74111111111111,-0.1188283090763375,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.18671685,-0.24,0.16908115,-0.2,0.1044138,-1.38,1.0,0.09,1.0,0.05,0.79604,0.47,0.2309,2.2,1.0,-0.93,1.0,-0.49,0.99192,-0.32,1.0,-0.16,1.0,1.08,1.0,-0.45,1.0,0.0,0.36873,-1.81,0.77371,0.63,1.0,-0.01,0.69207,-0.65
Rv3022A,PE29,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.417748917748918,0.1697172466612526,0.818073593073592,0.6512795434335756,0.915497835497835,0.06679466877942009,0.1983654111050531,-1.0,0.3867528942,0.765353621874679,1.0,0.01511098462548897,1.0,0.2181732096039277,1.0,-0.1669454940750985,1.0,0.04546422458784834,1.0,0.1857237112890512,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.15067352,0.43,0.13258713,0.96,0.13390207,-1.05,1.0,0.12,1.0,0.19,0.64203,-0.94,0.72658,-0.64,1.0,0.13,1.0,0.22,0.21473,-1.84,1.0,-0.11,1.0,0.25,1.0,0.31,1.0,-0.12,0.79685,-0.55,0.31406,-1.65,1.0,0.24,0.04737,-4.46
Rv3023c,-,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6642,-1.0,0.846137061850103,-0.01301279919251687,0.937588986565462,-0.2320180085377419,0.908330671178196,0.6177913655941639,1.0,0.0,0.1265859459,1.11171728093987,1.0,-0.124953814993712,1.0,-0.0330661646650507,1.0,-0.1497802583511363,1.0,0.1171745914810056,1.0,-0.1507290858097469,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.06623763,-1.47,0.13391143,-0.92,0.12011139,-1.02,1.0,-0.17,1.0,0.01,0.42509,-0.69,0.56724,0.98,1.0,-0.33,0.96755,-0.74,0.17059,-1.62,1.0,-0.09,1.0,-0.13,1.0,0.01,1.0,-0.17,0.85795,-0.46,0.32606,-1.44,1.0,0.08,1.0,0.19
Rv3024c,trmU,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.000181056,-2.139992675,0.0003839535,-1.9548927055959,0.4794,-1.0,0.714848895226016,1.140580566023003,0.0685969459967524,4.365599060913993,0.540028990670212,-2.091826333045038,0.1163325402884378,-1.0,0.4778756477,0.191973318467818,1.0,1.37851162325373,1.0,-0.2515387669959643,1.0,-2.614709844115208,1.0,2.560714954474479,1.0,0.5474877953024933,0.5453,-1.79,1.0,2.94,0.5463,-1.67,0.1553,-4.53,1.0,1.93,1.0,0.63,0.9957,2.22,1.0,0.59,0.00675047,-4.74,0.02572677,-3.47,0.03551895,-3.03,1e-05,-3.4,1.0,0.83,0.13987,2.51,0.66055,2.47,0.05819,2.73,0.31456,6.77,0.34148,-8.36,1.0,1.29,1.0,-1.2,1.0,0.99,1.0,1.41,0.8072600000000001,-3.63,0.83262,-1.29,1.0,0.53,0.6058399999999999,-5.1
Rv3025c,iscS,0.00023391872,-4.635923738412607,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0548,-1.0,0.174623991403033,2.064926011747864,0.0392340858743205,4.247927513443585,0.178952316220246,-2.120225526972806,0.7835034097633908,-1.0,0.0004455556,2.36315788043537,1.0,1.078002512001273,1.0,0.3219280948873623,0.627396,3.247927513443586,1.0,-0.03747470541866288,1.0,0.222392421336448,0.1199,-3.04,1.0,0.87,1.0,-0.77,0.0941,-3.04,1.0,0.48,1.0,-0.44,1.0,1.18,1.0,0.67,0.10626968,-0.59,0.10265732,-1.01,0.09581176,-0.72,0.07347000000000001,-3.34,1.0,1.95,1.0,0.0,1.0,0.0,1.0,0.73,1.0,3.95,1.0,0.0,1.0,0.47,1.0,0.35,1.0,0.72,1.0,1.33,1.0,0.0,1.0,0.0,1.0,0.57,1.0,0.0
Rv3026c,-,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7154,-1.0,0.940340430526328,-0.2639680986587423,0.2959483427721,1.041244969431463,0.184001236124521,-1.022188303396822,0.6194845925757012,-1.0,0.2591408602,0.883239969275771,1.0,0.181835165229802,1.0,0.4024648798806508,1.0,-0.0340393386372725,1.0,0.1276808003497349,1.0,0.03795487711023861,1.0,0.03,1.0,0.11,1.0,-0.04,1.0,-0.6,1.0,-0.15,1.0,-0.14,1.0,0.45,1.0,-0.51,0.15502688,0.94,0.13310132,1.12,0.07653054,1.56,1.0,0.1,1.0,0.25,0.77965,1.05,0.25843,-1.12,1.0,-0.02,1.0,-0.34,0.5223,-0.93,1.0,0.35,1.0,0.17,1.0,-0.21,1.0,0.29,0.11956,2.03,0.2102,2.62,1.0,-0.27,1.0,0.37
Rv3027c,-,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6066,-1.0,0.336102147142078,0.6418969045067221,0.615101626902045,-0.5740141748834703,0.954513362612053,0.2527231247756082,0.02677209365866437,-1.0,0.3080083945,0.68696386798761,1.0,0.005560732592323884,1.0,-0.02499341125022917,1.0,-0.2591080825730382,1.0,-0.2237414722563703,1.0,-0.1091805374673708,1.0,-0.22,1.0,0.32,1.0,0.27,1.0,0.28,1.0,0.03,1.0,0.65,1.0,0.18,1.0,0.13,0.18013589,0.12,0.18407766,0.47,0.17843539,-0.32,1.0,0.03,1.0,0.14,0.8134600000000001,-0.42,0.8395299999999999,-0.31,1.0,0.46,1.0,-0.91,1.0,0.2,1.0,0.18,1.0,-0.2,1.0,0.1,1.0,0.22,0.43349,-1.14,0.26727,-1.59,1.0,0.45,1e-05,-4.78
Rv3028c,fixB,1.0,0.0,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1293,-1.0,0.519488003747177,-0.891641374732168,0.359317338329571,-8.473642420386657,0.359317338329571,0.0,0.1732597079156298,-1.0,1.0,2.14683359663178,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.51,1.0,1.52,1.0,1.51,1.0,0.88,1.0,1.52,1.0,4.73,1.0,3.36,1.0,1.52,0.10572309,-0.6,0.10117183,-1.0,0.08642583,-0.72,0.80195,0.42,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.58,1.0,0.0,1.0,0.0,1.0,1.11,1.0,0.69,1.0,-1.58,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.58,1.0,0.0
Rv3029c,fixA,0.0068065133,-2.513868155785903,1.0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0325,-1.0,0.793882352941177,-1.470151157338435,0.941764705882353,0.4237582604156582,0.992058823529412,0.7918161250371569,0.2565049089653725,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.85,1.0,0.0,0.10526762,-0.59,0.1020565,-1.0,0.08964046,-0.73,1.0,0.39,1.0,0.99,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.21,1.0,0.0,1.0,0.0,1.0,0.35,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-3.68,1.0,0.0,1.0,0.21
